Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
1,Ivan Zlobin,Goalkeeper,"Mar 7, 1997 (28)","Russia, Portugal","1,91m",right,"Aug 22, 2020",,"Jun 30, 2025",€1.50m,https://www.transfermarkt.com/ivan-zlobin/profil/spieler/282654
25,Lazar Carević,Goalkeeper,"Mar 16, 1999 (26)",Montenegro,"1,95m",right,"Aug 21, 2024",,"Jun 30, 2028",€1.00m,https://www.transfermarkt.com/lazar-carevic/profil/spieler/344457
90,Hugo Cunha,Goalkeeper,"Sep 6, 2001 (23)",Portugal,"1,98m",right,"Jul 1, 2023",,"Jun 30, 2026",€100k,https://www.transfermarkt.com/hugo-cunha/profil/spieler/537475
22,Gabriel Cabral,Goalkeeper,"Apr 19, 2003 (22)",Brazil,"1,96m",right,,,"Jun 30, 2025",-,https://www.transfermarkt.com/gabriel-cabral/profil/spieler/979508
4,Enea Mihaj,Centre-Back,"Jul 5, 1998 (26)","Albania, Greece","1,86m",right,"Aug 15, 2022",,"Jun 30, 2025",€3.00m,https://www.transfermarkt.com/enea-mihaj/profil/spieler/448920
16,Justin de Haas,Centre-Back,"Feb 1, 2000 (25)",Netherlands,"1,94m",left,"Jul 3, 2023",,"Jun 30, 2026",€1.50m,https://www.transfermarkt.com/justin-de-haas/profil/spieler/420196
3,Léo Realpe,Centre-Back,"Feb 26, 2001 (24)",Ecuador,"1,86m",right,"Sep 2, 2024",,"Jun 30, 2025",€1.00m,https://www.transfermarkt.com/leo-realpe/profil/spieler/656409
55,Ibrahima Ba,Centre-Back,"May 26, 2005 (19)",Senegal,"1,90m",right,,,"Jun 30, 2029",€100k,https://www.transfermarkt.com/ibrahima-ba/profil/spieler/1191154
5,Rafa Soares,Left-Back,"May 9, 1995 (29)",Portugal,"1,77m",left,"Sep 2, 2024",,"Jun 30, 2026",€1.20m,https://www.transfermarkt.com/rafa-soares/profil/spieler/198006
13,Pedro Bondo,Left-Back,"Nov 16, 2004 (20)",Angola,"1,72m",left,"Jan 21, 2025",,"Jun 30, 2029",€500k,https://www.transfermarkt.com/pedro-bondo/profil/spieler/847484
