Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
14,Bruno Varela,Goalkeeper,"Nov 4, 1994 (30)","Cape Verde, Portugal","1,91m",right,"Aug 19, 2020",,"Jun 30, 2026",€3.50m,https://www.transfermarkt.com/bruno-varela/profil/spieler/182722
27,Charles,Goalkeeper,"Feb 4, 1994 (31)",Brazil,"1,86m",right,"Jul 1, 2023",,"Jun 30, 2027",€300k,https://www.transfermarkt.com/charles/profil/spieler/181773
47,João Oliveira,Goalkeeper,"Sep 18, 2002 (22)",Portugal,"1,85m",right,"Jul 9, 2024",,"Jun 30, 2027",€125k,https://www.transfermarkt.com/joao-oliveira/profil/spieler/724421
91,Gui,Goalkeeper,"May 13, 2006 (18)",Portugal,"1,91m",,,,"Jun 30, 2028",-,https://www.transfermarkt.com/guitm/profil/spieler/1093809
24,Toni Borevković,Centre-Back,"Jun 18, 1997 (27)",Croatia,"1,93m",right,"Jul 7, 2021",,"Jun 30, 2026",€5.00m,https://www.transfermarkt.com/toni-borevkovic/profil/spieler/396342
4,Filipe Relvas,Centre-Back,"Sep 20, 1999 (25)",Portugal,"1,92m",left,"Jan 31, 2025",,"Jun 30, 2028",€2.00m,https://www.transfermarkt.com/filipe-relvas/profil/spieler/567497
3,Mikel Villanueva,Centre-Back,"Apr 14, 1993 (32)","Venezuela, Spain","1,90m",left,"Jul 1, 2022",,"Jun 30, 2025",€1.50m,https://www.transfermarkt.com/mikel-villanueva/profil/spieler/308371
15,Óscar Rivas,Centre-Back,"Mar 27, 2000 (25)",Spain,"1,93m",both,"Jul 2, 2024",,"Jun 30, 2028",€500k,https://www.transfermarkt.com/oscar-rivas/profil/spieler/890557
13,João Mendes,Left-Back,"Apr 13, 2000 (25)",Portugal,"1,79m",left,"Jul 1, 2024",,"Jun 30, 2028",€2.50m,https://www.transfermarkt.com/joao-mendes/profil/spieler/684348
2,Maga,Right-Back,"Nov 16, 2002 (22)",Portugal,"1,75m",right,"Jan 1, 2022",,"Jun 30, 2027",€1.20m,https://www.transfermarkt.com/maga/profil/spieler/729140
22,Hevertton,Right-Back,"Feb 1, 2001 (24)","Brazil, Portugal","1,83m",right,"Jan 29, 2025",,"Jun 30, 2025",€1.20m,https://www.transfermarkt.com/hevertton/profil/spieler/695121
76,Bruno Gaspar,Right-Back,"Apr 21, 1993 (32)","Angola, Portugal","1,80m",right,"Jan 31, 2022",,"Jun 30, 2026",€800k,https://www.transfermarkt.com/bruno-gaspar/profil/spieler/230457
8,Tomás Händel,Defensive Midfield,"Nov 27, 2000 (24)","Portugal, Austria","1,80m",left,"Jul 1, 2021",,"Jun 30, 2029",€13.00m,https://www.transfermarkt.com/tomas-handel/profil/spieler/645588
10,Tiago Silva,Central Midfield,"Jun 2, 1993 (31)",Portugal,"1,72m",right,"Aug 7, 2021",,"Jun 30, 2026",€3.00m,https://www.transfermarkt.com/tiago-silva/profil/spieler/236997
-,Beni,Central Midfield,"May 21, 2002 (22)",Angola,"1,80m",right,"Feb 3, 2025",,"Jun 30, 2029",€2.00m,https://www.transfermarkt.com/beni/profil/spieler/666539
77,Nuno Santos,Attacking Midfield,"Mar 2, 1999 (26)",Portugal,"1,79m",right,"Jul 19, 2023",,"Jun 30, 2027",€2.50m,https://www.transfermarkt.com/nuno-santos/profil/spieler/367468
17,João Mendes,Attacking Midfield,"Oct 21, 1994 (30)",Portugal,"1,83m",right,"Jul 1, 2023",,"Jun 30, 2025",€2.00m,https://www.transfermarkt.com/joao-mendes/profil/spieler/504503
20,Samu,Attacking Midfield,"Apr 21, 1996 (29)",Portugal,"1,70m",left,"Jul 1, 2024",,"Jun 30, 2027",€2.00m,https://www.transfermarkt.com/samu/profil/spieler/291939
5,Marco Cruz,Attacking Midfield,"Feb 23, 2004 (21)",Portugal,"1,81m",left,"Jul 1, 2024",,"Jun 30, 2028",€200k,https://www.transfermarkt.com/marco-cruz/profil/spieler/670682
21,Vando Félix,Left Winger,"Sep 3, 2002 (22)",Guinea-Bissau,"1,79m",right,"Jan 23, 2025",,"Jun 30, 2029",€1.00m,https://www.transfermarkt.com/vando-felix/profil/spieler/830452
18,Telmo Arcanjo,Right Winger,"Jun 21, 2001 (23)","Cape Verde, Portugal","1,80m",left,"Jul 1, 2023",,"Jun 30, 2027",€1.50m,https://www.transfermarkt.com/telmo-arcanjo/profil/spieler/791528
71,Gustavo Silva,Right Winger,"Jun 1, 1999 (25)",Brazil,"1,80m",right,"Aug 7, 2024",,"Jun 30, 2028",€1.50m,https://www.transfermarkt.com/gustavo-silva/profil/spieler/1047860
85,Úmaro Embaló,Right Winger,"May 6, 2001 (23)","Portugal, Guinea-Bissau","1,70m",left,"Jan 28, 2025",,"Jun 30, 2025",€1.00m,https://www.transfermarkt.com/umaro-embalo/profil/spieler/409886
9,Jesús Ramírez,Centre-Forward,"May 4, 1998 (27)",Venezuela,"1,87m",left,"Jul 1, 2024",,"Jun 30, 2027",€1.00m,https://www.transfermarkt.com/jesus-ramirez/profil/spieler/419936
7,Nélson Oliveira,Centre-Forward,"Aug 8, 1991 (33)",Portugal,"1,86m",right,"Jan 24, 2024",,"Jun 30, 2026",€500k,https://www.transfermarkt.com/nelson-oliveira/profil/spieler/72768
86,Dieu-Merci Michel,Centre-Forward,"Feb 9, 2004 (21)","Canada, Angola","1,93m",right,"Jan 1, 2025",,"Jun 30, 2027",€400k,https://www.transfermarkt.com/dieu-merci-michel/profil/spieler/921090
