Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
1,Franco Israel,Goalkeeper,"Apr 22, 2000 (25)","Uruguay, Italy","1,90m",right,"Jul 5, 2022",,"Jun 30, 2027",€6.00m,https://www.transfermarkt.com/franco-israel/profil/spieler/492319
24,Rui Silva,Goalkeeper,"Feb 7, 1994 (31)",Portugal,"1,91m",left,"Jan 14, 2025",,"Jun 30, 2025",€6.00m,https://www.transfermarkt.com/rui-silva/profil/spieler/234811
51,Diogo Pinto,Goalkeeper,"Jun 18, 2004 (20)",Portugal,"1,94m",right,"Mar 1, 2024",,"Jun 30, 2026",€500k,https://www.transfermarkt.com/diogo-pinto/profil/spieler/670711
25,Gonçalo Inácio,Centre-Back,"Aug 25, 2001 (23)",Portugal,"1,86m",left,"Jul 1, 2020",,"Jun 30, 2027",€45.00m,https://www.transfermarkt.com/goncalo-inacio/profil/spieler/549006
26,Ousmane Diomande,Centre-Back,"Dec 4, 2003 (21)",Cote d'Ivoire,"1,90m",right,"Jan 31, 2023",,"Jun 30, 2027",€40.00m,https://www.transfermarkt.com/ousmane-diomande/profil/spieler/974982
6,Zeno Debast,Centre-Back,"Oct 24, 2003 (21)",Belgium,"1,91m",right,"Jul 4, 2024",,"Jun 30, 2029",€26.00m,https://www.transfermarkt.com/zeno-debast/profil/spieler/548193
72,Eduardo Quaresma,Centre-Back,"Mar 2, 2002 (23)",Portugal,"1,85m",right,"Mar 1, 2020",,"Jun 30, 2028",€14.00m,https://www.transfermarkt.com/eduardo-quaresma/profil/spieler/504073
3,Jeremiah St. Juste,Centre-Back,"Oct 19, 1996 (28)","Netherlands, St. Kitts & Nevis","1,86m",right,"Jul 1, 2022",,"Jun 30, 2026",€6.00m,https://www.transfermarkt.com/jeremiah-st-juste/profil/spieler/288253
11,Nuno Santos,Left-Back,"Feb 13, 1995 (30)",Portugal,"1,77m",left,"Aug 21, 2020",,"Jun 30, 2027",€9.00m,https://www.transfermarkt.com/nuno-santos/profil/spieler/290391
2,Matheus Reis,Left-Back,"Feb 18, 1995 (30)",Brazil,"1,84m",left,"Jul 1, 2021",,"Jun 30, 2026",€7.00m,https://www.transfermarkt.com/matheus-reis/profil/spieler/379249
22,Iván Fresneda,Right-Back,"Sep 28, 2004 (20)",Spain,"1,83m",right,"Aug 30, 2023",,"Jun 30, 2028",€8.00m,https://www.transfermarkt.com/ivan-fresneda/profil/spieler/946883
47,Ricardo Esgaio,Right-Back,"May 16, 1993 (31)",Portugal,"1,72m",right,"Jul 3, 2021",,"Jun 30, 2026",€2.00m,https://www.transfermarkt.com/ricardo-esgaio/profil/spieler/139395
42,Morten Hjulmand,Defensive Midfield,"Jun 25, 1999 (25)",Denmark,"1,85m",right,"Aug 13, 2023",,"Jun 30, 2028",€45.00m,https://www.transfermarkt.com/morten-hjulmand/profil/spieler/461496
73,Eduardo Felicíssimo,Defensive Midfield,"Jan 8, 2007 (18)",Portugal,"1,86m",right,"Feb 1, 2025",,"Jun 30, 2026",€1.00m,https://www.transfermarkt.com/eduardo-felicissimo/profil/spieler/1081566
81,Henrique Arreiol,Defensive Midfield,"Jun 21, 2005 (19)",Portugal,"1,87m",right,,,"Jun 30, 2025",€1.00m,https://www.transfermarkt.com/henrique-arreiol/profil/spieler/905345
5,Hidemasa Morita,Central Midfield,"May 10, 1995 (29)",Japan,"1,77m",right,"Jul 1, 2022",,"Jun 30, 2026",€15.00m,https://www.transfermarkt.com/hidemasa-morita/profil/spieler/524315
23,Daniel Bragança,Central Midfield,"May 27, 1999 (25)",Portugal,"1,78m",left,"Aug 3, 2020",,"Jun 30, 2027",€12.00m,https://www.transfermarkt.com/daniel-braganca/profil/spieler/461943
52,João Simões,Central Midfield,"Jan 6, 2007 (18)",Portugal,"1,78m",left,"Nov 1, 2024",,"Jun 30, 2025",€6.00m,https://www.transfermarkt.com/joao-simoes/profil/spieler/958937
20,Maxi Araújo,Left Midfield,"Feb 15, 2000 (25)",Uruguay,"1,79m",left,"Aug 27, 2024",,"Jun 30, 2029",€14.00m,https://www.transfermarkt.com/maxi-araujo/profil/spieler/572675
57,Geovany Quenda,Left Winger,"Apr 30, 2007 (18)","Portugal, Guinea-Bissau","1,72m",left,"Jul 1, 2024",,"Jun 30, 2027",€45.00m,https://www.transfermarkt.com/geovany-quenda/profil/spieler/1138758
8,Pedro Gonçalves,Left Winger,"Jun 28, 1998 (26)",Portugal,"1,73m",right,"Aug 18, 2020",,"Jun 30, 2027",€30.00m,https://www.transfermarkt.com/pedro-goncalves/profil/spieler/426620
30,Biel,Left Winger,"Apr 1, 2001 (24)",Brazil,"1,70m",right,"Feb 3, 2025",,"Jun 30, 2029",€5.00m,https://www.transfermarkt.com/biel/profil/spieler/875328
17,Francisco Trincão,Right Winger,"Dec 29, 1999 (25)",Portugal,"1,84m",left,"Jul 1, 2023",,"Jun 30, 2026",€30.00m,https://www.transfermarkt.com/francisco-trincao/profil/spieler/412669
21,Geny Catamo,Right Winger,"Jan 26, 2001 (24)",Mozambique,"1,73m",left,"Jul 1, 2023",,"Jun 30, 2028",€15.00m,https://www.transfermarkt.com/geny-catamo/profil/spieler/701979
9,Viktor Gyökeres,Centre-Forward,"Jun 4, 1998 (26)","Sweden, Hungary","1,89m",right,"Jul 13, 2023",,"Jun 30, 2028",€75.00m,https://www.transfermarkt.com/viktor-gyokeres/profil/spieler/325443
19,Conrad Harder,Centre-Forward,"Apr 7, 2005 (20)",Denmark,"1,85m",left,"Sep 2, 2024",,"Jun 30, 2029",€24.00m,https://www.transfermarkt.com/conrad-harder/profil/spieler/807386
