Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
58,Nico Mantl,Goalkeeper,"Feb 6, 2000 (25)",Germany,"1,93m",right,"Jul 1, 2024",,"Jun 30, 2028",€1.50m,https://www.transfermarkt.com/nico-mantl/profil/spieler/349536
1,João Valido,Goalkeeper,"Mar 3, 2000 (25)",Portugal,"1,85m",right,"Jul 4, 2022",,"Jun 30, 2027",€200k,https://www.transfermarkt.com/joao-valido/profil/spieler/532900
-,Jakub Vinarcik,Goalkeeper,"Jul 11, 2005 (19)",Slovakia,-,,"Jan 28, 2025",,"Jun 30, 2025",€150k,https://www.transfermarkt.com/jakub-vinarcik/profil/spieler/912688
13,Boris Popović,Centre-Back,"Feb 26, 2000 (25)","Serbia, France","1,89m",right,"Sep 2, 2024",,"Jun 30, 2025",€2.00m,https://www.transfermarkt.com/boris-popovic/profil/spieler/470796
73,Chico Lamba,Centre-Back,"Mar 10, 2003 (22)","Portugal, Guinea-Bissau","1,90m",right,"Jul 1, 2024",,"Jun 30, 2027",€1.50m,https://www.transfermarkt.com/chico-lamba/profil/spieler/744186
3,José Fontán,Centre-Back,"Feb 11, 2000 (25)",Spain,"1,82m",left,"Jul 3, 2024",,"Jun 30, 2026",€1.00m,https://www.transfermarkt.com/jose-fontan/profil/spieler/609361
4,Matías Rocha,Centre-Back,"Feb 13, 2001 (24)",Uruguay,"1,83m",right,"Aug 11, 2023",,"Jun 30, 2027",€500k,https://www.transfermarkt.com/matias-rocha/profil/spieler/821824
44,Nino Galović,Centre-Back,"Jul 6, 1992 (32)",Croatia,"1,84m",right,"Jan 28, 2022",,"Jun 30, 2025",€350k,https://www.transfermarkt.com/nino-galovic/profil/spieler/194005
27,Amadou Dante,Left-Back,"Oct 7, 2000 (24)",Mali,"1,78m",left,"Aug 25, 2024",,"Jun 30, 2025",€1.50m,https://www.transfermarkt.com/amadou-dante/profil/spieler/649087
26,Weverson,Left-Back,"Jul 5, 2000 (24)",Brazil,"1,85m",left,"Jan 1, 2023",,"Jun 30, 2025",€1.00m,https://www.transfermarkt.com/weverson/profil/spieler/412367
28,Tiago Esgaio,Right-Back,"Aug 1, 1995 (29)",Portugal,"1,75m",right,"Jul 1, 2024",,"Jun 30, 2027",€900k,https://www.transfermarkt.com/tiago-esgaio/profil/spieler/581121
78,Alex Pinto,Right-Back,"Jul 8, 1998 (26)",Portugal,"1,87m",right,"Jul 1, 2024",,"Jun 30, 2026",€400k,https://www.transfermarkt.com/alex-pinto/profil/spieler/415645
31,Mamadou Loum,Defensive Midfield,"Dec 30, 1996 (28)",Senegal,"1,88m",right,"Sep 2, 2024",,"Jun 30, 2026",€1.50m,https://www.transfermarkt.com/mamadou-loum/profil/spieler/364237
21,Taichi Fukui,Central Midfield,"Jul 15, 2004 (20)",Japan,"1,77m",right,"Feb 3, 2025",,"Jun 30, 2028",€1.50m,https://www.transfermarkt.com/taichi-fukui/profil/spieler/868622
89,Pedro Santos,Central Midfield,"Oct 12, 2000 (24)",Portugal,"1,83m",right,"Jul 1, 2023",,"Jun 30, 2028",€1.00m,https://www.transfermarkt.com/pedro-santos/profil/spieler/657435
5,David Simão,Central Midfield,"May 15, 1990 (34)","Portugal, France","1,83m",left,"Jan 10, 2022",,"Jun 30, 2025",€200k,https://www.transfermarkt.com/david-simao/profil/spieler/70359
20,Pedro Moreira,Central Midfield,"Mar 15, 1989 (36)",Portugal,"1,81m",right,"Feb 1, 2020",,"Jun 30, 2025",€100k,https://www.transfermarkt.com/pedro-moreira/profil/spieler/64371
22,Pablo Gozálbez,Attacking Midfield,"Apr 30, 2001 (24)",Spain,"1,71m",right,"Jul 1, 2024",,"Jun 30, 2027",€500k,https://www.transfermarkt.com/pablo-gozalbez/profil/spieler/622992
2,Morlaye Sylla,Left Winger,"Jul 27, 1998 (26)",Guinea,"1,70m",right,"Jul 1, 2022",,"Jun 30, 2025",€2.50m,https://www.transfermarkt.com/morlaye-sylla/profil/spieler/402112
24,Brian Mansilla,Left Winger,"May 14, 2002 (22)",Uruguay,"1,76m",left,"Jan 15, 2025",,"Jun 30, 2025",€1.00m,https://www.transfermarkt.com/brian-mansilla/profil/spieler/981058
11,Miguel Puche,Left Winger,"Apr 30, 2001 (24)",Spain,"1,80m",right,"Aug 6, 2023",,"Jun 30, 2028",€300k,https://www.transfermarkt.com/miguel-puche/profil/spieler/632901
10,Jason,Right Winger,"Jul 6, 1994 (30)",Spain,"1,78m",right,"Jul 4, 2023",,"Jun 30, 2025",€2.50m,https://www.transfermarkt.com/jason/profil/spieler/263860
19,Alfonso Trezza,Right Winger,"Jun 22, 1999 (25)","Uruguay, Italy","1,66m",right,"Aug 16, 2023",,"Jun 30, 2027",€600k,https://www.transfermarkt.com/alfonso-trezza/profil/spieler/741517
39,Henrique Araújo,Centre-Forward,"Jan 19, 2002 (23)",Portugal,"1,82m",right,"Jul 11, 2024",,"Jun 30, 2025",€2.00m,https://www.transfermarkt.com/henrique-araujo/profil/spieler/617267
50,Güven Yalçın,Centre-Forward,"Jan 18, 1999 (26)","Türkiye, Germany","1,84m",right,"Sep 1, 2024",,"Jun 30, 2025",€1.20m,https://www.transfermarkt.com/guven-yalcin/profil/spieler/341019
23,Dylan Nandín,Centre-Forward,"Feb 28, 2002 (23)",Uruguay,"1,86m",right,"Jan 6, 2025",,"Jun 30, 2025",€800k,https://www.transfermarkt.com/dylan-nandin/profil/spieler/862352
