Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
1,Álex Remiro,Goalkeeper,"Mar 24, 1995 (30)",Spain,"1,91m",right,"Jul 1, 2019",,"Jun 30, 2027",€25.00m,https://www.transfermarkt.com/alex-remiro/profil/spieler/212862
13,Unai Marrero,Goalkeeper,"Oct 9, 2001 (23)",Spain,"1,89m",right,"Jul 1, 2023",,"Jun 30, 2027",€600k,https://www.transfermarkt.com/unai-marrero/profil/spieler/625657
21,Nayef Aguerd,Centre-Back,"Mar 30, 1996 (29)",Morocco,"1,90m",left,"Aug 30, 2024",,"Jun 30, 2025",€25.00m,https://www.transfermarkt.com/nayef-aguerd/profil/spieler/361914
5,Igor Zubeldia,Centre-Back,"Mar 30, 1997 (28)",Spain,"1,81m",right,"Jul 1, 2017",,"Jun 30, 2029",€18.00m,https://www.transfermarkt.com/igor-zubeldia/profil/spieler/355628
20,Jon Pacheco,Centre-Back,"Jan 8, 2001 (24)",Spain,"1,84m",left,"Jul 1, 2022",,"Jun 30, 2030",€7.50m,https://www.transfermarkt.com/jon-pacheco/profil/spieler/580560
6,Aritz Elustondo,Centre-Back,"Mar 28, 1994 (31)",Spain,"1,80m",right,"Jan 4, 2016",,"Jun 30, 2026",€4.00m,https://www.transfermarkt.com/aritz-elustondo/profil/spieler/229804
31,Jon Martín,Centre-Back,"Apr 23, 2006 (19)",Spain,"1,87m",right,"Jul 1, 2024",,"Jun 30, 2030",€2.00m,https://www.transfermarkt.com/jon-martin/profil/spieler/1018938
12,Javi López,Left-Back,"Mar 25, 2002 (23)",Spain,"1,83m",left,"Jul 21, 2024",,"Jun 30, 2030",€7.50m,https://www.transfermarkt.com/javi-lopez/profil/spieler/568158
3,Aihen Muñoz,Left-Back,"Aug 16, 1997 (27)",Spain,"1,75m",left,"Jul 1, 2019",,"Jun 30, 2027",€5.00m,https://www.transfermarkt.com/aihen-munoz/profil/spieler/517842
19,Jon Aramburu,Right-Back,"Jul 23, 2002 (22)","Venezuela, Spain","1,76m",right,"Jul 1, 2024",,"Jun 30, 2030",€12.00m,https://www.transfermarkt.com/jon-aramburu/profil/spieler/661145
18,Hamari Traoré,Right-Back,"Jan 27, 1992 (33)",Mali,"1,75m",right,"Jul 1, 2023",,"Jun 30, 2026",€3.00m,https://www.transfermarkt.com/hamari-traore/profil/spieler/297070
2,Álvaro Odriozola,Right-Back,"Dec 14, 1995 (29)",Spain,"1,76m",right,"Sep 1, 2023",,"Jun 30, 2029",€1.20m,https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730
4,Martín Zubimendi,Defensive Midfield,"Feb 2, 1999 (26)",Spain,"1,81m",right,"Sep 10, 2020",,"Jun 30, 2027",€60.00m,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440
24,Luka Sucic,Central Midfield,"Sep 8, 2002 (22)",Croatia,"1,85m",left,"Aug 2, 2024",,"Jun 30, 2029",€18.00m,https://www.transfermarkt.com/luka-sucic/profil/spieler/502722
22,Beñat Turrientes,Central Midfield,"Jan 31, 2002 (23)",Spain,"1,81m",right,"Aug 7, 2022",,"Jun 30, 2030",€16.00m,https://www.transfermarkt.com/benat-turrientes/profil/spieler/634431
16,Jon Ander Olasagasti,Central Midfield,"Aug 16, 2000 (24)",Spain,"1,76m",left,"Jul 1, 2023",,"Jun 30, 2027",€2.50m,https://www.transfermarkt.com/jon-ander-olasagasti/profil/spieler/625660
23,Brais Méndez,Attacking Midfield,"Jan 7, 1997 (28)",Spain,"1,84m",left,"Jul 6, 2022",,"Jun 30, 2028",€28.00m,https://www.transfermarkt.com/brais-mendez/profil/spieler/309110
8,Arsen Zakharyan,Attacking Midfield,"May 26, 2003 (21)",Russia,"1,83m",right,"Aug 19, 2023",,"Jun 30, 2029",€15.00m,https://www.transfermarkt.com/arsen-zakharyan/profil/spieler/555143
