Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Joel Robles,"€ 18,462","€ 960,000",,"Jun 30, 2028",4,"€ 3,840,000",
Zanocelo,"€ 14,615","€ 760,000",,"Jun 30, 2025",1,"€ 760,000",
Xeka,"€ 11,154","€ 580,000",,"Jun 30, 2028",4,"€ 2,320,000",
Jandro Orellana,"€ 10,577","€ 550,000",,"Jun 30, 2027",3,"€ 1,650,000",
João Carvalho,"€ 10,000","€ 520,000",,"Jun 30, 2027",3,"€ 1,560,000",
Yanis Begraoui,"€ 9,231","€ 480,000",,"Jun 30, 2028",4,"€ 1,920,000",
Pedro Amaral,"€ 9,231","€ 480,000",,"Jun 30, 2026",2,"€ 960,000",
Rafik Guitane,"€ 8,077","€ 420,000",,"Jun 30, 2026",2,"€ 840,000",
Eliaquim Mangala,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
André Lacximicant,"€ 7,308","€ 380,000",,"Jun 30, 2028",4,"€ 1,520,000",
Jordan Holsgrove,"€ 5,769","€ 300,000",,"Jun 30, 2028",4,"€ 1,200,000",
Kevin Chamorro,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Felix Bacher,"€ 5,385","€ 280,000",,"Jun 30, 2026",2,"€ 560,000",
Gonçalo Costa,"€ 5,385","€ 280,000",,"Jun 30, 2028",4,"€ 1,120,000",
Alejandro Marqués,"€ 5,192","€ 270,000",,"Jun 30, 2026",2,"€ 540,000",
Andrei Florea,"€ 3,846","€ 200,000",,"Jun 30, 2025",1,"€ 200,000",
Kévin Boma,"€ 3,462","€ 180,000",,"Jun 30, 2028",4,"€ 720,000",
Fabrício Garcia,"€ 2,308","€ 120,000",,"Jun 30, 2026",2,"€ 240,000",
Pedro Álvaro,"€ 2,115","€ 110,000",,"Jun 30, 2025",1,"€ 110,000",
Israel Salazar,"€ 1,731","€ 90,000",,"Jun 30, 2028",4,"€ 360,000",
Isnaba Mané,"€ 1,731","€ 90,000",,"Jun 30, 2026",2,"€ 180,000",
Wagner Pina,"€ 1,538","€ 80,000",,"Jun 30, 2027",3,"€ 240,000",
Foe Ondoa,"€ 1,346","€ 70,000",,"Jun 30, 2028",4,"€ 280,000",
Pedro Carvalho,"€ 1,346","€ 70,000",,"Jun 30, 2028",4,"€ 280,000",
