Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Alexis Sánchez,"€ 53,462","€ 2,780,000",,"Jun 30, 2026",2,"€ 5,560,000",
Florian Thauvin,"€ 44,423","€ 2,310,000",,"Jun 30, 2025",1,"€ 2,310,000",
Christian Kabasele,"€ 32,115","€ 1,670,000",,"Jun 30, 2025",1,"€ 1,670,000",
Lautaro Giannetti,"€ 26,731","€ 1,390,000",,"Jun 30, 2026",2,"€ 2,780,000",
Jurgen Ekkelenkamp,"€ 25,000","€ 1,300,000",,"Jun 30, 2029",5,"€ 6,500,000",
Oumar Solet,"€ 25,000","€ 1,300,000",,"Jun 30, 2027",3,"€ 3,900,000",
Hassane Kamara,"€ 22,115","€ 1,150,000",,"Jun 30, 2026",2,"€ 2,300,000",
Jesper Karlström,"€ 21,346","€ 1,110,000",,"Jun 30, 2026",2,"€ 2,220,000",
Jaka Bijol,"€ 19,808","€ 1,030,000",,"Jun 30, 2027",3,"€ 3,090,000",
Brenner,"€ 18,462","€ 960,000",,"Jun 30, 2028",4,"€ 3,840,000",
Sandi Lovrić,"€ 17,308","€ 900,000",,"Jun 30, 2027",3,"€ 2,700,000",
Maduka Okoye,"€ 17,308","€ 900,000",,"Jun 30, 2028",4,"€ 3,600,000",
Martín Payero,"€ 17,308","€ 900,000",,"Jun 30, 2027",3,"€ 2,700,000",
Keinan Davis,"€ 17,308","€ 900,000",,"Jun 30, 2027",3,"€ 2,700,000",
Kingsley Ehizibue,"€ 17,308","€ 900,000",,"Jun 30, 2026",2,"€ 1,800,000",
Rui Modesto,"€ 14,231","€ 740,000",,"Jun 30, 2029",5,"€ 3,700,000",
Damián Pizarro,"€ 14,231","€ 740,000",,"Jun 30, 2029",5,"€ 3,700,000",
Souleymane Isaak Touré,"€ 12,500","€ 650,000",,"Jun 30, 2025",1,"€ 650,000",
Răzvan Sava,"€ 12,500","€ 650,000",,"Jun 30, 2029",5,"€ 3,250,000",
Enzo Ebosse,"€ 9,808","€ 510,000",,"Jun 30, 2027",3,"€ 1,530,000",
Jordan Zemura,"€ 9,808","€ 510,000",,"Jun 30, 2027",3,"€ 1,530,000",
Simone Pafundi,"€ 8,846","€ 460,000",,"Jun 30, 2026",2,"€ 920,000",
David Pejičić,"€ 8,846","€ 460,000",,"Jun 30, 2027",3,"€ 1,380,000",
Lorenzo Lucca,"€ 8,846","€ 460,000",,"Jun 30, 2028",4,"€ 1,840,000",
Oier Zarraga,"€ 8,654","€ 450,000",,"Jun 30, 2027",3,"€ 1,350,000",
Daniele Padelli,"€ 7,115","€ 370,000",,"Jun 30, 2025",1,"€ 370,000",
Thomas Kristensen,"€ 6,154","€ 320,000",,"Jun 30, 2028",4,"€ 1,280,000",
Arthur Atta,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Iker Bravo,"€ 5,385","€ 280,000",,"Jun 30, 2028",4,"€ 1,120,000",
Matteo Palma,"€ 3,654","€ 190,000",,"Jun 30, 2027",3,"€ 570,000",
Edoardo Piana,"€ 1,346","€ 70,000",,"Jun 30, 2025",1,"€ 70,000",
