Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
12,Visar Bekaj,Goalkeeper,"May 24, 1997 (27)","Kosovo, Albania","1,91m",right,"Jul 1, 2023",,"Jun 30, 2026",€450k,https://www.transfermarkt.com/visar-bekaj/profil/spieler/458353
78,Emir Dadük,Goalkeeper,"Feb 13, 2008 (17)",Türkiye,"1,91m",right,"Jul 1, 2023",,"Jun 30, 2028",€100k,https://www.transfermarkt.com/emir-daduk/profil/spieler/1123377
34,Demir Sarıcalı,Goalkeeper,"Jan 1, 2005 (20)",Türkiye,"1,95m",right,"Jul 1, 2023",,"Jun 30, 2027",€50k,https://www.transfermarkt.com/demir-saricali/profil/spieler/957838
3,Guy-Marcelin Kilama,Centre-Back,"May 30, 1999 (25)",Cameroon,"1,82m",right,"Aug 3, 2023",,"Jun 30, 2026",€1.50m,https://www.transfermarkt.com/guy-marcelin-kilama/profil/spieler/604777
4,Francisco Calvo,Centre-Back,"Jul 8, 1992 (32)",Costa Rica,"1,83m",left,"Sep 10, 2024",,"Jun 30, 2026",€900k,https://www.transfermarkt.com/francisco-calvo/profil/spieler/188470
27,Cengiz Demir,Centre-Back,"Apr 18, 2001 (24)",Türkiye,"1,86m",left,"Jul 1, 2022",,"Jun 30, 2025",€300k,https://www.transfermarkt.com/cengiz-demir/profil/spieler/646948
15,Burak Yılmaz,Centre-Back,"Nov 27, 1995 (29)",Türkiye,"1,85m",right,"Jul 1, 2022",,"Jun 30, 2026",€175k,https://www.transfermarkt.com/burak-yilmaz/profil/spieler/291927
88,Cemali Sertel,Left-Back,"Jan 6, 2000 (25)",Türkiye,"1,86m",left,"Jan 29, 2024",,"Jun 30, 2025",€1.00m,https://www.transfermarkt.com/cemali-sertel/profil/spieler/573981
22,Kerim Alıcı,Right-Back,"Jun 24, 1997 (27)",Türkiye,"1,83m",right,"Sep 8, 2022",,"Jun 30, 2026",€200k,https://www.transfermarkt.com/kerim-alici/profil/spieler/341646
2,Kamil Ahmet Çörekçi,Right-Back,"Feb 1, 1992 (33)","Türkiye, England","1,73m",right,"Jul 1, 2021",,"Jun 30, 2026",€150k,https://www.transfermarkt.com/kamil-ahmet-corekci/profil/spieler/110686
8,Chandrel Massanga,Defensive Midfield,"Aug 17, 1999 (25)",Congo,"1,72m",right,"Aug 29, 2023",,"Jun 30, 2027",€1.20m,https://www.transfermarkt.com/chandrel-massanga/profil/spieler/752455
17,Lamine Diack,Defensive Midfield,"Nov 15, 2000 (24)",Senegal,"1,86m",right,"Jul 30, 2024",,"Jun 30, 2025",€1.00m,https://www.transfermarkt.com/lamine-diack/profil/spieler/649024
16,Selimcan Temel,Defensive Midfield,"May 27, 2000 (24)",Türkiye,"1,73m",both,"Jan 21, 2022",,"Jun 30, 2026",€100k,https://www.transfermarkt.com/selimcan-temel/profil/spieler/653877
5,Görkem Sağlam,Central Midfield,"Apr 11, 1998 (27)","Türkiye, Germany","1,78m",right,"Jul 1, 2023",,"Jun 30, 2026",€1.10m,https://www.transfermarkt.com/gorkem-saglam/profil/spieler/251345
6,Abdulkadir Parmak,Central Midfield,"Dec 28, 1994 (30)",Türkiye,"1,76m",right,"Jan 31, 2024",,"Jun 30, 2026",€175k,https://www.transfermarkt.com/abdulkadir-parmak/profil/spieler/276337
25,Ali Yıldız,Central Midfield,"Mar 12, 2007 (18)",Türkiye,-,right,"Feb 2, 2023",,"Jun 30, 2028",€75k,https://www.transfermarkt.com/ali-yildiz/profil/spieler/1105761
14,Rui Pedro,Attacking Midfield,"Mar 20, 1998 (27)",Portugal,"1,82m",right,"Feb 9, 2024",,"Jun 30, 2026",€600k,https://www.transfermarkt.com/rui-pedro/profil/spieler/328943
23,Baran Sarka,Attacking Midfield,"Jun 11, 2001 (23)","Türkiye, Netherlands",-,right,"Aug 2, 2023",,"Jun 30, 2027",€75k,https://www.transfermarkt.com/baran-sarka/profil/spieler/984011
77,Joelson Fernandes,Left Winger,"Feb 28, 2003 (22)","Portugal, Guinea-Bissau","1,72m",right,"Jul 11, 2023",,"Jun 30, 2026",€1.60m,https://www.transfermarkt.com/joelson-fernandes/profil/spieler/581140
98,Bilal Boutobba,Right Winger,"Aug 29, 1998 (26)","France, Algeria","1,72m",left,"Sep 2, 2024",,"Jun 30, 2026",€1.40m,https://www.transfermarkt.com/bilal-boutobba/profil/spieler/344151
7,Funsho Bamgboye,Right Winger,"Jan 9, 1999 (26)","Nigeria, Hungary","1,73m",both,"Jul 5, 2024",,"Jun 30, 2026",€650k,https://www.transfermarkt.com/funsho-bamgboye/profil/spieler/401921
9,Vincent Aboubakar,Centre-Forward,"Jan 22, 1992 (33)",Cameroon,"1,84m",right,"Sep 9, 2024",,"Jun 30, 2025",€1.60m,https://www.transfermarkt.com/vincent-aboubakar/profil/spieler/147487
10,Carlos Strandberg,Centre-Forward,"Apr 14, 1996 (29)","Sweden, Mozambique","1,87m",left,"Jul 1, 2023",,"Jun 30, 2027",€1.40m,https://www.transfermarkt.com/carlos-strandberg/profil/spieler/252689
11,Jonathan Okoronkwo,Centre-Forward,"Sep 13, 2003 (21)",Nigeria,"1,75m",right,"Jul 12, 2024",,"Jun 30, 2027",€900k,https://www.transfermarkt.com/jonathan-okoronkwo/profil/spieler/987700
