Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
70,Ege Bilsel,Right-Back,"Jan 4, 2004 (21)",Türkiye,"1,75m",right,"Jan 23, 2024",,"Jun 30, 2028",€1.00m,https://www.transfermarkt.com/ege-bilsel/profil/spieler/708410
23,Üzeyir Ergün,Right-Back,"Nov 4, 1992 (32)",Türkiye,"1,78m",right,"Aug 1, 2021",,"Jun 30, 2026",€200k,https://www.transfermarkt.com/uzeyir-ergun/profil/spieler/388368
26,Musah Mohammed,Defensive Midfield,"Jan 5, 2002 (23)",Ghana,"1,92m",right,"Jul 28, 2022",,"Jun 30, 2028",€1.00m,https://www.transfermarkt.com/musah-mohammed/profil/spieler/859182
21,Ahmet Aslan,Defensive Midfield,"Jun 29, 2001 (23)",Türkiye,"1,79m",right,"Jan 11, 2024",,"Jun 30, 2028",€900k,https://www.transfermarkt.com/ahmet-aslan/profil/spieler/667749
4,Erkan Değişmez,Defensive Midfield,"Aug 27, 1986 (38)",Türkiye,"1,80m",right,"Aug 7, 2014",,"Jun 30, 2025",€25k,https://www.transfermarkt.com/erkan-degismez/profil/spieler/170120
5,Taylan Antalyalı,Central Midfield,"Jan 8, 1995 (30)",Türkiye,"1,80m",right,"Sep 7, 2024",,"Jun 30, 2025",€1.00m,https://www.transfermarkt.com/taylan-antalyali/profil/spieler/204176
16,Fredy,Central Midfield,"Mar 27, 1990 (35)","Angola, Portugal","1,70m",right,"Jul 21, 2024",,"Jun 30, 2026",€325k,https://www.transfermarkt.com/fredy/profil/spieler/87854
91,Enes Öğrüce,Central Midfield,"May 3, 2007 (18)",Türkiye,"1,84m",right,"Jul 1, 2024",,"Jun 30, 2027",€150k,https://www.transfermarkt.com/enes-ogruce/profil/spieler/1045071
30,Mustafa Erdilman,Central Midfield,"Jan 1, 2004 (21)",Türkiye,-,left,"Jan 23, 2024",,"Jun 30, 2028",€100k,https://www.transfermarkt.com/mustafa-erdilman/profil/spieler/719857
14,Tunahan Akpınar,Central Midfield,"Jul 23, 2001 (23)",Türkiye,"1,78m",left,"Jan 23, 2024",,"Jun 30, 2028",€50k,https://www.transfermarkt.com/tunahan-akpinar/profil/spieler/695512
88,Bilal Güven,Central Midfield,"Oct 20, 2004 (20)",Türkiye,"1,72m",right,"Jul 1, 2024",,"Jun 30, 2028",-,https://www.transfermarkt.com/bilal-guven/profil/spieler/1167463
10,Enis Bardhi,Attacking Midfield,"Jul 2, 1995 (29)",North Macedonia,"1,72m",right,"Jan 23, 2025",,"Jun 30, 2025",€3.70m,https://www.transfermarkt.com/enis-bardhi/profil/spieler/245014
11,Jonathan Okita,Left Winger,"Oct 5, 1996 (28)","DR Congo, Germany","1,81m",right,"Jan 13, 2025",,"Jun 30, 2027",€550k,https://www.transfermarkt.com/jonathan-okita/profil/spieler/289404
7,Zdravko Dimitrov,Left Winger,"Aug 24, 1998 (26)",Bulgaria,"1,80m",right,"Jul 1, 2024",,"Jun 30, 2027",€450k,https://www.transfermarkt.com/zdravko-dimitrov/profil/spieler/587688
19,Haqi Osman,Left Winger,"Apr 11, 2002 (23)",Ghana,"1,73m",right,"Aug 8, 2023",,"Jun 30, 2027",€300k,https://www.transfermarkt.com/haqi-osman/profil/spieler/860255
41,Gökdeniz Bayrakdar,Right Winger,"Nov 23, 2001 (23)",Türkiye,"1,81m",left,"Jul 1, 2023",,"Jun 30, 2027",€2.10m,https://www.transfermarkt.com/gokdeniz-bayrakdar/profil/spieler/345105
20,Pedro Brazão,Right Winger,"Dec 30, 2002 (22)",Portugal,"1,78m",left,"Jul 26, 2023",,"Jun 30, 2026",€800k,https://www.transfermarkt.com/pedro-brazao/profil/spieler/577590
99,Taulant Seferi,Centre-Forward,"Nov 15, 1996 (28)","Albania, North Macedonia","1,84m",right,"Aug 30, 2024",,"Jun 30, 2027",€2.50m,https://www.transfermarkt.com/taulant-seferi/profil/spieler/254985
9,George Pușcaș,Centre-Forward,"Apr 8, 1996 (29)",Romania,"1,88m",right,"Aug 14, 2024",,"Jun 30, 2027",€1.30m,https://www.transfermarkt.com/george-puscas/profil/spieler/208690
48,Celal Dumanlı,Centre-Forward,"Apr 28, 1994 (31)",Türkiye,"1,89m",right,"Jul 1, 2012",,"Jun 30, 2026",€200k,https://www.transfermarkt.com/celal-dumanli/profil/spieler/374578
