Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Mergim Berisha,"€ 67,308","€ 3,500,000",,"Jun 30, 2025",1,"€ 3,500,000",
Steve Mounié,"€ 50,769","€ 2,640,000",,"Jun 30, 2027",3,"€ 7,920,000",
Frank Onyeka,"€ 47,115","€ 2,450,000",,"Jun 30, 2025",1,"€ 2,450,000",
Kristijan Jakic,"€ 43,462","€ 2,260,000",,"Jun 30, 2028",4,"€ 9,040,000",
Marius Wolf,"€ 40,000","€ 2,080,000",,"Jun 30, 2027",3,"€ 6,240,000",
Elvis Rexhbecaj,"€ 26,538","€ 1,380,000",,"Jun 30, 2026",2,"€ 2,760,000",
Keven Schlotterbeck,"€ 25,385","€ 1,320,000",,"Jun 30, 2027",3,"€ 3,960,000",
Finn Dahmen,"€ 23,654","€ 1,230,000",,"Jun 30, 2027",3,"€ 3,690,000",
Arne Maier,"€ 23,654","€ 1,230,000",,"Jun 30, 2026",2,"€ 2,460,000",
Jeffrey Gouweleeuw,"€ 23,654","€ 1,230,000",,"Jun 30, 2026",2,"€ 2,460,000",
Alexis Claude-Maurice,"€ 21,923","€ 1,140,000",,"Jun 30, 2027",3,"€ 3,420,000",
Chrislain Matsima,"€ 21,923","€ 1,140,000",,"Jun 30, 2029",5,"€ 5,700,000",
Cédric Zesiger,"€ 19,231","€ 1,000,000",,"Jun 30, 2025",1,"€ 1,000,000",
Reece Oxford,"€ 15,385","€ 800,000",,"Jun 30, 2025",1,"€ 800,000",
Mads Pedersen,"€ 15,385","€ 800,000",,"Jun 30, 2027",3,"€ 2,400,000",
Phillip Tietz,"€ 14,423","€ 750,000",,"Jun 30, 2027",3,"€ 2,250,000",
Samuel Essende,"€ 14,423","€ 750,000",,"Jun 30, 2028",4,"€ 3,000,000",
Nediljko Labrovic,"€ 14,423","€ 750,000",,"Jun 30, 2029",5,"€ 3,750,000",
Dimitrios Giannoulis,"€ 12,692","€ 660,000",,"Jun 30, 2028",4,"€ 2,640,000",
Fredrik Jensen,"€ 10,769","€ 560,000",,"Jun 30, 2025",1,"€ 560,000",
Yusuf Kabadayi,"€ 5,385","€ 280,000",,"Jun 30, 2028",4,"€ 1,120,000",
Henri Koudossou,"€ 5,385","€ 280,000",,"Jun 30, 2026",2,"€ 560,000",
Robert Gumny,"€ 4,808","€ 250,000",,"Jun 30, 2025",1,"€ 250,000",
Daniel Klein,"€ 3,462","€ 180,000",,"Jun 30, 2026",2,"€ 360,000",
Mert Kömür,"€ 2,308","€ 120,000",,"Jun 30, 2027",3,"€ 360,000",
Mahmut Kücüksahin,"€ 2,308","€ 120,000",,"Jun 30, 2027",3,"€ 360,000",
Noahkai Banks,"€ 1,923","€ 100,000",,"Jun 30, 2027",3,"€ 300,000",
