Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Paul Wanner,"€ 38,462","€ 2,000,000",,"Jun 30, 2025",1,"€ 2,000,000",
Benedikt Gimber,"€ 28,846","€ 1,500,000",,"Jun 30, 2028",4,"€ 6,000,000",
Niklas Dorsch,"€ 25,385","€ 1,320,000",,"Jun 30, 2028",4,"€ 5,280,000",
Kevin Müller,"€ 21,923","€ 1,140,000",,"Jun 30, 2027",3,"€ 3,420,000",
Budu Zivzivadze,"€ 21,923","€ 1,140,000",,"Jun 30, 2029",5,"€ 5,700,000",
Marvin Pieringer,"€ 15,000","€ 780,000",,"Jun 30, 2027",3,"€ 2,340,000",
Marnon Busch,"€ 14,423","€ 750,000",,"Jun 30, 2027",3,"€ 2,250,000",
Patrick Mainka,"€ 14,423","€ 750,000",,"Jun 30, 2027",3,"€ 2,250,000",
Adrian Beck,"€ 13,846","€ 720,000",,"Jun 30, 2028",4,"€ 2,880,000",
Tim Siersleben,"€ 11,538","€ 600,000",,"Jun 30, 2026",2,"€ 1,200,000",
Frans Krätzig,"€ 11,538","€ 600,000",,"Jun 30, 2025",1,"€ 600,000",
Jonas Föhrenbach,"€ 10,000","€ 520,000",,"Jun 30, 2027",3,"€ 1,560,000",
Jan Schöppner,"€ 9,231","€ 480,000",,"Jun 30, 2028",4,"€ 1,920,000",
Julian Niehues,"€ 8,077","€ 420,000",,"Jun 30, 2027",3,"€ 1,260,000",
Norman Theuerkauf,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
Sirlord Conteh,"€ 7,308","€ 380,000",,"Jun 30, 2027",3,"€ 1,140,000",
Thomas Keller,"€ 7,308","€ 380,000",,"Jun 30, 2028",4,"€ 1,520,000",
Mathias Honsak,"€ 6,346","€ 330,000",,"Jun 30, 2027",3,"€ 990,000",
Paul Tschernuth,"€ 5,769","€ 300,000",,"Jun 30, 2027",3,"€ 900,000",
Luca Kerber,"€ 5,769","€ 300,000",,"Jun 30, 2027",3,"€ 900,000",
Omar Traoré,"€ 5,769","€ 300,000",,"Jun 30, 2026",2,"€ 600,000",
Stefan Schimmer,"€ 5,769","€ 300,000",,"Jun 30, 2026",2,"€ 600,000",
Leo Scienza,"€ 5,385","€ 280,000",,"Jun 30, 2027",3,"€ 840,000",
Vitus Eicher,"€ 5,192","€ 270,000",,"Jun 30, 2025",1,"€ 270,000",
Luka Janes,"€ 4,231","€ 220,000",,"Jun 30, 2028",4,"€ 880,000",
Maximilian Breunig,"€ 4,231","€ 220,000",,"Jun 30, 2027",3,"€ 660,000",
Frank Feller,"€ 2,885","€ 150,000",,"Jun 30, 2029",5,"€ 750,000",
Christopher Negele,"€ 2,500","€ 130,000",,"Jun 30, 2025",1,"€ 130,000",
