Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Seko Fofana,"€ 87,500","€ 4,550,000",,"Jun 30, 2029",5,"€ 22,750,000",
Brice Samba,"€ 87,500","€ 4,550,000",,"Jun 30, 2029",5,"€ 22,750,000",
Kyogo Furuhashi,"€ 55,769","€ 2,900,000",,"Jun 30, 2027",3,"€ 8,700,000",
Ludovic Blas,"€ 52,308","€ 2,720,000",,"Jun 30, 2027",3,"€ 8,160,000",
Steve Mandanda,"€ 43,846","€ 2,280,000",,"Jun 30, 2025",1,"€ 2,280,000",
Lilian Brassier,"€ 35,000","€ 1,820,000",,"Jun 30, 2025",1,"€ 1,820,000",
Arnaud Kalimuendo,"€ 28,846","€ 1,500,000",,"Jun 30, 2027",3,"€ 4,500,000",
Hans Hateboer,"€ 28,077","€ 1,460,000",,"Jun 30, 2026",2,"€ 2,920,000",
Mousa Al-Tamari,"€ 28,077","€ 1,460,000",,"Jun 30, 2028",4,"€ 5,840,000",
Ismaël Koné,"€ 26,154","€ 1,360,000",,"Jun 30, 2025",1,"€ 1,360,000",
Azor Matusiwa,"€ 25,000","€ 1,300,000",,"Jun 30, 2028",4,"€ 5,200,000",
Mikayil Faye,"€ 24,615","€ 1,280,000",,"Jun 30, 2028",4,"€ 5,120,000",
Lorenz Assignon,"€ 24,615","€ 1,280,000",,"Jun 30, 2028",4,"€ 5,120,000",
Anthony Rouault,"€ 24,615","€ 1,280,000",,"Jun 30, 2029",5,"€ 6,400,000",
Naouirou Ahamada,"€ 24,038","€ 1,250,000",,"Jun 30, 2025",1,"€ 1,250,000",
Adrien Truffert,"€ 19,231","€ 1,000,000",,"Jun 30, 2026",2,"€ 2,000,000",
Alidu Seidu,"€ 17,308","€ 900,000",,"Jun 30, 2029",5,"€ 4,500,000",
Carlos Andrés Gómez,"€ 17,308","€ 900,000",,"Jun 30, 2029",5,"€ 4,500,000",
Jordan James,"€ 12,308","€ 640,000",,"Jun 30, 2028",4,"€ 2,560,000",
Gauthier Gallon,"€ 12,308","€ 640,000",,"Jun 30, 2027",3,"€ 1,920,000",
Kazeem Olaigbe,"€ 8,654","€ 450,000",,"Jun 30, 2029",5,"€ 2,250,000",
Djaoui Cissé,"€ 6,923","€ 360,000",,"Jun 30, 2029",5,"€ 1,800,000",
Ayanda Sishuba,"€ 5,385","€ 280,000",,"Jun 30, 2029",5,"€ 1,400,000",
Christopher Wooh,"€ 4,615","€ 240,000",,"Jun 30, 2026",2,"€ 480,000",
Jérémy Jacquet,"€ 4,615","€ 240,000",,"Jun 30, 2027",3,"€ 720,000",
Doğan Alemdar,"€ 4,231","€ 220,000",,"Jun 30, 2027",3,"€ 660,000",
Geoffrey Lembet,"€ 2,885","€ 150,000",,"Jun 30, 2025",1,"€ 150,000",
Wilson Samaké,"€ 2,308","€ 120,000",,"Jun 30, 2026",2,"€ 240,000",
Mahamadou Nagida,"€ 2,308","€ 120,000",,"Jun 30, 2028",4,"€ 480,000",
