Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Mohamed Salah,"€ 474,388","€ 24,668,186",,"Jun 30, 2027",3,"€ 74,004,559",
Virgil van Dijk,"€ 415,090","€ 21,584,663","€ 3,083,523","Jun 30, 2027",3,"€ 64,753,989",
Trent Alexander-Arnold,"€ 213,475","€ 11,100,684",,"Jun 30, 2025",1,"€ 11,100,684",
Andrew Robertson,"€ 189,755","€ 9,867,275",,"Jun 30, 2026",2,"€ 19,734,549",
Alexis Mac Allister,"€ 177,896","€ 9,250,570","€ 1,850,114","Jun 30, 2028",4,"€ 37,002,280",
Alisson,"€ 177,896","€ 9,250,570",,"Jun 30, 2027",3,"€ 27,751,710",
Ryan Gravenberch,"€ 177,896","€ 9,250,570",,"Jun 30, 2028",4,"€ 37,002,280",
Federico Chiesa,"€ 177,896","€ 9,250,570","€ 1,850,114","Jun 30, 2028",4,"€ 37,002,280",
Diogo Jota,"€ 166,036","€ 8,633,865",,"Jun 30, 2027",3,"€ 25,901,596",
Darwin Núñez,"€ 166,036","€ 8,633,865",,"Jun 30, 2028",4,"€ 34,535,461",
Cody Gakpo,"€ 142,316","€ 7,400,456",,"Jun 30, 2028",4,"€ 29,601,824",
Dominik Szoboszlai,"€ 142,316","€ 7,400,456","€ 1,850,114","Jun 30, 2028",4,"€ 29,601,824",
Joe Gomez,"€ 100,808","€ 5,241,990",,"Jun 30, 2027",3,"€ 15,725,969",
Conor Bradley,"€ 88,948","€ 4,625,285",,"Jun 30, 2029",5,"€ 23,126,425",
Konstantinos Tsimikas,"€ 88,948","€ 4,625,285",,"Jun 30, 2027",3,"€ 13,875,855",
Ibrahima Konaté,"€ 83,018","€ 4,316,933",,"Jun 30, 2026",2,"€ 8,633,865",
Giorgi Mamardashvili,"€ 71,158","€ 3,700,228",,"Jun 30, 2025",1,"€ 3,700,228",
Luis Díaz,"€ 65,228","€ 3,391,876",,"Jun 30, 2027",3,"€ 10,175,627",
Wataru Endo,"€ 59,299","€ 3,083,523",,"Jun 30, 2027",3,"€ 9,250,570",
Harvey Elliott,"€ 47,439","€ 2,466,819",,"Jun 30, 2027",3,"€ 7,400,456",
Jarell Quansah,"€ 35,579","€ 1,850,114",,"Jun 30, 2029",5,"€ 9,250,570",
Nathaniel Phillips,"€ 23,719","€ 1,233,409",,"Jun 30, 2025",1,"€ 1,233,409",
Stefan Bajcetic,"€ 17,790","€ 925,057",,"Jun 30, 2027",3,"€ 2,775,171",
Curtis Jones,"€ 17,790","€ 925,057",,"Jun 30, 2027",3,"€ 2,775,171",
Ben Doak,"€ 11,860","€ 616,705",,"Jun 30, 2025",1,"€ 616,705",
Caoimhín Kelleher,"€ 11,860","€ 616,705",,"Jun 30, 2026",2,"€ 1,233,409",
Tyler Morton,"€ 9,488","€ 493,364",,"Jun 30, 2025",1,"€ 493,364",
Rhys Williams,"€ 8,895","€ 462,528",,"Jun 30, 2026",2,"€ 925,057",
Vitezslav Jaros,"€ 8,302","€ 431,693",,"Jun 30, 2025",1,"€ 431,693",
Calvin Ramsay,"€ 5,930","€ 308,352",,"Jun 30, 2027",3,"€ 925,057",
Harvey Davies,"€ 3,558","€ 185,011",,"Jun 30, 2025",1,"€ 185,011",
Kaide Gordon,"€ 2,965","€ 154,176",,"Jun 30, 2025",1,"€ 154,176",
Dominic Corness,"€ 2,668","€ 138,759",,"Jun 30, 2025",1,"€ 138,759",
Luca Stephenson,€ 474,"€ 24,668",,"Jun 30, 2025",1,"€ 24,668",
Luke Chambers,,,,"Jun 30, 2025",1,,
Calum Scanlon,,,,"Jun 30, 2025",1,,
Lewis Koumas,,,,"Jun 30, 2025",1,,
