Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Matt Phillips,"€ 20,754","€ 1,079,233",,"Jun 30, 2025",1,"€ 1,079,233",
Cameron Brannagan,"€ 17,790","€ 925,057",,"Jun 30, 2025",1,"€ 925,057",
Przemyslaw Placheta,"€ 17,790","€ 925,057",,"Jun 30, 2026",2,"€ 1,850,114",
Siriki Dembélé,"€ 17,790","€ 925,057",,"Jun 30, 2025",1,"€ 925,057",
Michal Helik,"€ 17,790","€ 925,057",,"Jun 30, 2025",1,"€ 925,057",
Will Vaulks,"€ 14,825","€ 770,881",,"Jun 30, 2025",1,"€ 770,881",
Hidde ter Avest,"€ 11,860","€ 616,705",,"Jun 30, 2025",1,"€ 616,705",
Ole Romeny,"€ 11,860","€ 616,705",,"Jun 30, 2025",1,"€ 616,705",
Tom Bradshaw,"€ 11,860","€ 616,705",,"Jun 30, 2025",1,"€ 616,705",
Jamie Cumming,"€ 10,081","€ 524,199",,"Jun 30, 2025",1,"€ 524,199",
Matt Ingram,"€ 9,488","€ 493,364",,"Jun 30, 2025",1,"€ 493,364",
Peter Kioso,"€ 9,488","€ 493,364",,"Jun 30, 2025",1,"€ 493,364",
Mark Harris,"€ 8,302","€ 431,693",,"Jun 30, 2026",2,"€ 863,387",
Joe Bennett,"€ 7,709","€ 400,858",,"Jun 30, 2025",1,"€ 400,858",
Rúben Rodrigues,"€ 7,116","€ 370,023",,"Jun 30, 2025",1,"€ 370,023",
Idris El Mizouni,"€ 5,930","€ 308,352",,"Jun 30, 2027",3,"€ 925,057",
Alex Matos,"€ 5,930","€ 308,352",,"May 31, 2025",1,"€ 308,352",
Ben Nelson,"€ 5,930","€ 308,352",,"May 31, 2025",1,"€ 308,352",
Elliott Moore,"€ 5,246","€ 272,773",,"Jun 30, 2025",1,"€ 272,773",
Jordan Thorniley,"€ 4,972","€ 258,542",,"Jun 30, 2025",1,"€ 258,542",
Josh McEachran,"€ 4,744","€ 246,682",,"Jun 30, 2025",1,"€ 246,682",
Ciaron Brown,"€ 4,151","€ 215,847",,"Jun 30, 2025",1,"€ 215,847",
Sam Long,"€ 3,558","€ 185,011",,"Jun 30, 2026",2,"€ 370,023",
Marselino Ferdinan,"€ 3,558","€ 185,011",,"Jun 30, 2026",2,"€ 370,023",
Max Woltman,"€ 3,558","€ 185,011",,"Jun 30, 2025",1,"€ 185,011",
Greg Leigh,"€ 3,558","€ 185,011",,"Jun 30, 2025",1,"€ 185,011",
Tyler Goodrham,"€ 2,965","€ 154,176",,"Jun 30, 2027",3,"€ 462,528",
Stanley Mills,"€ 1,779","€ 92,506",,"Jun 30, 2025",1,"€ 92,506",
Jacob Knightbridge,"€ 1,779","€ 92,506",,"Jan 23, 2025",1,"€ 92,506",
Simon Eastwood,"€ 1,779","€ 92,506",,"Jun 30, 2025",1,"€ 92,506",
