Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
1,Gianluigi Donnarumma,Goalkeeper,"Feb 25, 1999 (26)",Italy,"1,96m",right,"Jul 14, 2021",,"Jun 30, 2026",€35.00m,https://www.transfermarkt.com/gianluigi-donnarumma/profil/spieler/315858
39,Matvey Safonov,Goalkeeper,"Feb 25, 1999 (26)",Russia,"1,92m",right,"Jul 1, 2024",,"Jun 30, 2029",€22.00m,https://www.transfermarkt.com/matvey-safonov/profil/spieler/318470
80,Arnau Tenas,Goalkeeper,"May 30, 2001 (23)",Spain,"1,85m",right,"Jul 30, 2023",,"Jun 30, 2026",€4.00m,https://www.transfermarkt.com/arnau-tenas/profil/spieler/466783
51,Willian Pacho,Centre-Back,"Oct 16, 2001 (23)",Ecuador,"1,87m",left,"Aug 9, 2024",,"Jun 30, 2029",€45.00m,https://www.transfermarkt.com/willian-pacho/profil/spieler/661171
5,Marquinhos,Centre-Back,"May 14, 1994 (30)","Brazil, Portugal","1,83m",right,"Jul 19, 2013",,"Jun 30, 2028",€40.00m,https://www.transfermarkt.com/marquinhos/profil/spieler/181767
35,Lucas Beraldo,Centre-Back,"Nov 24, 2003 (21)",Brazil,"1,86m",left,"Jan 1, 2024",,"Jun 30, 2028",€25.00m,https://www.transfermarkt.com/lucas-beraldo/profil/spieler/872171
3,Presnel Kimpembe,Centre-Back,"Aug 13, 1995 (29)","France, DR Congo","1,83m",left,"Jul 1, 2015",,"Jun 30, 2026",€8.00m,https://www.transfermarkt.com/presnel-kimpembe/profil/spieler/282041
45,Naoufel El Hannach,Centre-Back,"Dec 7, 2006 (18)","Morocco, France","1,83m",right,,,"Jun 30, 2027",-,https://www.transfermarkt.com/naoufel-el-hannach/profil/spieler/1053148
25,Nuno Mendes,Left-Back,"Jun 19, 2002 (22)",Portugal,"1,83m",left,"Jul 1, 2022",,"Jun 30, 2029",€55.00m,https://www.transfermarkt.com/nuno-mendes/profil/spieler/616341
21,Lucas Hernández,Left-Back,"Feb 14, 1996 (29)","France, Spain","1,84m",left,"Jul 9, 2023",,"Jun 30, 2028",€30.00m,https://www.transfermarkt.com/lucas-hernandez/profil/spieler/281963
2,Achraf Hakimi,Right-Back,"Nov 4, 1998 (26)","Morocco, Spain","1,81m",right,"Jul 6, 2021",,"Jun 30, 2029",€65.00m,https://www.transfermarkt.com/achraf-hakimi/profil/spieler/398073
42,Yoram Zague,Right-Back,"May 15, 2006 (18)","France, Cote d'Ivoire","1,68m",right,"Jul 1, 2024",,"Jun 30, 2028",€2.50m,https://www.transfermarkt.com/yoram-zague/profil/spieler/1047097
87,João Neves,Defensive Midfield,"Sep 27, 2004 (20)",Portugal,"1,74m",right,"Aug 5, 2024",,"Jun 30, 2029",€65.00m,https://www.transfermarkt.com/joao-neves/profil/spieler/670681
17,Vitinha,Central Midfield,"Feb 13, 2000 (25)",Portugal,"1,72m",right,"Jul 1, 2022",,"Jun 30, 2029",€60.00m,https://www.transfermarkt.com/vitinha/profil/spieler/487469
33,Warren Zaïre-Emery,Central Midfield,"Mar 8, 2006 (19)","France, Martinique","1,78m",right,"Jul 1, 2022",,"Jun 30, 2029",€60.00m,https://www.transfermarkt.com/warren-zaire-emery/profil/spieler/810092
8,Fabián Ruiz,Central Midfield,"Apr 3, 1996 (29)",Spain,"1,89m",left,"Aug 30, 2022",,"Jun 30, 2027",€35.00m,https://www.transfermarkt.com/fabian-ruiz/profil/spieler/350219
24,Senny Mayulu,Central Midfield,"May 17, 2006 (18)","France, DR Congo","1,83m",both,"Jan 1, 2024",,"Jun 30, 2027",€10.00m,https://www.transfermarkt.com/senny-mayulu/profil/spieler/903693
7,Khvicha Kvaratskhelia,Left Winger,"Feb 12, 2001 (24)",Georgia,"1,83m",both,"Jan 17, 2025",,"Jun 30, 2029",€80.00m,https://www.transfermarkt.com/khvicha-kvaratskhelia/profil/spieler/502670
29,Bradley Barcola,Left Winger,"Sep 2, 2002 (22)","France, Togo","1,82m",right,"Aug 31, 2023",,"Jun 30, 2028",€70.00m,https://www.transfermarkt.com/bradley-barcola/profil/spieler/708265
14,Désiré Doué,Left Winger,"Jun 3, 2005 (19)","France, Cote d'Ivoire","1,81m",right,"Aug 17, 2024",,"Jun 30, 2029",€60.00m,https://www.transfermarkt.com/desire-doue/profil/spieler/914562
10,Ousmane Dembélé,Right Winger,"May 15, 1997 (27)",France,"1,78m",both,"Aug 12, 2023",,"Jun 30, 2028",€75.00m,https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230
19,Kang-in Lee,Right Winger,"Feb 19, 2001 (24)","Korea, South","1,74m",left,"Jul 8, 2023",,"Jun 30, 2028",€30.00m,https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149
49,Ibrahim Mbaye,Right Winger,"Jan 24, 2008 (17)","France, Senegal",-,right,,,"Jun 30, 2027",€2.00m,https://www.transfermarkt.com/ibrahim-mbaye/profil/spieler/1185888
9,Gonçalo Ramos,Centre-Forward,"Jun 20, 2001 (23)",Portugal,"1,85m",right,"Jan 1, 2024",,"Jun 30, 2028",€45.00m,https://www.transfermarkt.com/goncalo-ramos/profil/spieler/550550
