Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
1,Radoslaw Majecki,Goalkeeper,"Nov 16, 1999 (25)",Poland,"1,93m",right,"Jan 29, 2020",,"Jun 30, 2028",€7.00m,https://www.transfermarkt.com/radoslaw-majecki/profil/spieler/346546
16,Philipp Köhn,Goalkeeper,"Apr 2, 1998 (27)","Switzerland, Germany","1,90m",right,"Jul 15, 2023",,"Jun 30, 2028",€4.00m,https://www.transfermarkt.com/philipp-kohn/profil/spieler/251322
50,Yann Lienard,Goalkeeper,"Mar 16, 2003 (22)",France,"1,94m",right,"Jul 1, 2023",,"Jun 30, 2027",€200k,https://www.transfermarkt.com/yann-lienard/profil/spieler/745341
17,Wilfried Singo,Centre-Back,"Dec 25, 2000 (24)",Cote d'Ivoire,"1,90m",right,"Aug 17, 2023",,"Jun 30, 2028",€25.00m,https://www.transfermarkt.com/wilfried-singo/profil/spieler/648779
5,Thilo Kehrer,Centre-Back,"Sep 21, 1996 (28)","Germany, Burundi","1,86m",both,"Jul 1, 2024",,"Jun 30, 2028",€15.00m,https://www.transfermarkt.com/thilo-kehrer/profil/spieler/228948
22,Mohammed Salisu,Centre-Back,"Apr 17, 1999 (26)",Ghana,"1,88m",left,"Aug 1, 2023",,"Jun 30, 2028",€15.00m,https://www.transfermarkt.com/mohammed-salisu/profil/spieler/563963
13,Christian Mawissa,Centre-Back,"Apr 18, 2005 (20)","France, DR Congo","1,84m",left,"Aug 11, 2024",,"Jun 30, 2029",€12.00m,https://www.transfermarkt.com/christian-mawissa/profil/spieler/1005240
12,Caio Henrique,Left-Back,"Jul 31, 1997 (27)","Brazil, Spain","1,78m",left,"Aug 27, 2020",,"Jun 30, 2027",€15.00m,https://www.transfermarkt.com/caio-henrique/profil/spieler/420064
20,Kassoum Ouattara,Left-Back,"Oct 14, 2004 (20)","France, Cote d'Ivoire","1,76m",left,"Nov 1, 2023",,"Jun 30, 2028",€8.00m,https://www.transfermarkt.com/kassoum-ouattara/profil/spieler/947360
2,Vanderson,Right-Back,"Jun 21, 2001 (23)",Brazil,"1,73m",right,"Jan 1, 2022",,"Jun 30, 2028",€20.00m,https://www.transfermarkt.com/vanderson/profil/spieler/789082
4,Jordan Teze,Right-Back,"Sep 30, 1999 (25)","Netherlands, Congo","1,83m",right,"Aug 20, 2024",,"Jun 30, 2029",€12.00m,https://www.transfermarkt.com/jordan-teze/profil/spieler/364245
6,Denis Zakaria,Defensive Midfield,"Nov 20, 1996 (28)","Switzerland, DR Congo","1,90m",right,"Aug 14, 2023",,"Jun 30, 2028",€30.00m,https://www.transfermarkt.com/denis-zakaria/profil/spieler/334526
88,Soungoutou Magassa,Defensive Midfield,"Oct 8, 2003 (21)","France, Mali","1,90m",right,"Jul 1, 2022",,"Jun 30, 2029",€12.00m,https://www.transfermarkt.com/soungoutou-magassa/profil/spieler/745181
8,Moatasem Al-Musrati,Defensive Midfield,"Apr 6, 1996 (29)","Libya, Portugal","1,89m",right,"Feb 3, 2025",,"Jun 30, 2025",€10.00m,https://www.transfermarkt.com/moatasem-al-musrati/profil/spieler/377641
15,Lamine Camara,Central Midfield,"Jan 1, 2004 (21)",Senegal,"1,73m",right,"Jul 30, 2024",,"Jun 30, 2029",€20.00m,https://www.transfermarkt.com/lamine-camara/profil/spieler/918969
37,Edan Diop,Central Midfield,"Aug 28, 2004 (20)","France, Senegal","1,73m",right,"Jul 1, 2023",,"Jun 30, 2028",€1.50m,https://www.transfermarkt.com/edan-diop/profil/spieler/745178
10,Aleksandr Golovin,Attacking Midfield,"May 30, 1996 (28)",Russia,"1,78m",right,"Jul 27, 2018",,"Jun 30, 2029",€25.00m,https://www.transfermarkt.com/aleksandr-golovin/profil/spieler/263918
7,Eliesse Ben Seghir,Left Winger,"Feb 16, 2005 (20)","Morocco, France","1,78m",right,"Jan 1, 2023",,"Jun 30, 2027",€30.00m,https://www.transfermarkt.com/eliesse-ben-seghir/profil/spieler/810895
18,Takumi Minamino,Left Winger,"Jan 16, 1995 (30)",Japan,"1,72m",right,"Jul 1, 2022",,"Jun 30, 2027",€15.00m,https://www.transfermarkt.com/takumi-minamino/profil/spieler/165793
41,Lucas Michal,Left Winger,"Jun 22, 2005 (19)","France, Martinique",-,right,,,"Jun 30, 2029",€500k,https://www.transfermarkt.com/lucas-michal/profil/spieler/810909
11,Maghnes Akliouche,Right Winger,"Feb 25, 2002 (23)","France, Algeria","1,83m",left,"Jul 1, 2022",,"Jun 30, 2028",€40.00m,https://www.transfermarkt.com/maghnes-akliouche/profil/spieler/745200
27,Krépin Diatta,Right Winger,"Feb 25, 1999 (26)",Senegal,"1,75m",right,"Jan 21, 2021",,"Jun 30, 2025",€10.00m,https://www.transfermarkt.com/krepin-diatta/profil/spieler/490426
14,Mika Biereth,Centre-Forward,"Feb 8, 2003 (22)","Denmark, England","1,87m",right,"Jan 11, 2025",,"Jun 30, 2029",€25.00m,https://www.transfermarkt.com/mika-biereth/profil/spieler/565821
9,Folarin Balogun,Centre-Forward,"Jul 3, 2001 (23)","United States, England","1,78m",right,"Aug 30, 2023",,"Jun 30, 2028",€20.00m,https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770
21,George Ilenikhena,Centre-Forward,"Aug 16, 2006 (18)","Nigeria, France","1,85m",left,"Jul 25, 2024",,"Jun 30, 2029",€15.00m,https://www.transfermarkt.com/george-ilenikhena/profil/spieler/1004834
36,Breel Embolo,Centre-Forward,"Feb 14, 1997 (28)","Switzerland, Cameroon","1,87m",right,"Jul 15, 2022",,"Jun 30, 2026",€12.00m,https://www.transfermarkt.com/breel-embolo/profil/spieler/237662
