Temporada,Edad,Equipo,País,Comp,PJ_Dom,Mín_Dom,Gls_Dom,Ass_Dom,PJ_Nac,Mín_Nac,Gls_Nac,Ass_Nac,PJ_Int,Mín_Int,Gls_Int,Ass_Int,PJ_Tot,Mín_Tot,Gls_Tot,Ass_Tot,titular,Min,90s,Gls,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-TP/90,G+A-TP/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Tkl (Derribos),TklG,3.º def.,3.º cent.,3.º ataq.,Tkl (Desafios),Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Cmp,Int.,% Cmp,Dist. tot.,Dist. prg.,Cmp (cortos),Int. (cortos),% Cmp (cortos),Cmp (medios),Int. (medios),% Cmp (medios),Cmp (largos),Int. (largos),% Cmp (largos),Ass,xAG,xA,A-xAG,PC,1/3,PPA,CrAP,PrgP,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,ACT,SCA90,PassLive_SCA,PassDead_SCA,HASTA_SCA,Dis_SCA,FR_SCA,Def_SCA,ACG,GCA90,PassLive_GCA,PassDead_GCA,HASTA_GCA,Dis_GCA,FR_GCA,Def_GCA,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera_expected,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados,Salario semanal,Salario anual,Notas,link
2023-2024,15,Lille,frFRA,1.Ligue 1,9,131,0,0,3,120,0,0,6,451,0,1,18,702,0,1,1,131,1.5,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,1,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,6,2,6,0,0,2,5,40.0,3,2,0,2,1,7,3,0,103,115,89.6,1783,594,46,51,90.2,44,46,95.7,11,14,78.6,0,0.0,0.0,0.0,1,10,1,1,12,115,115,0,0,0,0,2,0,0,0,0,0,103,0,3,6,34,87,17,1,135,1,1,100.0,0,0.0,108,604,261,1,4,0,7,3,97,2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,2,1.37,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,131,15,4.3,1.5,1,44,0,8,11,15,2.0,2,1,1,0.69,0.16,2.2,1.3,0.8,0.58,0.23,3,1,1,8,0,0,2,1,2,0,0,0,17,1,2,33.3,,,,
2024-2025,16,Lille,frFRA,1.Ligue 1,22,"1,047",0,1,3,122,0,0,9,622,0,1,34,"1,791",0,2,10,"1,047",11.6,0,1,1,0,0,0,2,0,0.0,0.0,1.0,1.0,10,33,17,0.0,0.09,0.09,0.0,0.09,0.0,0.08,0.09,0.0,0.09,48,30,21,20,7,18,31,58.1,13,10,3,7,10,58,11,1,441,497,88.7,7398,1505,197,218,90.4,201,214,93.9,30,33,90.9,1,1.0,1.2,0.0,5,31,1,0,33,497,491,5,3,1,1,1,2,0,0,0,0,441,1,12,27,142,352,138,7,627,26,14,53.8,11,42.3,336,1602,610,10,7,2,28,15,418,17,0,1,1,100.0,0.09,0.09,0.0,0.0,12.6,0,0,0,0.0,0.0,0.04,0.0,0.0,13,1.12,11,0,1,0,1,0,2,0.17,1,0,1,0,0,0,"1,047",48,37.5,11.6,10,80,3,12,21,9,1.91,19,9,10,0.86,0.5,20.6,12.7,7.9,0.68,0.55,2,0,0,16,8,0,1,10,30,0,0,0,59,8,9,47.1,,,,
