titular,Min,90s,Gls,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-TP/90,G+A-TP/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Tkl (Derribos),TklG,3.º def.,3.º cent.,3.º ataq.,Tkl (Desafios),Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Cmp,Int.,% Cmp,Dist. tot.,Dist. prg.,Cmp (cortos),Int. (cortos),% Cmp (cortos),Cmp (medios),Int. (medios),% Cmp (medios),Cmp (largos),Int. (largos),% Cmp (largos),Ass,xAG,xA,A-xAG,PC,1/3,PPA,CrAP,PrgP,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,ACT,SCA90,PassLive_SCA,PassDead_SCA,HASTA_SCA,Dis_SCA,FR_SCA,Def_SCA,ACG,GCA90,PassLive_GCA,PassDead_GCA,HASTA_GCA,Dis_GCA,FR_GCA,Def_GCA,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera_expected,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
0,56,0.6,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,56,19,1.6,0.6,0,,,3,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
4,518,5.8,0,0,0,0,0,0,1,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0.0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,518,40,15.1,5.8,4,,,9,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,
25,"2,249",25.0,10,1,11,9,1,1,4,1,,,,,,,,0.4,0.04,0.44,0.36,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,28,,,1.12,,0.32,,,1,1,,,,,,,,,,,,,,,,,,,,,,"2,249",70,65.8,25.0,25,,11.0,7,,,,,,,,,,,,,,4,1,,32.0,,,,,,,,,,,,
25,"2,079",23.1,8,3,11,8,0,0,2,0,,,,,,,,0.35,0.13,0.48,0.35,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,30,,,1.3,,0.27,,,0,0,,,,,,,,,,,,,,,,,,,,,,"2,079",67,60.8,23.1,25,,8.0,6,,,,,,,,,,,,,,2,0,,32.0,,,,,,,,,,,,
32,"2,501",27.8,5,4,9,5,0,0,3,0,,,,,,,,0.18,0.14,0.32,0.18,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,18,,,0.65,,0.28,,,0,0,,,,,,,,,,,,,,,,,,,,,,"2,501",69,73.1,27.8,32,,8.0,4,,1.0,1.81,50.0,28.0,22.0,0.79,-0.38,,,,,,3,0,,37.0,,,,,,,,,,,,
3,427,4.7,0,0,0,0,0,0,1,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,0.21,,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,427,33,12.5,4.7,3,,0.0,10,,6.0,0.62,2.0,10.0,-8.0,-1.69,-1.3,,,,,,1,0,,6.0,,,,,,,,,,,,
11,944,10.5,2,0,2,2,0,0,0,1,,,,,,,,0.19,0.0,0.19,0.19,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,7,,,0.67,,0.29,,,0,0,,,,,,,,,,,,,,,,,,,,,,944,59,27.6,10.5,11,,5.0,5,,0.0,1.06,11.0,14.0,-3.0,-0.29,-0.61,,,,,,0,1,,12.0,,,,,,,,,,,,
36,"2,956",32.8,15,9,24,14,1,1,2,0,,,,,,,,0.46,0.27,0.73,0.43,0.7,,,,,,,31.0,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,95.0,41,43.2,2.89,1.25,0.15,0.34,,,1,1,,,,,,,,,,,,,,,,,,,,,,"2,956",78,86.4,32.8,36,,14.0,2,,0.0,1.63,50.0,31.0,19.0,0.58,1.16,,,,,,2,0,0.0,33.0,43.0,11.0,204.0,20.0,31.0,1.0,0.0,0.0,,,,
35,"2,950",32.8,22,11,33,19,3,4,7,0,16.7,13.6,12.2,25.7,192.0,210.0,325.0,0.67,0.34,1.01,0.58,0.92,0.51,0.37,0.88,0.41,0.79,44.0,28.0,16.0,20.0,8.0,15.0,46.0,32.6,31.0,22.0,1.0,21.0,17.0,61.0,20.0,0.0,1314.0,1838.0,71.5,17574.0,5783.0,753.0,865.0,87.1,299.0,435.0,68.7,92.0,245.0,37.6,11,12.2,9.8,-1.2,77.0,135.0,58.0,17.0,210.0,1838.0,1669.0,156.0,38.0,29.0,18.0,203.0,19.0,75.0,52.0,8.0,2.0,1314.0,13.0,65.0,26.0,173.0,1106.0,1042.0,192.0,2281.0,171.0,119.0,69.6,52.0,30.4,1731.0,10684.0,5495.0,192.0,129.0,76.0,81.0,86.0,1842.0,325.0,22,126.0,47,37.3,3.84,1.43,0.15,0.4,17.9,6.0,3,4,16.7,13.6,0.11,5.3,5.4,195.0,5.95,120.0,11.0,36.0,14.0,13.0,1.0,27.0,0.82,14.0,1.0,4.0,5.0,2.0,1.0,"2,950",84,86.3,32.8,35,84.0,19.0,0,,0.0,2.0,72.0,41.0,31.0,0.95,0.56,64.9,34.7,30.2,0.92,-0.24,7,0,0.0,26.0,52.0,18.0,203.0,17.0,28.0,1.0,0.0,0.0,150.0,15.0,31.0,32.6
30,"2,613",29.0,16,8,24,14,2,2,5,1,11.3,9.8,6.1,15.8,141.0,119.0,299.0,0.55,0.28,0.83,0.48,0.76,0.39,0.21,0.6,0.34,0.55,42.0,23.0,10.0,21.0,11.0,16.0,35.0,45.7,19.0,19.0,1.0,18.0,8.0,50.0,4.0,0.0,891.0,1245.0,71.6,12574.0,3451.0,538.0,620.0,86.8,215.0,293.0,73.4,72.0,176.0,40.9,8,6.1,6.4,1.9,47.0,61.0,39.0,11.0,119.0,1245.0,1133.0,109.0,23.0,14.0,13.0,125.0,13.0,51.0,27.0,16.0,0.0,891.0,3.0,44.0,9.0,96.0,811.0,775.0,156.0,1654.0,116.0,58.0,50.0,57.0,49.1,1175.0,7353.0,3473.0,141.0,92.0,55.0,93.0,59.0,1317.0,299.0,16,99.0,33,33.3,3.41,1.14,0.14,0.42,17.0,8.0,2,2,11.3,9.8,0.1,4.7,4.2,110.0,3.79,64.0,17.0,8.0,14.0,6.0,1.0,12.0,0.41,5.0,2.0,1.0,3.0,1.0,0.0,"2,613",79,76.4,29.0,30,84.0,16.0,3,27.0,0.0,1.64,49.0,39.0,10.0,0.34,0.57,40.1,34.4,5.8,0.2,0.05,5,1,0.0,29.0,48.0,8.0,125.0,8.0,23.0,1.0,0.0,0.0,126.0,19.0,30.0,38.8
