Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Joshua King,"€ 41,923","€ 2,180,000",,"Jun 30, 2025",1,"€ 2,180,000",
Miha Zajc,"€ 35,000","€ 1,820,000",,"Jun 30, 2025",1,"€ 1,820,000",
Mark McKenzie,"€ 29,615","€ 1,540,000",,"Jun 30, 2027",3,"€ 4,620,000",
Djibril Sidibé,"€ 28,077","€ 1,460,000",,"Jun 30, 2025",1,"€ 1,460,000",
Charlie Cresswell,"€ 13,846","€ 720,000",,"Jun 30, 2028",4,"€ 2,880,000",
Guillaume Restes,"€ 12,308","€ 640,000",,"Jun 30, 2028",4,"€ 2,560,000",
Aron Dønnum,"€ 11,538","€ 600,000",,"Jun 30, 2028",4,"€ 2,400,000",
Gabriel Suazo,"€ 11,538","€ 600,000",,"Jun 30, 2026",2,"€ 1,200,000",
Niklas Schmidt,"€ 10,962","€ 570,000",,"Jun 30, 2027",3,"€ 1,710,000",
Rasmus Nicolaisen,"€ 10,577","€ 550,000",,"Jun 30, 2025",1,"€ 550,000",
Frank Magri,"€ 9,615","€ 500,000",,"Jun 30, 2026",2,"€ 1,000,000",
Cristian Cásseres Jr,"€ 8,654","€ 450,000",,"Jun 30, 2027",3,"€ 1,350,000",
Yann Gboho,"€ 7,692","€ 400,000",,"Jun 30, 2026",2,"€ 800,000",
Vincent Sierro,"€ 6,923","€ 360,000",,"Jun 30, 2026",2,"€ 720,000",
Kjetil Haug,"€ 5,769","€ 300,000",,"Jun 30, 2026",2,"€ 600,000",
Zakaria Aboukhlal,"€ 5,769","€ 300,000",,"Jun 30, 2026",2,"€ 600,000",
Shavy Babicka,"€ 4,615","€ 240,000",,"Jun 30, 2027",3,"€ 720,000",
Warren Kamanzi,"€ 4,615","€ 240,000",,"Jun 30, 2026",2,"€ 480,000",
Ümit Akdağ,"€ 3,077","€ 160,000",,"Jun 30, 2025",1,"€ 160,000",
Justin Lacombe,"€ 2,692","€ 140,000",,"Jun 30, 2026",2,"€ 280,000",
Ylies Aradj,"€ 2,308","€ 120,000",,"Jun 30, 2026",2,"€ 240,000",
