Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
33,Hamidou Makalou,Defensive Midfield,"Jul 15, 2006 (18)",Mali,"1,64m",right,"Mar 15, 2025",,"Jun 30, 2029",€200k,https://www.transfermarkt.com/hamidou-makalou/profil/spieler/1200289
45,Mahdi Camara,Central Midfield,"Jun 30, 1998 (26)","France, The Gambia","1,78m",right,"Jul 1, 2023",,"Jun 30, 2027",€10.00m,https://www.transfermarkt.com/mahdi-camara/profil/spieler/324795
8,Hugo Magnetti,Central Midfield,"May 30, 1998 (26)",France,"1,80m",right,"Jul 1, 2018",,"Jun 30, 2027",€7.00m,https://www.transfermarkt.com/hugo-magnetti/profil/spieler/474662
21,Romain Faivre,Right Midfield,"Jul 14, 1998 (26)","France, Algeria","1,80m",left,"Aug 16, 2024",,"Jun 30, 2025",€7.00m,https://www.transfermarkt.com/romain-faivre/profil/spieler/555076
9,Kamory Doumbia,Attacking Midfield,"Feb 18, 2003 (22)",Mali,"1,70m",right,"Aug 30, 2024",,"Jun 30, 2029",€5.00m,https://www.transfermarkt.com/kamory-doumbia/profil/spieler/671594
17,Abdallah Sima,Left Winger,"Jun 17, 2001 (23)",Senegal,"1,88m",right,"Aug 21, 2024",,"Jun 30, 2025",€10.00m,https://www.transfermarkt.com/abdallah-sima/profil/spieler/776798
34,Ibrahim Salah,Left Winger,"Aug 30, 2001 (23)","Morocco, Belgium","1,86m",right,"Aug 30, 2024",,"Jun 30, 2025",€4.00m,https://www.transfermarkt.com/ibrahim-salah/profil/spieler/928323
26,Mathias Pereira Lage,Left Winger,"Nov 30, 1996 (28)","France, Portugal","1,80m",right,"Jul 1, 2022",,"Jun 30, 2025",€2.00m,https://www.transfermarkt.com/mathias-pereira-lage/profil/spieler/424072
10,Romain Del Castillo,Right Winger,"Mar 29, 1996 (29)","France, Spain","1,72m",left,"Aug 31, 2021",,"Jun 30, 2027",€8.00m,https://www.transfermarkt.com/romain-del-castillo/profil/spieler/353399
14,Mama Baldé,Centre-Forward,"Nov 6, 1995 (29)","Guinea-Bissau, Portugal","1,76m",right,"Aug 30, 2024",,"Jun 30, 2027",€4.50m,https://www.transfermarkt.com/mama-balde/profil/spieler/325223
19,Ludovic Ajorque,Centre-Forward,"Feb 25, 1994 (31)","France, Réunion","1,96m",left,"Jul 25, 2024",,"Jun 30, 2025",€4.00m,https://www.transfermarkt.com/ludovic-ajorque/profil/spieler/283994
