Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
1,Djordje Petrovic,Goalkeeper,"Oct 8, 1999 (25)",Serbia,"1,90m",right,"Aug 30, 2024",,"Jun 30, 2025",€18.00m,https://www.transfermarkt.com/djordje-petrovic/profil/spieler/465555
36,Alaa Bellaarouch,Goalkeeper,"Jan 1, 2002 (23)",Morocco,"1,89m",right,"Jul 1, 2022",,"Jun 30, 2027",€500k,https://www.transfermarkt.com/alaa-bellaarouch/profil/spieler/667991
30,Karl-Johan Johnsson,Goalkeeper,"Jan 28, 1990 (35)",Sweden,"1,88m",right,"Aug 16, 2024",,"Jun 30, 2026",€400k,https://www.transfermarkt.com/karl-johan-johnsson/profil/spieler/112822
23,Mamadou Sarr,Centre-Back,"Aug 29, 2005 (19)","France, Senegal","1,94m",right,"Aug 22, 2024",,"Jun 30, 2029",€15.00m,https://www.transfermarkt.com/mamadou-sarr/profil/spieler/910905
29,Ismaël Doukouré,Centre-Back,"Jul 24, 2003 (21)","France, Cote d'Ivoire","1,83m",right,"Jan 29, 2022",,"Jun 30, 2026",€15.00m,https://www.transfermarkt.com/ismael-doukoure/profil/spieler/786436
5,Abakar Sylla,Centre-Back,"Dec 25, 2002 (22)",Cote d'Ivoire,"1,88m",left,"Jul 15, 2023",,"Jun 30, 2028",€12.00m,https://www.transfermarkt.com/abakar-sylla/profil/spieler/962555
2,Andrew Omobamidele,Centre-Back,"Jun 23, 2002 (22)","Ireland, Nigeria","1,88m",right,"Jan 24, 2025",,"Jun 30, 2025",€10.00m,https://www.transfermarkt.com/andrew-omobamidele/profil/spieler/621993
25,Yoni Gomis,Centre-Back,"Sep 23, 2005 (19)","France, Senegal","1,86m",left,"Aug 29, 2024",,"Jun 30, 2029",€1.00m,https://www.transfermarkt.com/yoni-gomis/profil/spieler/988272
32,Valentín Barco,Left-Back,"Jul 23, 2004 (20)",Argentina,"1,70m",left,"Feb 2, 2025",,"Jun 30, 2025",€8.00m,https://www.transfermarkt.com/valentin-barco/profil/spieler/849410
77,Eduard Sobol,Left-Back,"Apr 20, 1995 (30)",Ukraine,"1,86m",left,"Jan 23, 2023",,"Jun 30, 2026",€1.20m,https://www.transfermarkt.com/eduard-sobol/profil/spieler/206717
3,Thomas Delaine,Left-Back,"Mar 24, 1992 (33)",France,"1,80m",left,"Jul 1, 2022",,"Jun 30, 2025",€800k,https://www.transfermarkt.com/thomas-delaine/profil/spieler/170961
22,Guéla Doué,Right-Back,"Oct 17, 2002 (22)","Cote d'Ivoire, France","1,87m",right,"Jul 26, 2024",,"Jun 30, 2029",€12.00m,https://www.transfermarkt.com/guela-doue/profil/spieler/711980
17,Pape Diong,Defensive Midfield,"Jun 15, 2006 (18)",Senegal,"1,93m",right,"Jul 9, 2024",,"Jun 30, 2029",€800k,https://www.transfermarkt.com/pape-diong/profil/spieler/1183575
8,Andrey Santos,Central Midfield,"May 3, 2004 (21)",Brazil,"1,80m",right,"Feb 1, 2024",,"Jun 30, 2025",€25.00m,https://www.transfermarkt.com/andrey-santos/profil/spieler/743600
19,Habib Diarra,Central Midfield,"Jan 3, 2004 (21)","Senegal, France","1,78m",right,"Jul 1, 2022",,"Jun 30, 2028",€20.00m,https://www.transfermarkt.com/habib-diarra/profil/spieler/876631
15,Sebastian Nanasi,Left Midfield,"May 16, 2002 (22)","Sweden, Hungary","1,78m",right,"Aug 23, 2024",,"Jun 30, 2029",€15.00m,https://www.transfermarkt.com/sebastian-nanasi/profil/spieler/579928
6,Félix Lemaréchal,Attacking Midfield,"Aug 7, 2003 (21)","France, Cote d'Ivoire","1,80m",right,"Aug 13, 2024",,"Jun 30, 2029",€7.00m,https://www.transfermarkt.com/felix-lemarechal/profil/spieler/659518
35,Tidiane Diallo,Attacking Midfield,"May 28, 2006 (18)","France, Senegal","1,76m",right,,,"Jun 30, 2027",-,https://www.transfermarkt.com/tidiane-diallo/profil/spieler/1047100
7,Diego Moreira,Left Winger,"Aug 6, 2004 (20)","Portugal, Belgium","1,79m",left,"Aug 16, 2024",,"Jun 30, 2029",€10.00m,https://www.transfermarkt.com/diego-moreira/profil/spieler/655006
20,Óscar Perea,Left Winger,"Sep 27, 2005 (19)",Colombia,"1,74m",right,"Jul 2, 2024",,"Jun 30, 2029",€2.50m,https://www.transfermarkt.com/oscar-perea/profil/spieler/1015624
26,Dilane Bakwa,Right Winger,"Aug 26, 2002 (22)","France, DR Congo","1,80m",left,"Aug 8, 2023",,"Jun 30, 2027",€18.00m,https://www.transfermarkt.com/dilane-bakwa/profil/spieler/540664
27,Samuel Amo-Ameyaw,Right Winger,"Jul 18, 2006 (18)","England, Ghana","1,74m",left,"Feb 3, 2025",,"Jun 30, 2025",€2.00m,https://www.transfermarkt.com/samuel-amo-ameyaw/profil/spieler/933900
42,Abdoul Ouattara,Right Winger,"Oct 22, 2005 (19)","Cote d'Ivoire, France","1,80m",,"Jan 1, 2025",,"Jun 30, 2029",€800k,https://www.transfermarkt.com/abdoul-ouattara/profil/spieler/991487
10,Emanuel Emegha,Centre-Forward,"Feb 3, 2003 (22)","Netherlands, Nigeria","1,96m",right,"Jul 22, 2023",,"Jun 30, 2028",€20.00m,https://www.transfermarkt.com/emanuel-emegha/profil/spieler/559328
14,Sékou Mara,Centre-Forward,"Jul 30, 2002 (22)","France, Senegal","1,83m",right,"Aug 21, 2024",,"Jun 30, 2029",€6.00m,https://www.transfermarkt.com/sekou-mara/profil/spieler/557612
11,Moïse Sahi Dion,Centre-Forward,"Dec 20, 2001 (23)","Cote d'Ivoire, Mali","1,75m",left,"Jul 1, 2021",,"Jun 30, 2026",€1.50m,https://www.transfermarkt.com/moise-sahi-dion/profil/spieler/880330
