Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
1,Marcin Bulka,Goalkeeper,"Oct 4, 1999 (25)",Poland,"1,99m",right,"Jul 1, 2022",,"Jun 30, 2026",€20.00m,https://www.transfermarkt.com/marcin-bulka/profil/spieler/465955
31,Maxime Dupé,Goalkeeper,"Mar 4, 1993 (32)",France,"1,88m",right,"Jan 28, 2024",,"Jun 30, 2026",€1.20m,https://www.transfermarkt.com/maxime-dupe/profil/spieler/127188
77,Teddy Boulhendi,Goalkeeper,"Apr 9, 2001 (24)","Algeria, France","1,85m",,"Jul 1, 2020",,"Jun 30, 2025",€100k,https://www.transfermarkt.com/teddy-boulhendi/profil/spieler/789419
55,Youssouf Ndayishimiye,Centre-Back,"Oct 27, 1998 (26)",Burundi,"1,83m",right,"Jan 25, 2023",,"Jun 30, 2027",€12.00m,https://www.transfermarkt.com/youssouf-ndayishimiye/profil/spieler/674612
64,Moïse Bombito,Centre-Back,"Mar 30, 2000 (25)","Canada, DR Congo","1,90m",right,"Aug 19, 2024",,"Jun 30, 2028",€10.00m,https://www.transfermarkt.com/moise-bombito/profil/spieler/1089202
5,Mohamed Abdelmonem,Centre-Back,"Feb 1, 1999 (26)",Egypt,"1,83m",right,"Aug 29, 2024",,"Jun 30, 2028",€4.00m,https://www.transfermarkt.com/mohamed-abdelmonem/profil/spieler/566025
4,Dante,Centre-Back,"Oct 18, 1983 (41)",Brazil,"1,88m",left,"Aug 23, 2016",,"Jun 30, 2026",€500k,https://www.transfermarkt.com/dante/profil/spieler/16136
44,Amidou Doumbouya,Centre-Back,"Aug 5, 2007 (17)","France, Guinea","1,82m",left,"Aug 29, 2023",,"Jun 30, 2026",€300k,https://www.transfermarkt.com/amidou-doumbouya/profil/spieler/1075574
26,Melvin Bard,Left-Back,"Nov 6, 2000 (24)",France,"1,73m",left,"Jul 16, 2021",,"Jun 30, 2028",€12.00m,https://www.transfermarkt.com/melvin-bard/profil/spieler/532775
2,Ali Abdi,Left-Back,"Dec 20, 1993 (31)",Tunisia,"1,83m",left,"Sep 2, 2024",,"Jun 30, 2027",€3.00m,https://www.transfermarkt.com/ali-abdi/profil/spieler/211474
-,Yaël Nandjou,Left-Back,"Jul 6, 2005 (19)","France, Cameroon","1,85m",left,"Jul 1, 2024",,"Jun 30, 2025",€150k,https://www.transfermarkt.com/yael-nandjou/profil/spieler/984699
92,Jonathan Clauss,Right-Back,"Sep 25, 1992 (32)",France,"1,78m",right,"Jul 25, 2024",,"Jun 30, 2026",€6.00m,https://www.transfermarkt.com/jonathan-clauss/profil/spieler/175639
33,Antoine Mendy,Right-Back,"May 27, 2004 (20)","Senegal, France","1,87m",right,"Jul 1, 2022",,"Jun 30, 2028",€3.00m,https://www.transfermarkt.com/antoine-mendy/profil/spieler/891998
8,Pablo Rosario,Defensive Midfield,"Jan 7, 1997 (28)","Netherlands, Dominican Republic","1,85m",right,"Jul 27, 2021",,"Jun 30, 2026",€8.00m,https://www.transfermarkt.com/pablo-rosario/profil/spieler/370791
28,Baptiste Santamaria,Defensive Midfield,"Mar 9, 1995 (30)",France,"1,83m",right,"Jan 22, 2025",,"Jun 30, 2025",€7.00m,https://www.transfermarkt.com/baptiste-santamaria/profil/spieler/285323
6,Hicham Boudaoui,Central Midfield,"Sep 23, 1999 (25)",Algeria,"1,75m",right,"Sep 2, 2019",,"Jun 30, 2027",€10.00m,https://www.transfermarkt.com/hicham-boudaoui/profil/spieler/560593
22,Tanguy Ndombélé,Central Midfield,"Dec 28, 1996 (28)","France, DR Congo","1,81m",right,"Jul 4, 2024",,"Jun 30, 2026",€10.00m,https://www.transfermarkt.com/tanguy-ndombele/profil/spieler/450936
11,Morgan Sanson,Central Midfield,"Aug 18, 1994 (30)",France,"1,80m",right,"Jul 1, 2024",,"Jun 30, 2027",€5.00m,https://www.transfermarkt.com/morgan-sanson/profil/spieler/174094
20,Tom Louchet,Right Midfield,"May 4, 2003 (22)",France,"1,78m",both,"Jul 1, 2023",,"Jun 30, 2027",€3.00m,https://www.transfermarkt.com/tom-louchet/profil/spieler/750904
7,Jérémie Boga,Left Winger,"Jan 3, 1997 (28)","Cote d'Ivoire, France","1,72m",right,"Jul 25, 2023",,"Jun 30, 2027",€12.00m,https://www.transfermarkt.com/jeremie-boga/profil/spieler/216569
10,Sofiane Diop,Left Winger,"Jun 9, 2000 (24)","Morocco, France","1,75m",right,"Aug 29, 2022",,"Jun 30, 2027",€12.00m,https://www.transfermarkt.com/sofiane-diop/profil/spieler/569389
25,Mohamed-Ali Cho,Right Winger,"Jan 19, 2004 (21)","France, England","1,82m",left,"Jan 8, 2024",,"Jun 30, 2028",€15.00m,https://www.transfermarkt.com/mohamed-ali-cho/profil/spieler/670847
19,Badredine Bouanani,Right Winger,"Dec 8, 2004 (20)","Algeria, France","1,77m",left,"Jul 7, 2022",,"Jun 30, 2029",€5.00m,https://www.transfermarkt.com/badredine-bouanani/profil/spieler/707242
29,Evann Guessand,Centre-Forward,"Jul 1, 2001 (23)","Cote d'Ivoire, France","1,88m",right,"Jul 1, 2020",,"Jun 30, 2028",€25.00m,https://www.transfermarkt.com/evann-guessand/profil/spieler/500689
9,Terem Moffi,Centre-Forward,"May 25, 1999 (25)",Nigeria,"1,88m",left,"Jul 1, 2023",,"Jun 30, 2027",€15.00m,https://www.transfermarkt.com/terem-moffi/profil/spieler/538874
15,Youssoufa Moukoko,Centre-Forward,"Nov 20, 2004 (20)","Germany, Cameroon","1,79m",left,"Aug 28, 2024",,"Jun 30, 2025",€10.00m,https://www.transfermarkt.com/youssoufa-moukoko/profil/spieler/467720
24,Gaëtan Laborde,Centre-Forward,"May 3, 1994 (31)",France,"1,81m",left,"Sep 1, 2022",,"Jun 30, 2026",€6.00m,https://www.transfermarkt.com/gaetan-laborde/profil/spieler/181378
45,Victor Orakpo,Centre-Forward,"Jan 14, 2006 (19)",Nigeria,"1,94m",right,"Jul 1, 2024",,"Jun 30, 2028",€500k,https://www.transfermarkt.com/victor-orakpo/profil/spieler/1231401
