Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Guilherme Ramos,"€ 11,538","€ 600,000",,"Jun 30, 2025",1,"€ 600,000",
Gabriel Silva,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
Matheusinho,"€ 7,308","€ 380,000",,"Jun 30, 2027",3,"€ 1,140,000",
Pedro Pacheco,"€ 5,769","€ 300,000",,"Jun 30, 2028",4,"€ 1,200,000",
Wendel Silva,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Frederico Venâncio,"€ 5,385","€ 280,000",,"Jun 30, 2026",2,"€ 560,000",
Gabriel Batista,"€ 5,385","€ 280,000",,"Jun 30, 2026",2,"€ 560,000",
João Costa,"€ 5,385","€ 280,000",,"Jun 30, 2028",4,"€ 1,120,000",
Lucas Soares,"€ 5,385","€ 280,000",,"Jun 30, 2027",3,"€ 840,000",
Ricardinho,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Adriano Firmino,"€ 5,385","€ 280,000",,"Jun 30, 2027",3,"€ 840,000",
Serginho,"€ 4,808","€ 250,000",,"Jun 30, 2027",3,"€ 750,000",
Sidney Lima,"€ 4,808","€ 250,000",,"Jun 30, 2025",1,"€ 250,000",
Daniel Silva,"€ 4,808","€ 250,000",,"Jun 30, 2025",1,"€ 250,000",
Matheus Pereira,"€ 4,808","€ 250,000",,"Jun 30, 2028",4,"€ 1,000,000",
MT,"€ 4,808","€ 250,000",,"Jun 30, 2028",4,"€ 1,000,000",
Pedro Ferreira,"€ 4,808","€ 250,000",,"Jun 30, 2028",4,"€ 1,000,000",
Klismahn,"€ 4,808","€ 250,000",,"Jun 30, 2027",3,"€ 750,000",
Habraão,"€ 3,462","€ 180,000",,"Jun 30, 2025",1,"€ 180,000",
Dani Borges,"€ 3,462","€ 180,000",,"Jun 30, 2030",6,"€ 1,080,000",
Luís Rocha,"€ 3,462","€ 180,000",,"Jun 30, 2026",2,"€ 360,000",
Vinícius Lopes,"€ 3,462","€ 180,000",,"Jun 30, 2028",4,"€ 720,000",
Diogo Calila,"€ 1,346","€ 70,000",,"Jun 30, 2025",1,"€ 70,000",
Denivys,"€ 1,154","€ 60,000",,"Jun 30, 2026",2,"€ 120,000",
Neneca,"€ 1,154","€ 60,000",,"Jun 30, 2025",1,"€ 60,000",
