Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Hasan Ali Kaldırım,"€ 17,692","€ 920,000",,"Jun 30, 2025",1,"€ 920,000",
Dimitrios Kolovetsios,"€ 16,731","€ 870,000",,"Jun 30, 2025",1,"€ 870,000",
Onurcan Piri,"€ 16,731","€ 870,000",,"Jun 30, 2026",2,"€ 1,740,000",
Stéphane Bahoken,"€ 16,154","€ 840,000",,"Jun 30, 2025",1,"€ 840,000",
Carlos Mané,"€ 15,962","€ 830,000",,"Jun 30, 2026",2,"€ 1,660,000",
Mehdi Bourabia,"€ 14,423","€ 750,000",,"Jun 30, 2025",1,"€ 750,000",
Ramazan Civelek,"€ 14,423","€ 750,000",,"Jun 30, 2025",1,"€ 750,000",
Miguel Cardoso,"€ 14,423","€ 750,000",,"Jun 30, 2027",3,"€ 2,250,000",
Duckens Nazon,"€ 14,423","€ 750,000",,"Jun 30, 2026",2,"€ 1,500,000",
Yaw Ackah,"€ 13,462","€ 700,000",,"Jun 30, 2026",2,"€ 1,400,000",
Majid Hosseini,"€ 12,885","€ 670,000",,"Jun 30, 2025",1,"€ 670,000",
Lionel Carole,"€ 11,154","€ 580,000",,"Jun 30, 2025",1,"€ 580,000",
Joseph Attamah,"€ 10,192","€ 530,000",,"Jun 30, 2025",1,"€ 530,000",
Kartal Yılmaz,"€ 9,615","€ 500,000",,"Jun 30, 2025",1,"€ 500,000",
Ali Karimi,"€ 9,231","€ 480,000",,"Jun 30, 2027",3,"€ 1,440,000",
Julian Jeanvier,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
Bilal Bayazıt,"€ 7,692","€ 400,000",,"Jun 30, 2026",2,"€ 800,000",
Gökhan Sazdağı,"€ 7,692","€ 400,000",,"Jun 30, 2026",2,"€ 800,000",
Anthony Uzodimma,"€ 5,769","€ 300,000",,"Jun 30, 2025",1,"€ 300,000",
Talha Sarıarslan,"€ 3,269","€ 170,000",,"Jun 30, 2026",2,"€ 340,000",
Arif Kocaman,"€ 2,500","€ 130,000",,"Jun 30, 2026",2,"€ 260,000",
Nurettin Korkmaz,"€ 1,346","€ 70,000",,"Jun 30, 2025",1,"€ 70,000",
Şamil Öztürk,€ 962,"€ 50,000",,"Jun 30, 2028",4,"€ 200,000",
Bilal Ceylan,€ 962,"€ 50,000",,"Jun 30, 2025",1,"€ 50,000",
Eray Özbek,€ 962,"€ 50,000",,"Jun 30, 2026",2,"€ 100,000",
Batuhan Özgan,€ 962,"€ 50,000",,"Jun 30, 2026",2,"€ 100,000",
Baran Gezek,€ 962,"€ 50,000",,"Jun 30, 2028",4,"€ 200,000",
