Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
23,Sacha Boey,Right-Back,"Sep 13, 2000 (24)",France,"1,78m",right,"Jan 28, 2024",,"Jun 30, 2028",€18.00m,https://www.transfermarkt.com/sacha-boey/profil/spieler/475413
6,Joshua Kimmich,Defensive Midfield,"Feb 8, 1995 (30)",Germany,"1,77m",right,"Jul 2, 2015",,"Jun 30, 2029",€50.00m,https://www.transfermarkt.com/joshua-kimmich/profil/spieler/161056
45,Aleksandar Pavlovic,Defensive Midfield,"May 3, 2004 (21)","Germany, Serbia","1,88m",both,"Nov 1, 2023",,"Jun 30, 2029",€50.00m,https://www.transfermarkt.com/aleksandar-pavlovic/profil/spieler/792380
16,João Palhinha,Defensive Midfield,"Jul 9, 1995 (29)",Portugal,"1,90m",right,"Jul 11, 2024",,"Jun 30, 2028",€40.00m,https://www.transfermarkt.com/joao-palhinha/profil/spieler/257455
27,Konrad Laimer,Central Midfield,"May 27, 1997 (27)",Austria,"1,80m",right,"Jul 1, 2023",,"Jun 30, 2027",€25.00m,https://www.transfermarkt.com/konrad-laimer/profil/spieler/223967
8,Leon Goretzka,Central Midfield,"Feb 6, 1995 (30)",Germany,"1,89m",right,"Jul 1, 2018",,"Jun 30, 2026",€22.00m,https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084
42,Jamal Musiala,Attacking Midfield,"Feb 26, 2003 (22)","Germany, England","1,84m",right,"Jul 1, 2020",,"Jun 30, 2030",€140.00m,https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195
11,Kingsley Coman,Left Winger,"Jun 13, 1996 (28)","France, Guadeloupe","1,81m",right,"Jul 1, 2017",,"Jun 30, 2027",€35.00m,https://www.transfermarkt.com/kingsley-coman/profil/spieler/243714
7,Serge Gnabry,Left Winger,"Jul 14, 1995 (29)","Germany, Cote d'Ivoire","1,76m",right,"Jul 1, 2017",,"Jun 30, 2026",€25.00m,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471
17,Michael Olise,Right Winger,"Dec 12, 2001 (23)","France, England","1,84m",left,"Jul 7, 2024",,"Jun 30, 2029",€80.00m,https://www.transfermarkt.com/michael-olise/profil/spieler/566723
10,Leroy Sané,Right Winger,"Jan 11, 1996 (29)","Germany, France","1,83m",left,"Jul 15, 2020",,"Jun 30, 2025",€38.00m,https://www.transfermarkt.com/leroy-sane/profil/spieler/192565
25,Thomas Müller,Second Striker,"Sep 13, 1989 (35)",Germany,"1,85m",right,"Jul 1, 2009",,"Jul 31, 2025",€6.00m,https://www.transfermarkt.com/thomas-muller/profil/spieler/58358
24,Gabriel Vidovic,Second Striker,"Dec 1, 2003 (21)","Croatia, Germany","1,80m",right,"Jul 1, 2022",,"Jun 30, 2026",€3.00m,https://www.transfermarkt.com/gabriel-vidovic/profil/spieler/604327
9,Harry Kane,Centre-Forward,"Jul 28, 1993 (31)",England,"1,88m",right,"Aug 12, 2023",,"Jun 30, 2027",€90.00m,https://www.transfermarkt.com/harry-kane/profil/spieler/132098
