Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Vedat Muriqi,"€ 88,077","€ 4,580,000",,"Jun 30, 2027",3,"€ 13,740,000",
Martin Valjent,"€ 48,077","€ 2,500,000",,"Jun 30, 2029",5,"€ 12,500,000",
Sergi Darder,"€ 44,231","€ 2,300,000",,"Jun 30, 2028",4,"€ 9,200,000",
Toni Lato,"€ 28,846","€ 1,500,000",,"Jun 30, 2027",3,"€ 4,500,000",
Manu Morlanes,"€ 25,192","€ 1,310,000",,"Jun 30, 2028",4,"€ 5,240,000",
Johan Mojica,"€ 20,000","€ 1,040,000",,"Jun 30, 2027",3,"€ 3,120,000",
Pablo Maffeo,"€ 18,846","€ 980,000",,"Jun 30, 2027",3,"€ 2,940,000",
Antonio Raíllo,"€ 16,923","€ 880,000",,"Jun 30, 2026",2,"€ 1,760,000",
Dani Rodríguez,"€ 16,154","€ 840,000",,"Jun 30, 2026",2,"€ 1,680,000",
Cyle Larin,"€ 16,154","€ 840,000",,"Jun 30, 2028",4,"€ 3,360,000",
Takuma Asano,"€ 16,154","€ 840,000",,"Jun 30, 2026",2,"€ 1,680,000",
Antonio Sánchez,"€ 16,154","€ 840,000",,"Jun 30, 2027",3,"€ 2,520,000",
Omar Mascarell,"€ 15,769","€ 820,000",,"Jun 30, 2026",2,"€ 1,640,000",
Robert Navarro,"€ 13,846","€ 720,000",,"Jun 30, 2025",1,"€ 720,000",
Samú Costa,"€ 13,462","€ 700,000",,"Jun 30, 2028",4,"€ 2,800,000",
Chiquinho,"€ 11,538","€ 600,000",,"Jun 30, 2025",1,"€ 600,000",
Abdón Prats,"€ 10,000","€ 520,000",,"Jun 30, 2028",4,"€ 2,080,000",
Mateu Morey Bauzà,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
Valery Fernández,"€ 6,923","€ 360,000",,"Jun 30, 2025",1,"€ 360,000",
Dominik Greif,"€ 5,769","€ 300,000",,"Jun 30, 2026",2,"€ 600,000",
Leo Román,"€ 5,192","€ 270,000",,"Jun 30, 2026",2,"€ 540,000","€ 10,500,000"
José Copete,"€ 4,038","€ 210,000",,"Jun 30, 2026",2,"€ 420,000",
Marc Domènech,"€ 3,462","€ 180,000",,"Jun 30, 2029",5,"€ 900,000",
David López,"€ 3,462","€ 180,000",,"Jun 30, 2027",3,"€ 540,000",
Iván Cuéllar,"€ 3,462","€ 180,000",,"Jun 30, 2025",1,"€ 180,000",
