Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Moses Simon,"€ 46,154","€ 2,400,000",,"Jun 30, 2026",2,"€ 4,800,000",
Anthony Lopes,"€ 43,846","€ 2,280,000",,"Jun 30, 2025",1,"€ 2,280,000",
Mostafa Mohamed,"€ 34,038","€ 1,770,000",,"Jun 30, 2027",3,"€ 5,310,000",
Florent Mollet,"€ 31,538","€ 1,640,000",,"Jun 30, 2025",1,"€ 1,640,000",
Alban Lafont,"€ 28,846","€ 1,500,000",,"Jun 30, 2027",3,"€ 4,500,000",
Francis Coquelin,"€ 28,077","€ 1,460,000",,"Jun 30, 2025",1,"€ 1,460,000",
Nicolas Pallois,"€ 25,385","€ 1,320,000",,"Jun 30, 2025",1,"€ 1,320,000",
Nicolas Cozza,"€ 22,115","€ 1,150,000",,"Jun 30, 2025",1,"€ 1,150,000",
Fabien Centonze,"€ 18,077","€ 940,000",,"Jun 30, 2027",3,"€ 2,820,000",
Tino Kadewere,"€ 17,500","€ 910,000",,"Jun 30, 2027",3,"€ 2,730,000",
Jean-Charles Castelletto,"€ 17,500","€ 910,000",,"Jun 30, 2028",4,"€ 3,640,000",
Matthis Abline,"€ 17,500","€ 910,000",,"Jun 30, 2028",4,"€ 3,640,000",
Douglas Augusto,"€ 17,308","€ 900,000",,"Jun 30, 2027",3,"€ 2,700,000",
Kelvin Amian,"€ 17,308","€ 900,000",,"Jun 30, 2028",4,"€ 3,600,000",
Sorba Thomas,"€ 17,308","€ 900,000",,"Jun 30, 2025",1,"€ 900,000",
Meschack Elia,"€ 16,154","€ 840,000",,"Jun 30, 2025",1,"€ 840,000",
Johann Lepenant,"€ 13,846","€ 720,000",,"Jun 30, 2025",1,"€ 720,000",
Pedro Chirivella,"€ 13,846","€ 720,000",,"Jun 30, 2026",2,"€ 1,440,000",
Marcus Coco,"€ 13,846","€ 720,000",,"Jun 30, 2025",1,"€ 720,000",
Saïdou Sow,"€ 12,500","€ 650,000",,"Jun 30, 2025",1,"€ 650,000",
Patrik Carlgren,"€ 10,385","€ 540,000",,"Jun 30, 2026",2,"€ 1,080,000",
Nathan Zézé,"€ 8,654","€ 450,000",,"Jun 30, 2028",4,"€ 1,800,000",
Hugo Barbet,"€ 2,692","€ 140,000",,"Jun 30, 2026",2,"€ 280,000",
Dehmaine Tabibou,"€ 2,308","€ 120,000",,"Jun 30, 2026",2,"€ 240,000",
Herba Guirassy,"€ 1,923","€ 100,000",,"Jun 30, 2028",4,"€ 400,000",
Louis Leroux,"€ 1,923","€ 100,000",,"Jun 30, 2028",4,"€ 400,000",
