Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
1,José Sá,Goalkeeper,"Jan 17, 1993 (32)",Portugal,"1,92m",right,"Jul 15, 2021",,"Jun 30, 2027",€8.00m,https://www.transfermarkt.com/jose-sa/profil/spieler/249994
31,Sam Johnstone,Goalkeeper,"Mar 25, 1993 (32)",England,"1,93m",right,"Aug 30, 2024",,"Jun 30, 2028",€8.00m,https://www.transfermarkt.com/sam-johnstone/profil/spieler/110864
25,Daniel Bentley,Goalkeeper,"Jul 13, 1993 (31)",England,"1,93m",,"Jan 25, 2023",,"Jun 30, 2027",€2.00m,https://www.transfermarkt.com/daniel-bentley/profil/spieler/136401
40,Tom King,Goalkeeper,"Mar 9, 1995 (30)","Wales, England","1,94m",right,"Jul 3, 2023",,"Jun 30, 2027",€200k,https://www.transfermarkt.com/tom-king/profil/spieler/215810
24,Toti,Centre-Back,"Jan 16, 1999 (26)","Portugal, Guinea-Bissau","1,87m",left,"Sep 2, 2020",,"Jun 30, 2029",€25.00m,https://www.transfermarkt.com/toti/profil/spieler/606718
12,Emmanuel Agbadou,Centre-Back,"Jun 17, 1997 (27)",Cote d'Ivoire,"1,92m",right,"Jan 9, 2025",,"Jun 30, 2029",€17.00m,https://www.transfermarkt.com/emmanuel-agbadou/profil/spieler/683895
34,Nasser Djiga,Centre-Back,"Nov 15, 2002 (22)","Burkina Faso, Serbia","1,92m",right,"Feb 3, 2025",,"Jun 30, 2030",€10.00m,https://www.transfermarkt.com/nasser-djiga/profil/spieler/862297
4,Santiago Bueno,Centre-Back,"Nov 9, 1998 (26)","Uruguay, Italy","1,90m",right,"Aug 31, 2023",,"Jun 30, 2028",€8.00m,https://www.transfermarkt.com/santiago-bueno/profil/spieler/438001
14,Yerson Mosquera,Centre-Back,"May 2, 2001 (24)",Colombia,"1,88m",right,"Jul 1, 2021",,"Jun 30, 2030",€8.00m,https://www.transfermarkt.com/yerson-mosquera/profil/spieler/716276
33,Bastien Meupiyou,Centre-Back,"Mar 19, 2006 (19)","France, Cameroon","1,91m",left,"Aug 29, 2024",,"Jun 30, 2029",€2.50m,https://www.transfermarkt.com/bastien-meupiyou/profil/spieler/955253
15,Craig Dawson,Centre-Back,"May 6, 1990 (34)",England,"1,88m",right,"Jan 22, 2023",,"Jun 30, 2025",€2.00m,https://www.transfermarkt.com/craig-dawson/profil/spieler/121477
3,Rayan Aït-Nouri,Left-Back,"Jun 6, 2001 (23)","Algeria, France","1,80m",left,"Jul 9, 2021",,"Jun 30, 2026",€35.00m,https://www.transfermarkt.com/rayan-ait-nouri/profil/spieler/578391
22,Nélson Semedo,Right-Back,"Nov 16, 1993 (31)","Portugal, Cape Verde","1,77m",right,"Sep 23, 2020",,"Jun 30, 2025",€10.00m,https://www.transfermarkt.com/nelson-semedo/profil/spieler/231572
37,Pedro Lima,Right-Back,"Jul 1, 2006 (18)",Brazil,"1,74m",right,"Jul 1, 2024",,"Jun 30, 2029",€5.00m,https://www.transfermarkt.com/pedro-lima/profil/spieler/1193867
2,Matt Doherty,Right-Back,"Jan 16, 1992 (33)",Ireland,"1,85m",right,"Jul 20, 2023",,"Jun 30, 2026",€2.50m,https://www.transfermarkt.com/matt-doherty/profil/spieler/171679
7,André,Defensive Midfield,"Jul 16, 2001 (23)",Brazil,"1,76m",right,"Aug 30, 2024",,"Jun 30, 2029",€25.00m,https://www.transfermarkt.com/andre/profil/spieler/800176
