titular,Min,90s,Gls,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-TP/90,G+A-TP/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Tkl (Derribos),TklG,3.º def.,3.º cent.,3.º ataq.,Tkl (Desafios),Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Cmp,Int.,% Cmp,Dist. tot.,Dist. prg.,Cmp (cortos),Int. (cortos),% Cmp (cortos),Cmp (medios),Int. (medios),% Cmp (medios),Cmp (largos),Int. (largos),% Cmp (largos),Ass,xAG,xA,A-xAG,PC,1/3,PPA,CrAP,PrgP,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,ACT,SCA90,PassLive_SCA,PassDead_SCA,HASTA_SCA,Dis_SCA,FR_SCA,Def_SCA,ACG,GCA90,PassLive_GCA,PassDead_GCA,HASTA_GCA,Dis_GCA,FR_GCA,Def_GCA,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera_expected,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
7,592,6.6,2,4,6,2,0,0,0,0,,,,,,,,0.3,0.61,0.91,0.3,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,10,,,1.52,,0.2,,,0,0,,,,,,,,,,,,,,,,,,,,,,592,49,17.3,6.6,7,,,5,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
26,"2,180",24.2,12,4,16,11,1,1,5,0,,,,,,,,0.5,0.17,0.66,0.45,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,36,,,1.49,,0.31,,,1,1,,,,,,,,,,,,,,,,,,,,,,"2,180",84,63.7,24.2,26,,,0,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,
1,155,1.7,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,,,1.16,,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,155,26,5.1,1.7,1,,1.0,5,,,,,,,,,,,,,,0,0,,2.0,,,,,,,,,,,,
1,213,2.4,1,0,1,1,0,0,0,0,,,,,,,,0.42,0.0,0.42,0.42,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,0.42,,1.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,213,24,7.0,2.4,1,,0.0,8,,5.0,1.0,6.0,6.0,0.0,0.0,1.07,,,,,,0,0,,2.0,,,,,,,,,,,,
4,458,5.1,1,0,1,0,1,1,0,0,,,,,,,,0.2,0.0,0.2,0.0,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,6,,0.0,1.18,,0.0,,,1,1,,,,,,,,,,,,,,,,,,,,,,458,46,15.0,5.1,4,,4.0,6,,3.0,0.3,2.0,11.0,-9.0,-1.77,-2.22,,,,,,0,0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
13,"1,054",11.7,5,4,9,5,0,0,2,0,,,,,,,,0.43,0.34,0.77,0.43,0.77,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.0,12,,0.0,1.02,,0.42,,,0,0,,,,,,,,,,,,,,,,,,,,,,"1,054",66,30.8,11.7,13,,5.0,3,,1.0,2.07,20.0,5.0,15.0,1.28,0.56,,,,,,2,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
32,"2,683",29.8,18,7,25,17,1,2,4,0,,,,,,,,0.6,0.23,0.84,0.57,0.81,,,,,,,22.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,132.0,53,40.2,4.43,1.78,0.13,0.32,,,1,2,,,,,,,,,,,,,,,,,,,,,,"2,683",81,87.7,29.8,32,,13.0,1,,1.0,1.61,59.0,35.0,24.0,0.81,0.09,,,,,,4,0,0.0,41.0,24.0,37.0,75.0,7.0,22.0,2.0,0.0,0.0,,,,
8,823,9.1,1,1,2,1,0,0,1,0,1.6,1.6,1.8,3.4,8.0,33.0,61.0,0.11,0.11,0.22,0.11,0.22,0.18,0.2,0.38,0.18,0.38,3.0,1.0,0.0,2.0,1.0,1.0,5.0,20.0,4.0,4.0,0.0,4.0,4.0,7.0,11.0,0.0,183.0,285.0,64.2,2752.0,818.0,98.0,131.0,74.8,48.0,84.0,57.1,20.0,35.0,57.1,1,1.8,1.8,-0.8,19.0,20.0,8.0,1.0,33.0,285.0,244.0,40.0,5.0,1.0,3.0,24.0,3.0,10.0,2.0,8.0,0.0,183.0,1.0,9.0,11.0,31.0,171.0,167.0,36.0,367.0,8.0,2.0,25.0,6.0,75.0,164.0,604.0,258.0,8.0,3.0,1.0,22.0,6.0,241.0,61.0,1,18.0,10,55.6,1.97,1.09,0.06,0.1,19.4,1.0,0,0,1.6,1.6,0.09,-0.6,-0.6,37.0,4.05,28.0,2.0,0.0,5.0,0.0,2.0,3.0,0.33,3.0,0.0,0.0,0.0,0.0,0.0,823,51,26.9,9.1,8,81.0,3.0,8,22.0,11.0,0.94,9.0,19.0,-10.0,-1.09,-0.85,9.0,18.5,-9.4,-1.03,-0.8,1,0,0.0,3.0,8.0,4.0,24.0,4.0,1.0,0.0,0.0,0.0,29.0,24.0,23.0,51.1
21,"1,979",22.0,15,6,21,12,3,3,3,0,,,,,,,,0.68,0.27,0.96,0.55,0.82,,,,,,,1.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,72.0,31,43.1,3.27,1.41,0.17,0.39,,,3,3,,,,,,,,,,,,,,,,,,,,,,"1,979",71,64.7,22.0,21,84.0,13.0,7,30.0,4.0,1.25,37.0,30.0,7.0,0.32,0.48,,,,,,3,0,0.0,12.0,14.0,8.0,82.0,6.0,1.0,,,0.0,,,,
30,"2,586",28.7,16,8,24,13,3,3,4,0,,,,,,,,0.56,0.28,0.84,0.45,0.73,,,,,,,8.0,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,105.0,54,51.4,3.65,1.88,0.12,0.24,,,3,3,,,,,,,,,,,,,,,,,,,,,,"2,586",76,84.5,28.7,30,83.0,14.0,4,24.0,0.0,1.24,48.0,44.0,4.0,0.14,0.52,,,,,,4,0,0.0,9.0,29.0,23.0,61.0,8.0,8.0,,,0.0,,,,
