titular,Min,90s,Gls,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-TP/90,G+A-TP/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Tkl (Derribos),TklG,3.º def.,3.º cent.,3.º ataq.,Tkl (Desafios),Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Cmp,Int.,% Cmp,Dist. tot.,Dist. prg.,Cmp (cortos),Int. (cortos),% Cmp (cortos),Cmp (medios),Int. (medios),% Cmp (medios),Cmp (largos),Int. (largos),% Cmp (largos),Ass,xAG,xA,A-xAG,PC,1/3,PPA,CrAP,PrgP,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,ACT,SCA90,PassLive_SCA,PassDead_SCA,HASTA_SCA,Dis_SCA,FR_SCA,Def_SCA,ACG,GCA90,PassLive_GCA,PassDead_GCA,HASTA_GCA,Dis_GCA,FR_GCA,Def_GCA,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera_expected,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
1,82,0.9,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,1.1,,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,82,27,2.7,0.9,1,,0,2,,,,,,,,,,,,,,0,0,,4,,,,,,,,,,,,
27,"2,314",25.7,9,9,18,9,0,0,7,0,,,,,,,,0.35,0.35,0.7,0.35,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,37,,,1.44,,0.24,,,0,0,,,,,,,,,,,,,,,,,,,,,,"2,314",75,75.6,25.7,27,,9,4,,,,,,,,,,,,,,7,0,,41,,,,,,,,,,,,
2,172,1.9,2,0,2,2,0,0,1,0,,,,,,,,1.05,0.0,1.05,1.05,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,,1.57,,0.67,,,0,0,,,,,,,,,,,,,,,,,,,,,,172,86,5.6,1.9,2,,1,0,,0.0,0.5,2.0,3.0,-1.0,-0.52,-0.77,,,,,,1,0,,3,,,,,,,,,,,,
31,"2,718",30.2,11,16,27,9,2,2,4,0,,,,,,,,0.36,0.53,0.89,0.3,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,44,,,1.46,,0.2,,,2,2,,,,,,,,,,,,,,,,,,,,,,"2,718",88,88.8,30.2,31,,26,0,,0.0,1.52,53.0,42.0,11.0,0.36,1.94,,,,,,4,0,,54,,,,,,,,,,,,
33,"2,951",32.8,17,10,27,15,2,3,6,0,,,,,,,,0.52,0.3,0.82,0.46,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,72,,,2.2,,0.21,,,2,3,,,,,,,,,,,,,,,,,,,,,,"2,951",89,96.4,32.8,33,,31,0,,0.0,1.21,47.0,64.0,-17.0,-0.52,-2.17,,,,,,6,0,,50,,,,,,,,,,,,
4,359,4.0,2,2,4,2,0,0,1,0,,,,,,,,0.5,0.5,1.0,0.5,1.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,6,,0.0,1.5,,0.33,,,0,0,,,,,,,,,,,,,,,,,,,,,,359,90,11.7,4.0,4,,3,0,,0.0,1.5,8.0,8.0,0.0,0.0,0.07,,,,,,1,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
28,"2,393",26.6,7,10,17,6,1,2,2,0,,,,,,,,0.26,0.38,0.64,0.23,0.6,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.0,39,,0.0,1.47,,0.15,,,1,2,,,,,,,,,,,,,,,,,,,,,,"2,393",85,78.2,26.6,28,,17,0,,2.0,2.43,57.0,16.0,41.0,1.54,-0.48,,,,,,2,0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
34,"3,043",33.8,9,15,24,9,0,1,4,0,,,,,,,,0.27,0.44,0.71,0.27,0.71,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.0,46,,0.0,1.36,,0.2,,,0,1,,,,,,,,,,,,,,,,,,,,,,"3,043",90,99.4,33.8,34,,32,0,,0.0,2.32,88.0,32.0,56.0,1.66,1.66,,,,,,4,0,0.0,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
29,"2,401",26.7,16,13,29,16,0,0,2,0,10.8,10.8,16.1,26.9,129.0,266.0,308.0,0.6,0.49,1.09,0.6,1.09,0.41,0.6,1.01,0.41,1.01,48.0,34.0,13.0,20.0,15.0,10.0,41.0,24.4,31.0,45.0,0.0,45.0,27.0,75.0,6.0,0.0,1171.0,1731.0,67.6,19979.0,7946.0,603.0,720.0,83.8,323.0,478.0,67.6,167.0,337.0,49.6,13,16.1,16.9,-3.1,105.0,136.0,125.0,14.0,266.0,1731.0,1455.0,266.0,59.0,39.0,40.0,235.0,60.0,142.0,21.0,93.0,8.0,1171.0,10.0,68.0,6.0,92.0,813.0,1382.0,153.0,2259.0,170.0,76.0,44.7,94.0,55.3,1521.0,8616.0,4442.0,129.0,120.0,58.0,87.0,72.0,1607.0,308.0,16,154.0,57,37.0,5.77,2.14,0.1,0.28,22.0,18.0,0,0,10.8,10.8,0.07,5.2,5.2,238.0,8.92,130.0,48.0,26.0,20.0,10.0,4.0,41.0,1.54,23.0,3.0,6.0,6.0,3.0,0.0,"2,401",83,78.5,26.7,29,83.0,17,0,,2.0,2.45,94.0,24.0,70.0,2.62,0.3,75.1,27.6,47.5,1.78,0.25,2,0,0.0,34,42.0,4.0,235.0,27.0,34.0,1.0,0.0,0.0,182.0,8.0,10.0,44.4
21,"1,607",17.9,6,13,19,6,0,0,1,0,7.3,7.3,13.7,21.0,78.0,194.0,171.0,0.34,0.73,1.06,0.34,1.06,0.41,0.77,1.18,0.41,1.18,38.0,22.0,9.0,13.0,16.0,11.0,34.0,32.4,23.0,12.0,1.0,11.0,10.0,48.0,1.0,0.0,955.0,1333.0,71.6,16291.0,6053.0,479.0,545.0,87.9,271.0,375.0,72.3,137.0,282.0,48.6,13,13.7,13.2,-0.7,77.0,111.0,85.0,12.0,194.0,1333.0,1136.0,194.0,48.0,22.0,42.0,171.0,47.0,93.0,13.0,59.0,3.0,955.0,3.0,33.0,4.0,72.0,610.0,976.0,89.0,1641.0,105.0,55.0,52.4,50.0,47.6,1158.0,5898.0,2980.0,78.0,76.0,25.0,49.0,37.0,1219.0,171.0,6,89.0,31,34.8,4.98,1.74,0.07,0.19,21.6,5.0,0,0,7.3,7.3,0.08,-1.3,-1.3,166.0,9.3,98.0,38.0,12.0,10.0,5.0,3.0,20.0,1.12,15.0,2.0,2.0,1.0,0.0,0.0,"1,607",77,71.4,17.9,21,77.0,9,0,,0.0,2.38,51.0,15.0,36.0,2.02,0.76,55.1,18.9,36.1,2.02,0.68,1,0,0.0,16,23.0,6.0,171.0,10.0,22.0,0.0,0.0,0.0,104.0,3.0,7.0,30.0
