Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Nikola Milenković,"€ 124,527","€ 6,475,399",,"Jun 30, 2029",5,"€ 32,376,995",
Chris Wood,"€ 106,737","€ 5,550,342",,"Jun 30, 2027",3,"€ 16,651,026",
Morgan Gibbs-White,"€ 94,878","€ 4,933,637",,"Jun 30, 2027",3,"€ 14,800,912",
Callum Hudson-Odoi,"€ 94,878","€ 4,933,637",,"Jun 30, 2026",2,"€ 9,867,275",
Ibrahim Sangaré,"€ 88,948","€ 4,625,285",,"Jun 30, 2028",4,"€ 18,501,140",
Taiwo Awoniyi,"€ 59,299","€ 3,083,523",,"Jun 30, 2027",3,"€ 9,250,570",
Ryan Yates,"€ 59,299","€ 3,083,523",,"Jun 30, 2028",4,"€ 12,334,093",
Neco Williams,"€ 59,299","€ 3,083,523",,"Jun 30, 2026",2,"€ 6,167,047",
Ola Aina,"€ 47,439","€ 2,466,819",,"Jun 30, 2025",1,"€ 2,466,819",
Murillo,"€ 47,439","€ 2,466,819",,"Jun 30, 2029",5,"€ 12,334,093",
Elliot Anderson,"€ 47,439","€ 2,466,819",,"Jun 30, 2029",5,"€ 12,334,093",
Willy Boly,"€ 47,439","€ 2,466,819",,"Jun 30, 2025",1,"€ 2,466,819",
Álex Moreno,"€ 41,509","€ 2,158,466",,"May 31, 2025",1,"€ 2,158,466",
Harry Toffolo,"€ 41,509","€ 2,158,466",,"Jun 30, 2025",1,"€ 2,158,466",
Matz Sels,"€ 41,509","€ 2,158,466",,"Jun 30, 2027",3,"€ 6,475,399",
Morato,"€ 41,509","€ 2,158,466",,"Jun 30, 2029",5,"€ 10,792,332",
Nicolás Domínguez,"€ 41,509","€ 2,158,466",,"Jun 30, 2028",4,"€ 8,633,865",
Danilo,"€ 35,579","€ 1,850,114",,"Jun 30, 2029",5,"€ 9,250,570",
Ramón Sosa,"€ 35,579","€ 1,850,114",,"Jun 30, 2029",5,"€ 9,250,570",
Jota Silva,"€ 29,649","€ 1,541,762",,"Jun 30, 2028",4,"€ 6,167,047",
Anthony Elanga,"€ 29,649","€ 1,541,762",,"Jun 30, 2028",4,"€ 6,167,047",
Carlos Miguel,"€ 17,790","€ 925,057",,"Jun 30, 2028",4,"€ 3,700,228",
Lewis O'Brien,"€ 17,790","€ 925,057",,"Jun 30, 2026",2,"€ 1,850,114",
Emmanuel Dennis,"€ 14,232","€ 740,046",,"Jun 30, 2026",2,"€ 1,480,091",
Omar Richards,"€ 11,860","€ 616,705",,"Jun 30, 2026",2,"€ 1,233,409",
Andrew Omobamidele,"€ 11,860","€ 616,705",,"Jun 30, 2028",4,"€ 2,466,819",
Wayne Hennessey,"€ 11,860","€ 616,705",,"Jun 30, 2025",1,"€ 616,705",
Eric da Silva Moreira,"€ 9,488","€ 493,364",,"Jun 30, 2028",4,"€ 1,973,455",
Josh Bowler,"€ 5,930","€ 308,352",,"Jun 30, 2026",2,"€ 616,705",
Jonathan Panzo,"€ 4,744","€ 246,682",,"Jun 30, 2025",1,"€ 246,682",
Dale Taylor,"€ 1,779","€ 92,506",,"Jun 30, 2027",3,"€ 277,517",
Ben Perry,,,,"Jun 30, 2026",2,,
Detlef Esapa Osong,,,,"Jun 30, 2026",2,,
Jamie McDonnell,,,,"Jun 30, 2026",2,,
Joe Gardner,,,,"Jun 30, 2027",3,,
