titular,Min,90s,Gls,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-TP/90,G+A-TP/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Tkl (Derribos),TklG,3.º def.,3.º cent.,3.º ataq.,Tkl (Desafios),Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Cmp,Int.,% Cmp,Dist. tot.,Dist. prg.,Cmp (cortos),Int. (cortos),% Cmp (cortos),Cmp (medios),Int. (medios),% Cmp (medios),Cmp (largos),Int. (largos),% Cmp (largos),Ass,xAG,xA,A-xAG,PC,1/3,PPA,CrAP,PrgP,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,ACT,SCA90,PassLive_SCA,PassDead_SCA,HASTA_SCA,Dis_SCA,FR_SCA,Def_SCA,ACG,GCA90,PassLive_GCA,PassDead_GCA,HASTA_GCA,Dis_GCA,FR_GCA,Def_GCA,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera_expected,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
21,"1,876",20.8,1,0,1,1,0,0,8,0,0.05,0.0,0.05,0.05,0.05,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,2,25.0,0.38,0.1,0.13,0.5,,0,0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,,,,,,,,,,,,,,,,,,"1,876",78,54.9,20.8,21,83,13,3,45,1,1.38,35,31,4,0.19,0.66,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,8,0,0,30,8,0,11,46,38,,,0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,
14,"1,226",13.6,1,0,1,1,0,0,4,0,0.07,0.0,0.07,0.07,0.07,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,2,22.2,0.66,0.15,0.11,0.5,,0,0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,,,,,,,,,,,,,,,,,,"1,226",61,64.9,13.6,14,80,7,6,18,1,1.0,13,24,-11,-0.81,6.38,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,4,0,0,21,9,0,7,14,19,,,0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,
6,605,6.7,1,0,1,1,0,0,3,0,0.15,0.0,0.15,0.15,0.15,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,3,30.0,1.49,0.45,0.1,0.33,,0,0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,,,,,,,,,,,,,,,,,,605,61,19.8,6.7,6,90,6,4,16,0,1.3,10,8,2,0.3,0.96,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,3,0,0,12,2,0,4,7,7,,,0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,
9,905,10.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,0.0,0.7,0.0,0.0,,,0,0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,,,,,,,,,,,,,,,,,,905,48,26.5,10.1,9,83,5,10,15,12,2.11,17,10,7,0.7,0.45,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,3,0,0,16,5,1,3,20,11,,,0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,
11,962,10.7,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,1,16.7,0.56,0.09,0.0,0.0,,0,0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,,,,,,,,,,,,,,,,,,962,57,34.5,10.7,11,76,4,6,21,2,1.59,19,14,5,0.47,0.37,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,,,4,0,0,11,3,0,4,20,20,,,0,Partidos,https://fbref.com/es/jugadores/e887928a/Onur-Ergun,,
