Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Sidnei Tavares,"€ 11,154","€ 580,000",,"Jun 30, 2028",4,"€ 2,320,000",
Leonardo Buta,"€ 11,154","€ 580,000",,"Jun 30, 2026",2,"€ 1,160,000",
Guilherme Schettine,"€ 9,615","€ 500,000",,"Jun 30, 2026",2,"€ 1,000,000",
Ivo Rodrigues,"€ 6,731","€ 350,000",,"Jun 30, 2025",1,"€ 350,000",
Maracás,"€ 5,769","€ 300,000",,"Jun 30, 2026",2,"€ 600,000",
Marcelo,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Benny,"€ 5,385","€ 280,000",,"Jun 30, 2027",3,"€ 840,000",
Michel,"€ 5,385","€ 280,000",,"Jun 30, 2026",2,"€ 560,000",
Jeremy Antonisse,"€ 5,192","€ 270,000",,"Jun 30, 2027",3,"€ 810,000",
Joel Jorquera,"€ 4,808","€ 250,000",,"Jun 30, 2027",3,"€ 750,000",
Pedro Santos,"€ 3,462","€ 180,000",,"Jun 30, 2025",1,"€ 180,000",
Lawrence Ofori,"€ 3,462","€ 180,000",,"Jun 30, 2026",2,"€ 360,000",
Hernâni,"€ 2,885","€ 150,000",,"Jun 30, 2026",2,"€ 300,000",
Caio Secco,"€ 2,885","€ 150,000",,"Jun 30, 2027",3,"€ 450,000",
Cedric Teguia,"€ 2,885","€ 150,000",,"Jun 30, 2028",4,"€ 600,000",
Godfried Frimpong,"€ 2,885","€ 150,000",,"Jun 30, 2025",1,"€ 150,000",
Dani Morer,"€ 2,308","€ 120,000",,"Jun 30, 2025",1,"€ 120,000",
Dinis Pinto,"€ 1,923","€ 100,000",,"Jun 30, 2026",2,"€ 200,000",
Alanzinho,"€ 1,731","€ 90,000",,"Jun 30, 2026",2,"€ 180,000",
Luís Asué,"€ 1,731","€ 90,000",,"Jun 30, 2028",4,"€ 360,000",
Guilherme Liberato,"€ 1,731","€ 90,000",,"Jun 30, 2028",4,"€ 360,000",
Gilberto Batista,"€ 1,538","€ 80,000",,"Jun 30, 2027",3,"€ 240,000",
Mika,"€ 1,538","€ 80,000",,"Jun 30, 2026",2,"€ 160,000",
Yan Maranhão,"€ 1,346","€ 70,000",,"Jun 30, 2029",5,"€ 350,000",
Kewin,"€ 1,346","€ 70,000",,"Jun 30, 2025",1,"€ 70,000",
Ismael,"€ 1,154","€ 60,000",,"Jun 30, 2025",1,"€ 60,000",
Afonso Assis,"€ 1,154","€ 60,000",,"Jun 30, 2025",1,"€ 60,000",
