Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Edouard Michut,"€ 13,077","€ 680,000",,"Jun 30, 2027",3,"€ 2,040,000",
Samuel Bastien,"€ 11,538","€ 600,000",,"Jun 30, 2027",3,"€ 1,800,000",
Daley Sinkgraven,"€ 11,538","€ 600,000",,"Jun 30, 2026",2,"€ 1,200,000",
Ezequiel Bullaude,"€ 11,538","€ 600,000",,"Jun 30, 2025",1,"€ 600,000",
Mitchell Dijks,"€ 11,346","€ 590,000",,"Jun 30, 2026",2,"€ 1,180,000",
Shawn Adewoye,"€ 9,615","€ 500,000",,"Jun 30, 2026",2,"€ 1,000,000",
Bojan Radulović,"€ 9,615","€ 500,000",,"Jun 30, 2025",1,"€ 500,000",
Kaj Sierhuis,"€ 9,423","€ 490,000",,"Jun 30, 2026",2,"€ 980,000",
Ivo Pinto,"€ 6,731","€ 350,000",,"Jun 30, 2026",2,"€ 700,000",
Rodrigo Guth,"€ 6,154","€ 320,000",,"Jun 30, 2027",3,"€ 960,000",
Alen Halilovic,"€ 5,769","€ 300,000",,"Jun 30, 2026",2,"€ 600,000",
Syb van Ottele,"€ 5,769","€ 300,000",,"Jun 30, 2027",3,"€ 900,000",
Alessio da Cruz,"€ 5,769","€ 300,000",,"Jun 30, 2025",1,"€ 300,000",
Luuk Koopmans,"€ 5,769","€ 300,000",,"Jun 30, 2027",3,"€ 900,000",
Mattijs Branderhorst,"€ 5,769","€ 300,000",,"Jun 30, 2025",1,"€ 300,000",
Loreintz Rosier,"€ 5,577","€ 290,000",,"Jun 30, 2025",1,"€ 290,000",
Kristoffer Peterson,"€ 4,808","€ 250,000",,"Jun 30, 2026",2,"€ 500,000",
Josip Mitrovic,"€ 4,808","€ 250,000",,"Jun 30, 2027",3,"€ 750,000",
Darijo Grujcic,"€ 2,885","€ 150,000",,"Jun 30, 2026",2,"€ 300,000",
Makan Aïko,"€ 2,885","€ 150,000",,"Jun 30, 2026",2,"€ 300,000",
Onur Demir,"€ 2,308","€ 120,000",,"Jun 30, 2026",2,"€ 240,000",
Ryan Fosso,"€ 2,308","€ 120,000",,"Jun 30, 2026",2,"€ 240,000",
Jasper Dahlhaus,"€ 2,308","€ 120,000",,"Jun 30, 2026",2,"€ 240,000",
Tristan Schenkhuizen,"€ 1,346","€ 70,000",,"Jun 30, 2025",1,"€ 70,000",
Luka Tunjic,"€ 1,346","€ 70,000",,"Jun 30, 2026",2,"€ 140,000",
Ramazan Bayram,"€ 1,346","€ 70,000",,"Jun 30, 2025",1,"€ 70,000",
