titular,Min,90s,Gls,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-TP/90,G+A-TP/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Tkl (Derribos),TklG,3.º def.,3.º cent.,3.º ataq.,Tkl (Desafios),Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Cmp,Int.,% Cmp,Dist. tot.,Dist. prg.,Cmp (cortos),Int. (cortos),% Cmp (cortos),Cmp (medios),Int. (medios),% Cmp (medios),Cmp (largos),Int. (largos),% Cmp (largos),Ass,xAG,xA,A-xAG,PC,1/3,PPA,CrAP,PrgP,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,ACT,SCA90,PassLive_SCA,PassDead_SCA,HASTA_SCA,Dis_SCA,FR_SCA,Def_SCA,ACG,GCA90,PassLive_GCA,PassDead_GCA,HASTA_GCA,Dis_GCA,FR_GCA,Def_GCA,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera_expected,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
12,"1,380",15.3,3,2,5,3,0,0,6,0,,,,,,,,0.2,0.13,0.33,0.2,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,6.0,,,0.39,,0.5,,,0,0,,,,,,,,,,,,,,,,,,,,,,"1,380",53,42.6,15.3,12,,9,14,,1,1.0,23,35,-12,-0.78,0.04,,,,,,6,0,,,,,,,,,,,,,,
24,"1,942",21.6,1,2,3,1,0,0,3,0,,,,,,,,0.05,0.09,0.14,0.05,0.14,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,5.0,,0.0,0.23,,0.2,,,0,0,,,,,,,,,,,,,,,,,,,,,,"1,942",65,59.9,21.6,24,,15,6,,4,1.63,34,35,-1,-0.05,0.51,,,,,,3,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
25,"2,064",22.9,1,3,4,1,0,0,4,0,,,,,,,,0.04,0.13,0.17,0.04,0.17,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,8.0,,0.0,0.35,,0.13,,,0,0,,,,,,,,,,,,,,,,,,,,,,"2,064",74,63.7,22.9,25,,12,3,,2,1.14,24,30,-6,-0.26,0.58,,,,,,4,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
19,"1,659",18.4,0,1,1,0,0,0,9,0,,,,,,,,0.0,0.05,0.05,0.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,"1,659",64,51.2,18.4,19,77.0,8,7,27.0,2,1.46,22,22,0,0.0,-0.06,,,,,,9,0,0.0,,,,,,,,,0.0,,,,
0,24,0.3,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,24,8,0.7,0.3,0,,0,3,8.0,0,0.67,0,0,0,0.0,0.0,,,,,,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,,0.0,,,,
12,"1,243",13.8,3,0,3,3,0,0,4,0,1.4,1.4,1.8,3.2,31.0,58.0,64.0,0.22,0.0,0.22,0.22,0.22,0.1,0.13,0.23,0.1,0.23,27.0,13.0,11.0,13.0,3.0,4.0,12.0,33.3,8.0,17.0,3.0,14.0,19.0,46.0,11.0,0.0,353.0,522.0,67.6,5852.0,1724.0,171.0,219.0,78.1,138.0,172.0,80.2,32.0,76.0,42.1,0,1.8,1.0,-1.8,18.0,33.0,11.0,4.0,58.0,522.0,498.0,20.0,3.0,0.0,2.0,44.0,13.0,4.0,1.0,1.0,0.0,353.0,4.0,29.0,21.0,137.0,354.0,230.0,36.0,702.0,26.0,15.0,57.7,11.0,42.3,391.0,2216.0,1133.0,31.0,25.0,7.0,34.0,15.0,444.0,64.0,3,28.0,13.0,46.4,2.03,0.94,0.11,0.23,22.9,0.0,0,0,1.4,1.4,0.05,1.6,1.6,46.0,3.34,32.0,2.0,4.0,6.0,1.0,1.0,3.0,0.22,1.0,0.0,0.0,2.0,0.0,0.0,"1,243",41,36.3,13.8,12,72.0,1,18,21.0,1,1.66,19,11,8,0.58,0.33,16.5,16.9,-0.5,-0.03,-0.61,4,0,0.0,28.0,10.0,1.0,44.0,19.0,13.0,0.0,0.0,0.0,79.0,15.0,16.0,48.4
22,"1,881",20.9,3,1,4,3,0,0,3,0,2.2,2.2,0.8,3.0,34.0,69.0,66.0,0.14,0.05,0.19,0.14,0.19,0.11,0.04,0.15,0.11,0.15,21.0,13.0,7.0,11.0,3.0,11.0,29.0,37.9,18.0,27.0,8.0,19.0,24.0,45.0,42.0,0.0,494.0,677.0,73.0,8105.0,2645.0,260.0,309.0,84.1,169.0,224.0,75.4,51.0,82.0,62.2,1,0.8,1.2,0.2,10.0,37.0,12.0,4.0,69.0,677.0,650.0,25.0,4.0,0.0,3.0,30.0,21.0,0.0,0.0,0.0,0.0,494.0,2.0,31.0,60.0,246.0,440.0,269.0,34.0,938.0,38.0,18.0,47.4,20.0,52.6,496.0,2766.0,1169.0,34.0,22.0,9.0,41.0,17.0,569.0,66.0,3,32.0,12.0,37.5,1.53,0.57,0.09,0.25,22.4,0.0,0,0,2.2,2.2,0.07,0.8,0.8,35.0,1.68,28.0,0.0,2.0,3.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,"1,881",55,55.0,20.9,22,70.0,4,12,29.0,1,0.71,20,40,-20,-0.96,-0.08,19.6,36.6,-17.0,-0.81,0.26,3,0,0.0,26.0,12.0,1.0,30.0,24.0,13.0,0.0,1.0,0.0,106.0,25.0,43.0,36.8
13,"1,097",12.2,3,1,4,3,0,0,2,0,2.2,2.2,0.8,3.1,26.0,64.0,96.0,0.25,0.08,0.33,0.25,0.33,0.18,0.07,0.25,0.18,0.25,15.0,8.0,5.0,7.0,3.0,8.0,13.0,61.5,5.0,16.0,0.0,16.0,11.0,26.0,9.0,0.0,377.0,526.0,71.7,5973.0,1761.0,192.0,243.0,79.0,155.0,201.0,77.1,21.0,42.0,50.0,1,0.8,1.4,0.2,13.0,48.0,17.0,4.0,64.0,526.0,508.0,15.0,1.0,1.0,2.0,24.0,12.0,1.0,0.0,0.0,0.0,377.0,3.0,20.0,11.0,99.0,339.0,259.0,30.0,685.0,38.0,13.0,34.2,19.0,50.0,390.0,2083.0,978.0,26.0,29.0,7.0,38.0,16.0,497.0,96.0,3,26.0,9.0,34.6,2.13,0.74,0.12,0.33,20.3,0.0,0,0,2.2,2.2,0.09,0.8,0.8,38.0,3.12,29.0,0.0,3.0,3.0,1.0,2.0,4.0,0.33,0.0,0.0,1.0,1.0,1.0,1.0,"1,097",61,32.1,12.2,13,73.0,2,5,28.0,0,0.89,11,20,-9,-0.74,-1.13,11.5,16.3,-4.8,-0.4,-0.39,2,0,0.0,14.0,20.0,1.0,24.0,11.0,8.0,0.0,1.0,0.0,64.0,13.0,15.0,46.4
4,296,3.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,2.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.16,0.03,0.16,8.0,3.0,0.0,7.0,1.0,1.0,2.0,50.0,1.0,9.0,1.0,8.0,9.0,17.0,6.0,0.0,79.0,111.0,71.2,1189.0,263.0,42.0,55.0,76.4,31.0,36.0,86.1,4.0,10.0,40.0,0,0.4,0.6,-0.4,2.0,8.0,0.0,0.0,3.0,111.0,110.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,4.0,5.0,36.0,95.0,32.0,6.0,160.0,4.0,2.0,50.0,2.0,50.0,64.0,255.0,71.0,2.0,2.0,1.0,13.0,1.0,89.0,9.0,0,1.0,0.0,0.0,0.3,0.0,0.0,,6.9,0.0,0,0,0.1,0.1,0.1,-0.1,-0.1,6.0,1.83,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,42,8.7,3.3,4,60.0,0,3,19.0,3,1.14,1,3,-2,-0.61,-0.26,2.0,5.3,-3.3,-1.0,-0.21,1,0,0.0,6.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,21.0,5.0,7.0,41.7
7,652,7.2,0,1,1,0,0,0,3,0,0.3,0.3,0.2,0.5,20.0,25.0,21.0,0.0,0.14,0.14,0.0,0.14,0.05,0.02,0.07,0.05,0.07,13.0,10.0,5.0,8.0,0.0,9.0,19.0,47.4,10.0,3.0,0.0,3.0,8.0,21.0,16.0,0.0,243.0,295.0,82.4,4011.0,1072.0,114.0,134.0,85.1,96.0,106.0,90.6,18.0,27.0,66.7,1,0.2,0.3,0.8,4.0,29.0,4.0,2.0,25.0,295.0,289.0,6.0,1.0,0.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,243.0,0.0,6.0,16.0,72.0,216.0,97.0,7.0,378.0,9.0,4.0,44.4,4.0,44.4,224.0,1387.0,694.0,20.0,18.0,1.0,13.0,3.0,269.0,21.0,0,14.0,1.0,7.1,1.93,0.14,0.0,0.0,26.3,0.0,0,0,0.3,0.3,0.02,-0.3,-0.3,15.0,2.08,11.0,0.0,1.0,2.0,0.0,1.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,652,41,19.1,7.2,7,64.0,1,9,23.0,0,1.56,7,8,-1,-0.14,0.06,5.1,9.4,-4.3,-0.59,-0.47,3,0,0.0,10.0,7.0,0.0,4.0,8.0,10.0,0.0,0.0,0.0,27.0,8.0,6.0,57.1
1,136,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,4.0,2.0,0.0,1.0,3.0,1.0,2.0,50.0,1.0,5.0,2.0,3.0,4.0,8.0,4.0,0.0,25.0,49.0,51.0,348.0,107.0,13.0,21.0,61.9,9.0,12.0,75.0,1.0,8.0,12.5,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,49.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,3.0,3.0,13.0,40.0,23.0,3.0,76.0,1.0,0.0,0.0,1.0,100.0,36.0,199.0,116.0,4.0,2.0,0.0,7.0,1.0,47.0,6.0,0,1.0,0.0,0.0,0.66,0.0,0.0,,10.3,0.0,0,0,0.1,0.1,0.11,-0.1,-0.1,2.0,1.32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,17,4.4,1.5,1,45.0,0,7,13.0,10,1.0,1,4,-3,-1.99,-1.43,1.2,4.8,-3.6,-2.4,-1.92,0,0,0.0,2.0,4.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,8.0,2.0,5.0,28.6
