Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Diego Rossi,"€ 45,407","€ 2,361,156",,"Dec 31, 2026",2,"€ 4,722,312",
Darlington Nagbe,"€ 23,764","€ 1,235,745",,"Dec 31, 2025",1,"€ 1,235,745",
Steven Moreira,"€ 13,580","€ 706,140",,"Dec 31, 2025",1,"€ 706,140",
Marcelo Herrera,"€ 11,033","€ 573,739",,"Jun 30, 2025",1,"€ 573,739",
Yevhen Cheberko,"€ 8,572","€ 445,751",,"Jun 30, 2026",2,"€ 891,502",
Rudy Camacho,"€ 8,063","€ 419,271",,"Dec 31, 2025",1,"€ 419,271",
Dylan Chambost,"€ 6,365","€ 331,003",,"Dec 31, 2026",2,"€ 662,006",
Sean Zawadzki,"€ 6,365","€ 331,003",,"Dec 31, 2027",3,"€ 993,009",
Malte Amundsen,"€ 6,111","€ 317,763",,"Dec 31, 2027",3,"€ 953,289",
Mohamed Farsi,"€ 5,941","€ 308,936",,"Dec 31, 2027",3,"€ 926,809",
Derrick Jones,"€ 5,517","€ 286,869",,"Dec 31, 2025",1,"€ 286,869",
Patrick Schulte,"€ 2,122","€ 110,334",,"Dec 31, 2027",3,"€ 331,003",
Aziel Jackson,"€ 1,668","€ 86,733",,"Dec 31, 2025",1,"€ 86,733",
Jacen Russell-Rowe,"€ 1,523","€ 79,190",,"Dec 31, 2025",1,"€ 79,190",
Max Arfsten,"€ 1,523","€ 79,190",,"Dec 31, 2027",3,"€ 237,570",
Evan Bush,"€ 1,523","€ 79,190",,"Dec 31, 2025",1,"€ 79,190",
Nicholas Hagen,"€ 1,523","€ 79,190",,"Dec 31, 2026",2,"€ 158,380",
Cole Mrowka,"€ 1,212","€ 63,024",,"Dec 31, 2026",2,"€ 126,048",
Taha Habroune,"€ 1,212","€ 63,024",,"Dec 31, 2027",3,"€ 189,072",
Lassi Lappalainen,,,,"Dec 31, 2025",1,,
Cesar Ruvalcaba,,,,"Dec 31, 2025",1,,
Dániel Gazdag,,,,"Dec 31, 2027",3,,
Ibrahim Aliyu,,,,"Dec 31, 2025",1,,
Amar Sejdić,,,,"Dec 31, 2025",1,,
Stanislav Lapkes,,,,"Dec 31, 2027",3,,
