Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
1,Unai Simón,Goalkeeper,"Jun 11, 1997 (27)",Spain,"1,90m",right,"Jul 1, 2018",,"Jun 30, 2029",€28.00m,https://www.transfermarkt.com/unai-simon/profil/spieler/262396
13,Julen Agirrezabala,Goalkeeper,"Dec 26, 2000 (24)",Spain,"1,87m",left,"Jul 1, 2022",,"Jun 30, 2027",€15.00m,https://www.transfermarkt.com/julen-agirrezabala/profil/spieler/625014
3,Dani Vivian,Centre-Back,"Jul 5, 1999 (25)",Spain,"1,84m",right,"Aug 1, 2020",,"Jun 30, 2032",€40.00m,https://www.transfermarkt.com/dani-vivian/profil/spieler/524000
4,Aitor Paredes,Centre-Back,"Apr 29, 2000 (25)",Spain,"1,85m",right,"Jul 1, 2022",,"Jun 30, 2029",€22.00m,https://www.transfermarkt.com/aitor-paredes/profil/spieler/591916
5,Yeray Álvarez,Centre-Back,"Jan 24, 1995 (30)",Spain,"1,82m",right,"Jul 1, 2016",,"Jun 30, 2026",€7.50m,https://www.transfermarkt.com/yeray-alvarez/profil/spieler/255488
14,Unai Núñez,Centre-Back,"Jan 30, 1997 (28)",Spain,"1,86m",right,"Aug 28, 2024",,"Jun 30, 2025",€3.00m,https://www.transfermarkt.com/unai-nunez/profil/spieler/338285
32,Adama Boiro,Left-Back,"Jun 22, 2002 (22)","Spain, Senegal","1,83m",left,"Jul 1, 2024",,"Jun 30, 2029",€2.50m,https://www.transfermarkt.com/adama-boiro/profil/spieler/710671
17,Yuri Berchiche,Left-Back,"Feb 10, 1990 (35)","Spain, Algeria","1,81m",left,"Jul 2, 2018",,"Jun 30, 2025",€1.50m,https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812
2,Andoni Gorosabel,Right-Back,"Aug 4, 1996 (28)",Spain,"1,74m",right,"Jul 1, 2024",,"Jun 30, 2028",€5.00m,https://www.transfermarkt.com/andoni-gorosabel/profil/spieler/289255
15,Iñigo Lekue,Right-Back,"May 4, 1993 (32)",Spain,"1,80m",right,"Jul 1, 2016",,"Jun 30, 2025",€2.50m,https://www.transfermarkt.com/inigo-lekue/profil/spieler/255501
18,Óscar de Marcos,Right-Back,"Apr 14, 1989 (36)",Spain,"1,82m",right,"Jul 1, 2009",,"Jun 30, 2025",€1.50m,https://www.transfermarkt.com/oscar-de-marcos/profil/spieler/96718
6,Mikel Vesga,Defensive Midfield,"Apr 8, 1993 (32)",Spain,"1,91m",left,"Jul 1, 2016",,"Jun 30, 2027",€3.00m,https://www.transfermarkt.com/mikel-vesga/profil/spieler/300168
23,Mikel Jauregizar,Central Midfield,"Nov 13, 2003 (21)",Spain,"1,77m",right,"Jul 1, 2024",,"Jun 30, 2027",€20.00m,https://www.transfermarkt.com/mikel-jauregizar/profil/spieler/938729
24,Beñat Prados,Central Midfield,"Feb 8, 2001 (24)",Spain,"1,80m",right,"Jul 1, 2022",,"Jun 30, 2031",€18.00m,https://www.transfermarkt.com/benat-prados/profil/spieler/625047
16,Iñigo Ruiz de Galarreta,Central Midfield,"Aug 6, 1993 (31)",Spain,"1,75m",right,"Jul 1, 2023",,"Jun 30, 2025",€4.00m,https://www.transfermarkt.com/inigo-ruiz-de-galarreta/profil/spieler/126751
8,Oihan Sancet,Attacking Midfield,"Apr 25, 2000 (25)",Spain,"1,88m",right,"Aug 4, 2020",,"Jun 30, 2032",€60.00m,https://www.transfermarkt.com/oihan-sancet/profil/spieler/571020
20,Unai Gómez,Attacking Midfield,"May 25, 2003 (21)",Spain,"1,83m",left,"Jul 1, 2023",,"Jun 30, 2028",€6.00m,https://www.transfermarkt.com/unai-gomez/profil/spieler/834752
28,Peio Canales,Attacking Midfield,"Jan 17, 2005 (20)",Spain,"1,75m",right,,,"Jun 30, 2027",€500k,https://www.transfermarkt.com/peio-canales/profil/spieler/1056966
10,Nico Williams,Left Winger,"Jul 12, 2002 (22)","Spain, Ghana","1,81m",right,"Jul 1, 2021",,"Jun 30, 2027",€70.00m,https://www.transfermarkt.com/nico-williams/profil/spieler/709187
7,Álex Berenguer,Left Winger,"Jul 4, 1995 (29)",Spain,"1,75m",right,"Oct 2, 2020",,"Jun 30, 2027",€12.00m,https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425
11,Álvaro Djaló,Left Winger,"Aug 16, 1999 (25)","Spain, Guinea-Bissau","1,75m",right,"Jul 1, 2024",,"Jun 30, 2029",€8.00m,https://www.transfermarkt.com/alvaro-djalo/profil/spieler/671649
9,Iñaki Williams,Right Winger,"Jun 15, 1994 (30)","Ghana, Spain","1,86m",right,"Jul 1, 2015",,"Jun 30, 2028",€20.00m,https://www.transfermarkt.com/inaki-williams/profil/spieler/255508
12,Gorka Guruzeta,Centre-Forward,"Sep 12, 1996 (28)",Spain,"1,88m",right,"Jul 3, 2022",,"Jun 30, 2028",€12.00m,https://www.transfermarkt.com/gorka-guruzeta/profil/spieler/340205
21,Maroan Sannadi,Centre-Forward,"Feb 1, 2001 (24)","Spain, Morocco","1,92m",right,"Feb 1, 2025",,"Jun 30, 2029",€5.00m,https://www.transfermarkt.com/maroan-sannadi/profil/spieler/1054934
