Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Lucas Paquetá,"€ 177,896","€ 9,250,570",,"Jun 30, 2027",3,"€ 27,751,710","€ 100,807,492"
Jarrod Bowen,"€ 177,896","€ 9,250,570",,"Jun 30, 2030",6,"€ 55,503,419",
Danny Ings,"€ 148,246","€ 7,708,808",,"Jun 30, 2025",1,"€ 7,708,808",
Alphonse Areola,"€ 142,316","€ 7,400,456",,"Jun 30, 2027",3,"€ 22,201,368",
James Ward-Prowse,"€ 136,387","€ 7,092,104",,"Jun 30, 2027",3,"€ 21,276,311",
Edson Álvarez,"€ 118,597","€ 6,167,047",,"Jun 30, 2028",4,"€ 24,668,186",
Max Kilman,"€ 118,597","€ 6,167,047",,"Jun 30, 2031",7,"€ 43,169,326",
Emerson,"€ 112,667","€ 5,858,694",,"Jun 30, 2026",2,"€ 11,717,389",
Niclas Füllkrug,"€ 106,737","€ 5,550,342",,"Jun 30, 2028",4,"€ 22,201,368",
Aaron Wan-Bissaka,"€ 106,737","€ 5,550,342",,"Jun 30, 2031",7,"€ 38,852,394",
Tomas Soucek,"€ 106,737","€ 5,550,342",,"Jun 30, 2027",3,"€ 16,651,026",
Mohammed Kudus,"€ 106,737","€ 5,550,342",,"Jun 30, 2028",4,"€ 22,201,368","€ 100,807,492"
Michail Antonio,"€ 100,808","€ 5,241,990","€ 925,057","Jun 30, 2025",1,"€ 5,241,990",
Carlos Soler,"€ 94,878","€ 4,933,637",,"Jun 30, 2025",1,"€ 4,933,637",
Guido Rodríguez,"€ 88,948","€ 4,625,285",,"Jun 30, 2027",3,"€ 13,875,855",
Lukasz Fabianski,"€ 77,088","€ 4,008,580",,"Jun 30, 2025",1,"€ 4,008,580",
Aaron Cresswell,"€ 59,299","€ 3,083,523",,"Jun 30, 2025",1,"€ 3,083,523",
Konstantinos Mavropanos,"€ 59,299","€ 3,083,523",,"Jun 30, 2028",4,"€ 12,334,093",
Maxwel Cornet,"€ 53,369","€ 2,775,171",,"Jun 30, 2027",3,"€ 8,325,513",
Vladimír Coufal,"€ 41,509","€ 2,158,466",,"Jun 30, 2025",1,"€ 2,158,466",
Evan Ferguson,"€ 35,579","€ 1,850,114",,"Jun 30, 2025",1,"€ 1,850,114",
Crysencio Summerville,"€ 35,579","€ 1,850,114",,"Jun 30, 2029",5,"€ 9,250,570",
Luis Guilherme,"€ 29,649","€ 1,541,762",,"Jun 30, 2029",5,"€ 7,708,808",
Jean-Clair Todibo,"€ 23,719","€ 1,233,409",,"Jun 30, 2025",1,"€ 1,233,409",
Nayef Aguerd,"€ 23,719","€ 1,233,409",,"Jun 30, 2027",3,"€ 3,700,228",
Wes Foderingham,"€ 17,790","€ 925,057",,"Jun 30, 2026",2,"€ 1,850,114",
Andy Irving,"€ 5,930","€ 308,352",,"Jun 30, 2026",2,"€ 616,705",
Callum Marshall,"€ 5,930","€ 308,352",,"Jun 30, 2027",3,"€ 925,057",
Kaelan Casey,"€ 2,965","€ 154,176",,"Jun 30, 2027",3,"€ 462,528",
Freddie Potts,"€ 1,779","€ 92,506",,"Jun 30, 2029",5,"€ 462,528",
Mohamadou Kanté,"€ 1,779","€ 92,506",,"Jun 30, 2029",5,"€ 462,528",
Patrick Kelly,"€ 1,186","€ 61,670",,"Jun 30, 2026",2,"€ 123,341",
Gideon Kodua,,,,"Jun 30, 2026",2,,
George Earthy,,,,"Jun 30, 2026",2,,
