Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Japhet Tanganga,"€ 41,509","€ 2,158,466",,"Jun 30, 2025",1,"€ 2,158,466",
Joe Bryan,"€ 38,544","€ 2,004,290",,"Jun 30, 2027",3,"€ 6,012,870",
Aaron Connolly,"€ 32,614","€ 1,695,938",,"Jun 30, 2025",1,"€ 1,695,938",
Luke Cundle,"€ 17,790","€ 925,057",,"Jun 30, 2025",1,"€ 925,057",
Ryan Wintle,"€ 14,232","€ 740,046",,"May 31, 2025",1,"€ 740,046",
George Saville,"€ 14,140","€ 735,302",,"Jun 30, 2025",1,"€ 735,302",
Jake Cooper,"€ 13,684","€ 711,582",,"Jun 30, 2025",1,"€ 711,582",
Danny McNamara,"€ 13,046","€ 678,375",,"Jun 30, 2025",1,"€ 678,375",
Lukas Jensen,"€ 11,860","€ 616,705",,"Jun 30, 2025",1,"€ 616,705",
Casper De Norre,"€ 11,860","€ 616,705",,"Jun 30, 2026",2,"€ 1,233,409",
Ryan Leonard,"€ 11,860","€ 616,705",,"Jun 30, 2025",1,"€ 616,705",
Duncan Watmore,"€ 11,860","€ 616,705",,"Jun 30, 2025",1,"€ 616,705",
Shaun Hutchinson,"€ 9,488","€ 493,364",,"Jun 30, 2025",1,"€ 493,364",
Macaulay Langstaff,"€ 8,895","€ 462,528",,"Jun 30, 2025",1,"€ 462,528",
Tristan Crama,"€ 8,895","€ 462,528",,"Jun 30, 2025",1,"€ 462,528",
Camiel Neghli,"€ 8,895","€ 462,528",,"Jun 30, 2025",1,"€ 462,528",
Josh Coburn,"€ 8,895","€ 462,528",,"May 31, 2025",1,"€ 462,528",
Liam Roberts,"€ 8,302","€ 431,693",,"Jun 30, 2025",1,"€ 431,693",
Femi Azeez,"€ 8,302","€ 431,693",,"Jun 30, 2028",4,"€ 1,726,773",
Aidomo Emakhu,"€ 7,709","€ 400,858",,"Jun 30, 2026",2,"€ 801,716",
Murray Wallace,"€ 7,070","€ 367,651",,"Jun 30, 2025",1,"€ 367,651",
George Honeyman,"€ 6,842","€ 355,791",,"Jun 30, 2025",1,"€ 355,791",
Zak Sturge,"€ 5,930","€ 308,352",,"May 31, 2025",1,"€ 308,352",
Billy Mitchell,"€ 5,930","€ 308,352",,"Jun 30, 2025",1,"€ 308,352",
Wes Harding,"€ 5,930","€ 308,352",,"Jun 30, 2025",1,"€ 308,352",
Benicio Baker-Boaitey,"€ 4,744","€ 246,682",,"Jun 30, 2025",1,"€ 246,682",
Mihailo Ivanovic,"€ 2,372","€ 123,341",,"Jun 30, 2025",1,"€ 123,341",
Daniel Kelly,"€ 1,779","€ 92,506",,"Jun 30, 2025",1,"€ 92,506",
Calum Scanlon,"€ 1,779","€ 92,506",,"May 31, 2025",1,"€ 92,506",
Ajay Matthews,"€ 1,779","€ 92,506",,"Jun 30, 2025",1,"€ 92,506",
Zak Lovelace,"€ 1,779","€ 92,506",,"Jun 30, 2025",1,"€ 92,506",
Alfie Massey,"€ 1,186","€ 61,670",,"Jun 30, 2025",1,"€ 61,670",
