Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
22,Nicolai Remberg,Central Midfield,"Jun 19, 2000 (24)",Germany,"1,88m",right,"Jul 1, 2023",,-,€2.80m,https://www.transfermarkt.com/nicolai-remberg/profil/spieler/592534
24,Magnus Knudsen,Central Midfield,"Jun 15, 2001 (23)",Norway,"1,86m",right,"Jul 1, 2024",,-,€2.50m,https://www.transfermarkt.com/magnus-knudsen/profil/spieler/651735
10,Lewis Holtby,Central Midfield,"Sep 18, 1990 (34)","Germany, England","1,76m",left,"Aug 17, 2021",,"Jun 30, 2025",€500k,https://www.transfermarkt.com/lewis-holtby/profil/spieler/55508
28,Aurel Wagbe,Left Midfield,"Feb 4, 2004 (21)",Germany,"1,91m",left,"Jul 1, 2023",,"Jun 30, 2026",€100k,https://www.transfermarkt.com/aurel-wagbe/profil/spieler/747983
8,Finn Porath,Attacking Midfield,"Feb 23, 1997 (28)",Germany,"1,80m",right,"Jul 1, 2019",,"Jun 30, 2026",€2.00m,https://www.transfermarkt.com/finn-porath/profil/spieler/241307
7,Steven Skrzybski,Attacking Midfield,"Nov 18, 1992 (32)",Germany,"1,74m",right,"Jul 5, 2021",,"Jun 30, 2026",€1.00m,https://www.transfermarkt.com/steven-skrzybski/profil/spieler/93827
16,Andu Kelati,Left Winger,"Aug 13, 2002 (22)","Germany, Eritrea","1,81m",right,"Jul 1, 2024",,"Jun 30, 2028",€800k,https://www.transfermarkt.com/andu-kelati/profil/spieler/719694
11,Alexander Bernhardsson,Right Winger,"Sep 8, 1998 (26)",Sweden,"1,85m",left,"Jan 22, 2024",,"Jun 30, 2027",€1.50m,https://www.transfermarkt.com/alexander-bernhardsson/profil/spieler/633454
19,Phil Harres,Centre-Forward,"Mar 25, 2002 (23)",Germany,"1,93m",right,"Jul 1, 2024",,-,€4.50m,https://www.transfermarkt.com/phil-harres/profil/spieler/606119
18,Shuto Machino,Centre-Forward,"Sep 30, 1999 (25)",Japan,"1,85m",right,"Jul 1, 2023",,"Jun 30, 2027",€3.50m,https://www.transfermarkt.com/shuto-machino/profil/spieler/550580
9,Benedikt Pichler,Centre-Forward,"Jul 20, 1997 (27)",Austria,"1,88m",right,"Aug 30, 2021",,"Jun 30, 2027",€2.00m,https://www.transfermarkt.com/benedikt-pichler/profil/spieler/331362
20,Fiete Arp,Centre-Forward,"Jan 6, 2000 (25)",Germany,"1,86m",right,"Jul 1, 2022",,"Jun 30, 2026",€800k,https://www.transfermarkt.com/fiete-arp/profil/spieler/343337
