Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
36,Luka Janes,Defensive Midfield,"Jan 19, 2004 (21)","Germany, Croatia","1,83m",right,"Jul 1, 2023",,"Jun 30, 2028",€200k,https://www.transfermarkt.com/luka-janes/profil/spieler/825971
30,Norman Theuerkauf,Defensive Midfield,"Jan 24, 1987 (38)",Germany,"1,83m",left,"Jul 1, 2015",,"Jun 30, 2025",€175k,https://www.transfermarkt.com/norman-theuerkauf/profil/spieler/31599
3,Jan Schöppner,Central Midfield,"Jun 12, 1999 (25)",Germany,"1,90m",right,"Aug 5, 2020",,"Jun 30, 2028",€4.50m,https://www.transfermarkt.com/jan-schoppner/profil/spieler/581357
20,Luca Kerber,Central Midfield,"Mar 10, 2002 (23)",Germany,"1,84m",right,"Jul 1, 2024",,"Jun 30, 2027",€1.30m,https://www.transfermarkt.com/luca-kerber/profil/spieler/809498
13,Frans Krätzig,Left Midfield,"Jan 14, 2003 (22)",Germany,"1,77m",left,"Jan 3, 2025",,"Jun 30, 2025",€2.00m,https://www.transfermarkt.com/frans-kratzig/profil/spieler/604320
10,Paul Wanner,Attacking Midfield,"Dec 23, 2005 (19)","Germany, Austria","1,85m",left,"Jul 1, 2024",,"Jun 30, 2025",€18.00m,https://www.transfermarkt.com/paul-wanner/profil/spieler/900909
21,Adrian Beck,Attacking Midfield,"Jun 9, 1997 (27)",Germany,"1,86m",right,"Jul 1, 2022",,"Jun 30, 2028",€2.00m,https://www.transfermarkt.com/adrian-beck/profil/spieler/273669
8,Leo Scienza,Left Winger,"Sep 13, 1998 (26)","Brazil, Luxembourg","1,75m",both,"Jul 1, 2024",,"Jun 30, 2027",€3.00m,https://www.transfermarkt.com/leo-scienza/profil/spieler/804219
17,Mathias Honsak,Left Winger,"Dec 20, 1996 (28)",Austria,"1,88m",left,"Jul 1, 2024",,"Jun 30, 2027",€1.50m,https://www.transfermarkt.com/mathias-honsak/profil/spieler/283497
25,Christopher Negele,Left Winger,"Apr 11, 2005 (20)",Germany,"1,72m",right,"Jul 1, 2024",,"Jun 30, 2025",€250k,https://www.transfermarkt.com/christopher-negele/profil/spieler/924339
31,Sirlord Conteh,Right Winger,"Jul 9, 1996 (28)","Germany, Ghana","1,78m",right,"Jul 1, 2024",,"Jun 30, 2027",€1.50m,https://www.transfermarkt.com/sirlord-conteh/profil/spieler/307183
18,Marvin Pieringer,Centre-Forward,"Oct 4, 1999 (25)",Germany,"1,91m",right,"Jul 3, 2023",,"Jun 30, 2027",€5.50m,https://www.transfermarkt.com/marvin-pieringer/profil/spieler/471055
12,Budu Zivzivadze,Centre-Forward,"Mar 10, 1994 (31)",Georgia,"1,89m",both,"Jan 3, 2025",,"Jun 30, 2029",€2.50m,https://www.transfermarkt.com/budu-zivzivadze/profil/spieler/187097
14,Maximilian Breunig,Centre-Forward,"Aug 14, 2000 (24)",Germany,"1,95m",left,"Jul 1, 2024",,"Jun 30, 2027",€2.00m,https://www.transfermarkt.com/maximilian-breunig/profil/spieler/584254
9,Stefan Schimmer,Centre-Forward,"Apr 28, 1994 (31)",Germany,"1,85m",right,"Aug 6, 2019",,"Jun 30, 2026",€500k,https://www.transfermarkt.com/stefan-schimmer/profil/spieler/394033
