Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Maxence Caqueret,"€ 128,269","€ 6,670,000",,"Jun 30, 2029",5,"€ 33,350,000",
Dele Alli,"€ 106,923","€ 5,560,000",,"Jun 30, 2026",2,"€ 11,120,000",
Sergi Roberto,"€ 42,692","€ 2,220,000","€ 560,000","Jun 30, 2026",2,"€ 4,440,000",
Máximo Perrone,"€ 35,577","€ 1,850,000",,"Jun 30, 2025",1,"€ 1,850,000",
Alberto Dossena,"€ 35,577","€ 1,850,000","€ 370,000","Jun 30, 2028",4,"€ 7,400,000",
Anastasios Douvikas,"€ 28,462","€ 1,480,000",,"Jun 30, 2025",1,"€ 1,480,000",
Mërgim Vojvoda,"€ 26,731","€ 1,390,000",,"Jun 30, 2028",4,"€ 5,560,000",
Alberto Moreno,"€ 25,000","€ 1,300,000",,"Jun 30, 2025",1,"€ 1,300,000",
Daniele Baselli,"€ 25,000","€ 1,300,000",,"Jun 30, 2025",1,"€ 1,300,000",
Marc Oliver Kempf,"€ 21,346","€ 1,110,000",,"Jun 30, 2027",3,"€ 3,330,000",
Jonathan Ikoné,"€ 20,962","€ 1,090,000",,"Jun 30, 2025",1,"€ 1,090,000",
Yannik Engelhardt,"€ 17,885","€ 930,000",,"Jun 30, 2027",3,"€ 2,790,000",
Assane Diao,"€ 17,885","€ 930,000",,"Jun 30, 2029",5,"€ 4,650,000",
Jean Butez,"€ 17,885","€ 930,000",,"Jun 30, 2028",4,"€ 3,720,000",
Nico Paz,"€ 17,885","€ 930,000","€ 190,000","Jun 30, 2028",4,"€ 3,720,000",
Pepe Reina,"€ 17,885","€ 930,000",,"Jun 30, 2025",1,"€ 930,000",
Alieu Fadera,"€ 15,962","€ 830,000",,"Jun 30, 2028",4,"€ 3,320,000",
Alessandro Gabrielloni,"€ 15,000","€ 780,000",,"Jun 30, 2027",3,"€ 2,340,000",
Lucas Da Cunha,"€ 14,808","€ 770,000",,"Jun 30, 2029",5,"€ 3,850,000",
Edoardo Goldaniga,"€ 14,231","€ 740,000",,"Jun 30, 2026",2,"€ 1,480,000",
Gabriel Strefezza,"€ 14,231","€ 740,000",,"Jun 30, 2027",3,"€ 2,220,000",
Patrick Cutrone,"€ 12,308","€ 640,000",,"Jun 30, 2028",4,"€ 2,560,000",
Ivan Smolcic,"€ 10,769","€ 560,000",,"Jun 30, 2029",5,"€ 2,800,000",
Álex Valle,"€ 10,769","€ 560,000",,"Jun 30, 2025",1,"€ 560,000",
Ignace Van der Brempt,"€ 8,846","€ 460,000",,"Jun 30, 2028",4,"€ 1,840,000",
Moutir Chajia,"€ 8,846","€ 460,000",,"Jun 30, 2025",1,"€ 460,000",
Iván Azón,"€ 8,846","€ 460,000",,"Jun 30, 2025",1,"€ 460,000",
Matthias Braunöder,"€ 8,846","€ 460,000",,"Jun 30, 2027",3,"€ 1,380,000",
Pierre Bolchini,"€ 3,654","€ 190,000",,"Jun 30, 2025",1,"€ 190,000",
Mauro Vigorito,"€ 3,269","€ 170,000",,"Jun 30, 2025",1,"€ 170,000",
Naj Razi,"€ 3,269","€ 170,000",,"Jun 30, 2026",2,"€ 340,000",
Giuseppe Mazzaglia,"€ 3,269","€ 170,000",,"Jun 30, 2027",3,"€ 510,000",
Fellipe Jack,"€ 2,885","€ 150,000",,"Jun 30, 2025",1,"€ 150,000",
Alessio Iovine,"€ 2,885","€ 150,000",,"Jun 30, 2025",1,"€ 150,000",
