Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
30,Mads Hermansen,Goalkeeper,"Jul 11, 2000 (24)",Denmark,"1,87m",right,"Jul 18, 2023",,"Jun 30, 2028",€15.00m,https://www.transfermarkt.com/mads-hermansen/profil/spieler/400536
31,Daniel Iversen,Goalkeeper,"Jul 19, 1997 (27)",Denmark,"1,93m",right,"Jul 1, 2020",,"Jun 30, 2025",€3.00m,https://www.transfermarkt.com/daniel-iversen/profil/spieler/260841
1,Danny Ward,Goalkeeper,"Jun 22, 1993 (31)",Wales,"1,91m",right,"Jul 20, 2018",,"Jun 30, 2025",€1.50m,https://www.transfermarkt.com/danny-ward/profil/spieler/203026
41,Jakub Stolarczyk,Goalkeeper,"Dec 19, 2000 (24)",Poland,"1,94m",right,"Jul 1, 2023",,"Jun 30, 2026",€400k,https://www.transfermarkt.com/jakub-stolarczyk/profil/spieler/486144
3,Wout Faes,Centre-Back,"Apr 3, 1998 (27)",Belgium,"1,87m",right,"Sep 1, 2022",,"Jun 30, 2027",€20.00m,https://www.transfermarkt.com/wout-faes/profil/spieler/292808
5,Caleb Okoli,Centre-Back,"Jul 13, 2001 (23)","Italy, Nigeria","1,91m",right,"Jul 9, 2024",,"Jun 30, 2029",€12.00m,https://www.transfermarkt.com/caleb-okoli/profil/spieler/461833
15,Harry Souttar,Centre-Back,"Oct 22, 1998 (26)","Australia, Scotland","1,98m",right,"Jan 31, 2023",,"Jun 30, 2028",€8.00m,https://www.transfermarkt.com/harry-souttar/profil/spieler/298091
4,Conor Coady,Centre-Back,"Feb 25, 1993 (32)",England,"1,85m",right,"Jul 1, 2023",,"Jun 30, 2026",€3.00m,https://www.transfermarkt.com/conor-coady/profil/spieler/128901
23,Jannik Vestergaard,Centre-Back,"Aug 3, 1992 (32)","Denmark, Germany","1,99m",both,"Aug 13, 2021",,"Jun 30, 2027",€3.00m,https://www.transfermarkt.com/jannik-vestergaard/profil/spieler/99331
16,Victor Kristiansen,Left-Back,"Dec 16, 2002 (22)",Denmark,"1,81m",left,"Jan 20, 2023",,"Jun 30, 2028",€16.00m,https://www.transfermarkt.com/victor-kristiansen/profil/spieler/564529
33,Luke Thomas,Left-Back,"Jun 10, 2001 (23)",England,"1,81m",left,"Jul 1, 2020",,"Jun 30, 2026",€6.00m,https://www.transfermarkt.com/luke-thomas/profil/spieler/505194
2,James Justin,Right-Back,"Feb 23, 1998 (27)","England, St. Lucia","1,83m",both,"Jul 1, 2019",,"Jun 30, 2026",€15.00m,https://www.transfermarkt.com/james-justin/profil/spieler/413220
21,Ricardo Pereira,Right-Back,"Oct 6, 1993 (31)","Portugal, Cape Verde","1,75m",right,"Jul 1, 2018",,"Jun 30, 2026",€5.00m,https://www.transfermarkt.com/ricardo-pereira/profil/spieler/215876
25,Woyo Coulibaly,Right-Back,"May 26, 1999 (25)","France, Mali","1,82m",both,"Jan 15, 2025",,"Jun 30, 2029",€2.00m,https://www.transfermarkt.com/woyo-coulibaly/profil/spieler/592975
6,Wilfred Ndidi,Defensive Midfield,"Dec 16, 1996 (28)","Nigeria, England","1,83m",right,"Jan 3, 2017",,"Jun 30, 2027",€18.00m,https://www.transfermarkt.com/wilfred-ndidi/profil/spieler/274839
24,Boubakary Soumaré,Defensive Midfield,"Feb 27, 1999 (26)","France, Senegal","1,88m",right,"Jul 2, 2021",,"Jun 30, 2026",€14.00m,https://www.transfermarkt.com/boubakary-soumare/profil/spieler/344605
22,Oliver Skipp,Defensive Midfield,"Sep 16, 2000 (24)",England,"1,75m",right,"Aug 19, 2024",,"Jun 30, 2029",€12.00m,https://www.transfermarkt.com/oliver-skipp/profil/spieler/406638
8,Harry Winks,Defensive Midfield,"Feb 2, 1996 (29)",England,"1,78m",right,"Jul 1, 2023",,"Jun 30, 2026",€10.00m,https://www.transfermarkt.com/harry-winks/profil/spieler/249126
34,Michael Golding,Central Midfield,"May 23, 2006 (18)","England, Ireland","1,80m",right,"Jul 7, 2024",,"Jun 30, 2028",€2.00m,https://www.transfermarkt.com/michael-golding/profil/spieler/936842
