Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Rachid Ghezzal,"€ 48,077","€ 2,500,000",,"Jun 30, 2025",1,"€ 2,500,000",
Abdülkadir Ömür,"€ 41,538","€ 2,160,000",,"Jun 30, 2025",1,"€ 2,160,000",
Samet Akaydin,"€ 32,115","€ 1,670,000",,"Jun 30, 2026",2,"€ 3,340,000",
Ali Sowe,"€ 29,808","€ 1,550,000",,"Jun 30, 2025",1,"€ 1,550,000",
Ivo Grbic,"€ 28,846","€ 1,500,000",,"Jun 30, 2025",1,"€ 1,500,000",
Berkay Özcan,"€ 22,500","€ 1,170,000",,"Jun 30, 2025",1,"€ 1,170,000",
Giannis Papanikolaou,"€ 20,769","€ 1,080,000",,"Jun 30, 2027",3,"€ 3,240,000",
Dal Varesanovic,"€ 11,538","€ 600,000",,"Jun 30, 2026",2,"€ 1,200,000",
David Akintola,"€ 10,577","€ 550,000",,"Jun 30, 2025",1,"€ 550,000",
Vaclav Jurecka,"€ 8,077","€ 420,000",,"Jun 30, 2026",2,"€ 840,000",
Ibrahim Olawoyin,"€ 7,308","€ 380,000",,"Jun 30, 2026",2,"€ 760,000",
Casper Højer,"€ 7,115","€ 370,000",,"Jun 30, 2026",2,"€ 740,000",
Martin Minchev,"€ 6,346","€ 330,000",,"Jun 30, 2026",2,"€ 660,000",
Attila Mocsi,"€ 6,346","€ 330,000",,"Jun 30, 2027",3,"€ 990,000",
Emrecan Bulut,"€ 4,808","€ 250,000",,"Jun 30, 2028",4,"€ 1,000,000",
Altin Zeqiri,"€ 4,808","€ 250,000",,"Jun 30, 2026",2,"€ 500,000",
Khusniddin Alikulov,"€ 4,231","€ 220,000",,"Jun 30, 2026",2,"€ 440,000",
Taha Şahin,"€ 4,231","€ 220,000",,"Jun 30, 2027",3,"€ 660,000",
Ayberk Karapo,"€ 3,269","€ 170,000",,"Jun 30, 2025",1,"€ 170,000",
Efe Doğan,"€ 2,885","€ 150,000",,"Jun 30, 2029",5,"€ 750,000",
Eray Korkmaz,"€ 2,885","€ 150,000",,"Jun 30, 2026",2,"€ 300,000",
Mithat Pala,"€ 2,885","€ 150,000",,"Jun 30, 2026",2,"€ 300,000",
Tarık Çetin,"€ 2,500","€ 130,000",,"Jun 30, 2025",1,"€ 130,000",
Muhamed Buljubasic,"€ 1,346","€ 70,000",,"Jun 30, 2028",4,"€ 280,000",
Doğanay Avcı,"€ 1,154","€ 60,000",,"Jun 30, 2028",4,"€ 240,000",
Habil Özbakır,€ 962,"€ 50,000",,"Jun 30, 2027",3,"€ 150,000",
