Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Nikola Vasilj,"€ 19,231","€ 1,000,000",,"Jun 30, 2025",1,"€ 1,000,000",
Eric Smith,"€ 18,462","€ 960,000",,"Jun 30, 2025",1,"€ 960,000",
James Sands,"€ 18,269","€ 950,000",,"Jun 30, 2025",1,"€ 950,000",
Siebe Van der Heyden,"€ 16,346","€ 850,000",,"Jun 30, 2025",1,"€ 850,000",
Morgan Guilavogui,"€ 16,346","€ 850,000",,"Jun 30, 2025",1,"€ 850,000",
Manolis Saliakas,"€ 16,154","€ 840,000",,"Jun 30, 2025",1,"€ 840,000",
Hauke Wahl,"€ 16,154","€ 840,000",,"Jun 30, 2025",1,"€ 840,000",
Johannes Eggestein,"€ 16,154","€ 840,000",,"Jun 30, 2025",1,"€ 840,000",
Oladapo Afolayan,"€ 15,000","€ 780,000",,"Jun 30, 2025",1,"€ 780,000",
David Nemeth,"€ 15,000","€ 780,000",,"Jun 30, 2026",2,"€ 1,560,000",
Simon Zoller,"€ 12,692","€ 660,000",,"Jun 30, 2025",1,"€ 660,000",
Jackson Irvine,"€ 12,692","€ 660,000",,"Jun 30, 2025",1,"€ 660,000",
Connor Metcalfe,"€ 10,962","€ 570,000",,"Jun 30, 2025",1,"€ 570,000",
Danel Sinani,"€ 9,231","€ 480,000",,"Jun 30, 2025",1,"€ 480,000",
Erik Ahlstrand,"€ 9,231","€ 480,000",,"Jun 30, 2025",1,"€ 480,000",
Andreas Albers,"€ 9,038","€ 470,000",,"Jun 30, 2025",1,"€ 470,000",
Sascha Burchert,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
Karol Mets,"€ 5,962","€ 310,000",,"Jun 30, 2026",2,"€ 620,000",
Elias Saad,"€ 5,769","€ 300,000",,"Jun 30, 2025",1,"€ 300,000",
Ben Voll,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Fin Stevens,"€ 5,000","€ 260,000",,"Jun 30, 2025",1,"€ 260,000",
Adam Dzwigala,"€ 3,654","€ 190,000",,"Jun 30, 2025",1,"€ 190,000",
Eric Oelschlägel,"€ 3,462","€ 180,000",,"Jun 30, 2025",1,"€ 180,000",
Philipp Treu,"€ 3,462","€ 180,000",,"Jun 30, 2025",1,"€ 180,000",
Noah Weißhaupt,"€ 3,269","€ 170,000",,"Jun 30, 2025",1,"€ 170,000",
Sören Ahlers,"€ 2,692","€ 140,000",,"Jun 30, 2025",1,"€ 140,000",
Carlo Boukhalfa,"€ 2,692","€ 140,000",,"Jun 30, 2025",1,"€ 140,000",
Lars Ritzka,"€ 2,692","€ 140,000",,"Jun 30, 2025",1,"€ 140,000",
Marwin Schmitz,"€ 2,692","€ 140,000",,"Jun 30, 2025",1,"€ 140,000",
Muhammad Dahaba,"€ 2,692","€ 140,000",,"Jun 30, 2025",1,"€ 140,000",
Robert Wagner,"€ 2,692","€ 140,000",,"Jun 30, 2025",1,"€ 140,000",
Romeo Aigbekaen,"€ 2,692","€ 140,000",,"Jun 30, 2028",4,"€ 560,000",
Scott Banks,"€ 2,692","€ 140,000",,"Jun 30, 2025",1,"€ 140,000",
Abdoulie Ceesay,"€ 2,692","€ 140,000",,"Jun 30, 2025",1,"€ 140,000",
