Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
22,Jari De Busser,Goalkeeper,"Oct 21, 1999 (25)",Belgium,"1,90m",right,"Aug 21, 2024",,"Jun 30, 2027",€1.00m,https://www.transfermarkt.com/jari-de-busser/profil/spieler/426849
1,Luca Plogmann,Goalkeeper,"Mar 10, 2000 (25)",Germany,"1,88m",both,"Oct 16, 2022",,"Jun 30, 2026",€600k,https://www.transfermarkt.com/luca-plogmann/profil/spieler/335997
30,Sven Jansen,Goalkeeper,"Oct 23, 2004 (20)",Netherlands,"1,92m",right,"Jul 1, 2021",,"Jun 30, 2025",€50k,https://www.transfermarkt.com/sven-jansen/profil/spieler/690624
33,Nando Verdoni,Goalkeeper,"Jul 9, 2003 (21)","Netherlands, Italy","1,89m",right,"Jul 1, 2023",,"Jun 30, 2025",€25k,https://www.transfermarkt.com/nando-verdoni/profil/spieler/783017
4,Joris Kramer,Centre-Back,"Aug 2, 1996 (28)",Netherlands,"1,87m",left,"Jul 1, 2023",,"Jun 30, 2027",€1.50m,https://www.transfermarkt.com/joris-kramer/profil/spieler/326329
3,Gerrit Nauber,Centre-Back,"Apr 13, 1992 (33)",Germany,"1,86m",right,"Jul 5, 2021",,"Jun 30, 2026",€450k,https://www.transfermarkt.com/gerrit-nauber/profil/spieler/85904
26,Julius Dirksen,Centre-Back,"Feb 2, 2003 (22)",Netherlands,"1,85m",left,"Jul 1, 2024",,"Jun 30, 2027",€450k,https://www.transfermarkt.com/julius-dirksen/profil/spieler/566930
5,Dean James,Left-Back,"Apr 30, 2000 (25)","Indonesia, Netherlands","1,77m",left,"Jul 18, 2023",,"Jun 30, 2028",€1.00m,https://www.transfermarkt.com/dean-james/profil/spieler/529223
29,Aske Adelgaard,Left-Back,"Nov 10, 2003 (21)",Denmark,"1,75m",left,"Aug 19, 2024",,"Jun 30, 2028",€850k,https://www.transfermarkt.com/aske-adelgaard/profil/spieler/656132
2,Mats Deijl,Right-Back,"Jul 15, 1997 (27)",Netherlands,"1,81m",right,"Jul 1, 2021",,"Jun 30, 2027",€1.50m,https://www.transfermarkt.com/mats-deijl/profil/spieler/369554
24,Luca Everink,Right-Back,"Feb 9, 2001 (24)",Netherlands,"1,79m",right,"Jul 1, 2023",,"Jun 30, 2026",€250k,https://www.transfermarkt.com/luca-everink/profil/spieler/588744
21,Enric Llansana,Defensive Midfield,"Apr 12, 2001 (24)","Netherlands, Spain","1,83m",right,"Jul 1, 2022",,"Jun 30, 2026",€3.00m,https://www.transfermarkt.com/enric-llansana/profil/spieler/412945
6,Calvin Twigt,Defensive Midfield,"Jan 30, 2003 (22)",Netherlands,"1,83m",right,"Jul 19, 2024",,"Jun 30, 2028",€600k,https://www.transfermarkt.com/calvin-twigt/profil/spieler/612758
8,Evert Linthorst,Central Midfield,"Mar 3, 2000 (25)",Netherlands,"1,87m",right,"Jan 30, 2022",,"Jun 30, 2026",€1.80m,https://www.transfermarkt.com/evert-linthorst/profil/spieler/361112
15,Robbin Weijenberg,Central Midfield,"Nov 8, 2004 (20)",Netherlands,"1,80m",right,"Jul 1, 2024",,"Jun 30, 2025",€200k,https://www.transfermarkt.com/robbin-weijenberg/profil/spieler/690665
7,Jakob Breum,Attacking Midfield,"Nov 17, 2003 (21)",Denmark,"1,78m",right,"Jul 1, 2023",,"Jun 30, 2027",€5.00m,https://www.transfermarkt.com/jakob-breum/profil/spieler/657957
10,Søren Tengstedt,Attacking Midfield,"Jun 30, 2000 (24)",Denmark,"1,87m",left,"Jan 27, 2024",,"Jun 30, 2027",€800k,https://www.transfermarkt.com/soren-tengstedt/profil/spieler/541601
17,Mathis Suray,Attacking Midfield,"Jul 26, 2001 (23)",Belgium,"1,73m",right,"Jul 1, 2024",,"Jun 30, 2027",€750k,https://www.transfermarkt.com/mathis-suray/profil/spieler/422760
11,Oskar Sivertsen,Left Winger,"Feb 15, 2004 (21)",Norway,"1,77m",right,"Feb 3, 2025",,"Jun 30, 2028",€1.50m,https://www.transfermarkt.com/oskar-sivertsen/profil/spieler/715510
19,Oliver Antman,Right Winger,"Aug 15, 2001 (23)",Finland,"1,85m",right,"Aug 13, 2024",,"Jun 30, 2027",€4.00m,https://www.transfermarkt.com/oliver-antman/profil/spieler/527896
14,Oscar Pettersson,Right Winger,"Feb 1, 2000 (25)",Sweden,"1,78m",right,"Feb 4, 2025",,"Jun 30, 2028",€500k,https://www.transfermarkt.com/oscar-pettersson/profil/spieler/577816
9,Milan Smit,Centre-Forward,"Feb 13, 2003 (22)",Netherlands,"1,90m",right,"Aug 26, 2024",,"Jun 30, 2028",€1.00m,https://www.transfermarkt.com/milan-smit/profil/spieler/703772
16,Victor Edvardsen,Centre-Forward,"Jan 14, 1996 (29)",Sweden,"1,85m",right,"Jul 1, 2023",,"Jun 30, 2026",€900k,https://www.transfermarkt.com/victor-edvardsen/profil/spieler/265324
27,Finn Stokkers,Centre-Forward,"Apr 18, 1996 (29)",Netherlands,"1,86m",right,"Jul 1, 2022",,"Jun 30, 2026",€450k,https://www.transfermarkt.com/finn-stokkers/profil/spieler/241486
