Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
99,Daniel Bielica,Goalkeeper,"Apr 30, 1999 (26)",Poland,"1,91m",right,"Jul 1, 2024",,"Jun 30, 2026",€850k,https://www.transfermarkt.com/daniel-bielica/profil/spieler/463233
1,Roy Kortsmit,Goalkeeper,"Aug 26, 1992 (32)",Netherlands,"1,90m",right,"Aug 26, 2020",,"Jun 30, 2027",€275k,https://www.transfermarkt.com/roy-kortsmit/profil/spieler/195546
31,Kostas Lamprou,Goalkeeper,"Sep 18, 1991 (33)","Greece, Netherlands","1,80m",right,"Jan 1, 2025",,"Jun 30, 2025",€250k,https://www.transfermarkt.com/kostas-lamprou/profil/spieler/64352
37,Aron van Lare,Goalkeeper,"Jan 5, 2003 (22)",Netherlands,"1,95m",right,"Jul 1, 2022",,"Jun 30, 2025",€25k,https://www.transfermarkt.com/aron-van-lare/profil/spieler/559331
12,Leo Greiml,Centre-Back,"Jul 3, 2001 (23)",Austria,"1,87m",right,"Aug 1, 2024",,"Jun 30, 2027",€1.50m,https://www.transfermarkt.com/leo-greiml/profil/spieler/434110
5,Jan Van den Bergh,Centre-Back,"Oct 2, 1994 (30)",Belgium,"1,88m",left,"Jul 4, 2023",,"Jun 30, 2026",€700k,https://www.transfermarkt.com/jan-van-den-bergh/profil/spieler/334495
23,Terence Kongolo,Centre-Back,"Feb 14, 1994 (31)","Netherlands, DR Congo","1,88m",left,"Sep 2, 2024",,"Jun 30, 2026",€550k,https://www.transfermarkt.com/terence-kongolo/profil/spieler/152651
25,Cherrion Valerius,Centre-Back,"Sep 22, 2005 (19)","Curacao, Netherlands","1,92m",right,"Jul 1, 2024",,"Jun 30, 2027",€400k,https://www.transfermarkt.com/cherrion-valerius/profil/spieler/936581
15,Enes Mahmutovic,Centre-Back,"May 22, 1997 (27)","Luxembourg, Kosovo","1,90m",right,"Jul 29, 2024",,"Jun 30, 2026",€350k,https://www.transfermarkt.com/enes-mahmutovic/profil/spieler/329055
18,Daan van Reeuwijk,Centre-Back,"May 9, 2007 (17)",Netherlands,"1,88m",right,"Jul 1, 2024",,"Jun 30, 2026",€25k,https://www.transfermarkt.com/daan-van-reeuwijk/profil/spieler/1078945
4,Boy Kemper,Left-Back,"Jun 21, 1999 (25)",Netherlands,"1,85m",left,"Jul 1, 2023",,"Jun 30, 2026",€750k,https://www.transfermarkt.com/boy-kemper/profil/spieler/428502
44,Maxime Busi,Right-Back,"Oct 14, 1999 (25)",Belgium,"1,82m",right,"Jan 3, 2025",,"Jun 30, 2025",€1.20m,https://www.transfermarkt.com/maxime-busi/profil/spieler/570817
2,Boyd Lucassen,Right-Back,"Jul 1, 1998 (26)",Netherlands,"1,73m",right,"Jul 1, 2022",,"Jun 30, 2027",€500k,https://www.transfermarkt.com/boyd-lucassen/profil/spieler/406091
16,Max Balard,Defensive Midfield,"Nov 20, 2000 (24)","Australia, France","1,78m",right,"Jul 2, 2024",,"Jun 30, 2027",€1.20m,https://www.transfermarkt.com/max-balard/profil/spieler/849428
6,Casper Staring,Defensive Midfield,"Feb 1, 2001 (24)",Netherlands,"1,86m",right,"Jan 5, 2023",,"Jun 30, 2026",€350k,https://www.transfermarkt.com/casper-staring/profil/spieler/596158
20,Fredrik Oldrup Jensen,Defensive Midfield,"May 18, 1993 (31)",Norway,"1,86m",right,"Jan 16, 2024",,"Jun 30, 2025",€350k,https://www.transfermarkt.com/fredrik-oldrup-jensen/profil/spieler/218233
28,Lars Mol,Defensive Midfield,"Sep 15, 2004 (20)",Netherlands,"1,85m",right,"Jul 1, 2023",,"Jun 30, 2026",€200k,https://www.transfermarkt.com/lars-mol/profil/spieler/824000
8,Clint Leemans,Central Midfield,"Sep 15, 1995 (29)",Netherlands,"1,89m",left,"Jul 11, 2023",,"Jun 30, 2026",€700k,https://www.transfermarkt.com/clint-leemans/profil/spieler/250464
7,Matthew Garbett,Central Midfield,"Apr 13, 2002 (23)","New Zealand, France","1,88m",right,"Jul 1, 2023",,"Jun 30, 2025",€550k,https://www.transfermarkt.com/matthew-garbett/profil/spieler/617019
30,Aïmane Jaddi,Central Midfield,"Feb 1, 2004 (21)","Netherlands, Morocco","1,64m",right,"Jul 1, 2023",,"Jun 30, 2025",€25k,https://www.transfermarkt.com/aimane-jaddi/profil/spieler/746972
39,Dominik Janosek,Attacking Midfield,"Jun 13, 1998 (26)",Czech Republic,"1,83m",right,"Jul 1, 2023",,"Jun 30, 2025",€850k,https://www.transfermarkt.com/dominik-janosek/profil/spieler/522993
11,Raul Paula,Attacking Midfield,"Jan 25, 2004 (21)","Germany, Portugal","1,77m",right,"Aug 6, 2024",,"Jun 30, 2026",€700k,https://www.transfermarkt.com/raul-paula/profil/spieler/716756
77,Leo Sauer,Left Winger,"Dec 16, 2005 (19)",Slovakia,"1,84m",right,"Aug 12, 2024",,"Jun 30, 2025",€5.00m,https://www.transfermarkt.com/leo-sauer/profil/spieler/710886
19,Saná Fernandes,Left Winger,"Mar 10, 2006 (19)","Portugal, Guinea-Bissau","1,65m",right,"Aug 8, 2024",,"Jun 30, 2025",€800k,https://www.transfermarkt.com/sana-fernandes/profil/spieler/1026255
14,Adam Kaied,Left Winger,"Mar 2, 2002 (23)","Palestine, Sweden","1,77m",right,"Jan 30, 2023",,"Jun 30, 2025",€300k,https://www.transfermarkt.com/adam-kaied/profil/spieler/579298
55,Kamal Sowah,Right Winger,"Jan 9, 2000 (25)","Ghana, Belgium","1,79m",left,"Feb 3, 2025",,"Jun 30, 2027",€1.00m,https://www.transfermarkt.com/kamal-sowah/profil/spieler/564489
17,Roy Kuijpers,Right Winger,"Jan 17, 2000 (25)",Netherlands,"1,75m",right,"Aug 15, 2023",,"Jun 30, 2025",€300k,https://www.transfermarkt.com/roy-kuijpers/profil/spieler/469082
