Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
20,Hamdi Akujobi,Right-Back,"Jan 20, 2000 (25)","Netherlands, Nigeria","1,75m",right,"Jul 9, 2022",,"Jun 30, 2025",€550k,https://www.transfermarkt.com/hamdi-akujobi/profil/spieler/590773
2,Damil Dankerlui,Right-Back,"Aug 24, 1996 (28)","Suriname, Netherlands","1,72m",right,"Aug 29, 2024",,"Jun 30, 2025",€300k,https://www.transfermarkt.com/damil-dankerlui/profil/spieler/295624
19,Thom Haye,Defensive Midfield,"Feb 9, 1995 (30)","Indonesia, Netherlands","1,87m",right,"Sep 13, 2024",,"Jun 30, 2025",€1.50m,https://www.transfermarkt.com/thom-haye/profil/spieler/178219
28,Tim Receveur,Defensive Midfield,"Jul 30, 1991 (33)",Netherlands,"1,82m",right,"Nov 8, 2024",,"Jun 30, 2025",€100k,https://www.transfermarkt.com/tim-receveur/profil/spieler/189650
5,Jochem Ritmeester van de Kamp,Central Midfield,"Nov 2, 2003 (21)",Netherlands,"1,77m",right,"Jul 1, 2022",,"Jun 30, 2027",€800k,https://www.transfermarkt.com/jochem-ritmeester-van-de-kamp/profil/spieler/865281
8,Anas Tahiri,Central Midfield,"May 15, 1995 (29)","Morocco, Belgium","1,79m",right,"Sep 3, 2024",,"Jun 30, 2025",€650k,https://www.transfermarkt.com/anas-tahiri/profil/spieler/308265
6,Àlex Carbonell,Central Midfield,"Sep 15, 1997 (27)",Spain,"1,82m",right,"Jul 1, 2024",,"Jun 30, 2026",€450k,https://www.transfermarkt.com/alex-carbonell/profil/spieler/262389
23,Álex Balboa,Central Midfield,"Mar 6, 2001 (24)","Equatorial Guinea, Spain","1,81m",right,"Jul 4, 2024",,"Jun 30, 2026",€300k,https://www.transfermarkt.com/alex-balboa/profil/spieler/634460
16,Adi Nalic,Attacking Midfield,"Dec 1, 1997 (27)","Bosnia-Herzegovina, Sweden","1,90m",both,"Feb 9, 2024",,"Jun 30, 2026",€400k,https://www.transfermarkt.com/adi-nalic/profil/spieler/332875
11,Junior Kadile,Left Winger,"Dec 16, 2002 (22)","France, DR Congo","1,80m",right,"Aug 30, 2024",,"Jun 30, 2027",€500k,https://www.transfermarkt.com/junior-kadile/profil/spieler/585958
7,Ruben Providence,Left Winger,"Jul 7, 2001 (23)","Haiti, France","1,78m",right,"Aug 29, 2024",,"Jun 30, 2027",€450k,https://www.transfermarkt.com/ruben-providence/profil/spieler/536520
12,Ali Jasim,Left Winger,"Jan 20, 2004 (21)",Iraq,"1,78m",right,"Jan 28, 2025",,"Jun 30, 2025",€450k,https://www.transfermarkt.com/ali-jasim/profil/spieler/877672
24,Faiz Mattoir,Left Winger,"Jul 12, 2000 (24)","Comoros, France","1,69m",right,"Jul 1, 2022",,"Jun 30, 2025",€300k,https://www.transfermarkt.com/faiz-mattoir/profil/spieler/730573
21,Baptiste Guillaume,Centre-Forward,"Jun 16, 1995 (29)",Belgium,"1,89m",right,"Jul 1, 2024",,"Jun 30, 2026",€600k,https://www.transfermarkt.com/baptiste-guillaume/profil/spieler/264567
17,Kornelius Hansen,Centre-Forward,"May 6, 2001 (23)",Norway,"1,75m",right,"Jan 10, 2023",,"Jun 30, 2025",€550k,https://www.transfermarkt.com/kornelius-hansen/profil/spieler/432698
9,Thomas Robinet,Centre-Forward,"Aug 18, 1996 (28)",France,"1,80m",right,"Jul 10, 2023",,"Jun 30, 2027",€500k,https://www.transfermarkt.com/thomas-robinet/profil/spieler/290615
18,Charles-Andreas Brym,Centre-Forward,"Aug 8, 1998 (26)","Canada, France","1,85m",left,"Jan 4, 2025",,"Jun 30, 2027",€450k,https://www.transfermarkt.com/charles-andreas-brym/profil/spieler/595028
