Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Patrick Bamford,"€ 83,018","€ 4,316,933",,"Jun 30, 2026",2,"€ 8,633,865",
Junior Firpo,"€ 71,158","€ 3,700,228",,"Jun 30, 2025",1,"€ 3,700,228",
Daniel James,"€ 59,299","€ 3,083,523",,"Jun 30, 2026",2,"€ 6,167,047",
Pascal Struijk,"€ 59,299","€ 3,083,523",,"Jun 30, 2027",3,"€ 9,250,570",
Manor Solomon,"€ 53,369","€ 2,775,171",,"May 31, 2025",1,"€ 2,775,171",
Brenden Aaronson,"€ 53,369","€ 2,775,171",,"Jun 30, 2027",3,"€ 8,325,513",
Ethan Ampadu,"€ 47,439","€ 2,466,819",,"Jun 30, 2027",3,"€ 7,400,456",
Joe Rodon,"€ 47,439","€ 2,466,819",,"Jun 30, 2028",4,"€ 9,867,275",
Maximilian Wöber,"€ 41,509","€ 2,158,466",,"Jun 30, 2027",3,"€ 6,475,399",
Jayden Bogle,"€ 35,579","€ 1,850,114",,"Jun 30, 2028",4,"€ 7,400,456",
Illan Meslier,"€ 35,579","€ 1,850,114",,"Jun 30, 2026",2,"€ 3,700,228",
Wilfried Gnonto,"€ 35,579","€ 1,850,114",,"Jun 30, 2028",4,"€ 7,400,456",
Karl Darlow,"€ 35,579","€ 1,850,114",,"Jun 30, 2026",2,"€ 3,700,228",
Ao Tanaka,"€ 29,649","€ 1,541,762",,"Jun 30, 2028",4,"€ 6,167,047",
Sam Byram,"€ 23,719","€ 1,233,409",,"Jun 30, 2025",1,"€ 1,233,409",
Largie Ramazani,"€ 20,754","€ 1,079,233",,"Jun 30, 2028",4,"€ 4,316,933",
Joe Rothwell,"€ 17,790","€ 925,057",,"May 31, 2025",1,"€ 925,057",
Ilia Gruev,"€ 17,790","€ 925,057",,"Jun 30, 2027",3,"€ 2,775,171",
Joël Piroe,"€ 17,790","€ 925,057",,"Jun 30, 2027",3,"€ 2,775,171",
Josuha Guilavogui,"€ 17,790","€ 925,057",,"Jun 30, 2025",1,"€ 925,057",
Mateo Joseph,"€ 17,790","€ 925,057",,"Jun 30, 2028",4,"€ 3,700,228",
Isaac Schmidt,"€ 11,860","€ 616,705",,"Jun 30, 2028",4,"€ 2,466,819",
Alex Cairns,"€ 5,930","€ 308,352",,"Jun 30, 2026",2,"€ 616,705",
