Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
34,Luuk Wouters,Left-Back,"Jun 8, 1999 (25)",Netherlands,"1,90m",left,"Jul 1, 2020",,"Jun 30, 2026",€300k,https://www.transfermarkt.com/luuk-wouters/profil/spieler/451297
28,Aaron Meijers,Left-Back,"Oct 28, 1987 (37)",Netherlands,"1,76m",left,"Jul 1, 2023",,"Jun 30, 2025",€100k,https://www.transfermarkt.com/aaron-meijers/profil/spieler/56836
2,Julian Lelieveld,Right-Back,"Nov 24, 1997 (27)",Netherlands,"1,78m",right,"Jul 1, 2022",,"Jun 30, 2025",€500k,https://www.transfermarkt.com/julian-lelieveld/profil/spieler/337673
33,Faissal Al Mazyani,Right-Back,"Jan 18, 2005 (20)","Morocco, Belgium","1,80m",right,"Sep 2, 2024",,"Jun 30, 2027",€500k,https://www.transfermarkt.com/faissal-al-mazyani/profil/spieler/829819
24,Godfried Roemeratoe,Defensive Midfield,"Aug 19, 1999 (25)","Curacao, Netherlands","1,78m",right,"Jul 13, 2023",,"Jun 30, 2026",€500k,https://www.transfermarkt.com/godfried-roemeratoe/profil/spieler/393241
35,Kevin Felida,Defensive Midfield,"Nov 11, 1999 (25)","Curacao, Netherlands","1,74m",right,"Jul 1, 2022",,"Jun 30, 2025",€200k,https://www.transfermarkt.com/kevin-felida/profil/spieler/433933
6,Yassin Oukili,Central Midfield,"Jan 3, 2001 (24)","Morocco, Netherlands","1,95m",right,"Jan 20, 2021",,"Jun 30, 2025",€850k,https://www.transfermarkt.com/yassin-oukili/profil/spieler/566911
22,Tim van de Loo,Central Midfield,"Feb 22, 2003 (22)",Netherlands,"1,80m",left,"Jul 1, 2024",,"Jun 30, 2028",€500k,https://www.transfermarkt.com/tim-van-de-loo/profil/spieler/886260
30,Daouda Weidmann,Central Midfield,"May 4, 2003 (22)","France, Cote d'Ivoire","1,80m",right,"Jul 1, 2024",,"Jun 30, 2028",€350k,https://www.transfermarkt.com/daouda-weidmann/profil/spieler/808578
8,Patrick Vroegh,Central Midfield,"Nov 29, 1999 (25)",Netherlands,"1,75m",left,"Jul 4, 2022",,"Jun 30, 2025",€175k,https://www.transfermarkt.com/patrick-vroegh/profil/spieler/433805
52,Mohamed Ihattaren,Attacking Midfield,"Feb 12, 2002 (23)","Netherlands, Morocco","1,83m",left,"Sep 19, 2024",,"Jun 30, 2026",€700k,https://www.transfermarkt.com/mohamed-ihattaren/profil/spieler/503638
14,Chris Lokesa,Attacking Midfield,"Nov 7, 2004 (20)","Belgium, DR Congo","1,85m",right,"Jan 1, 2023",,"Jun 30, 2026",€400k,https://www.transfermarkt.com/chris-lokesa/profil/spieler/671675
23,Richard van der Venne,Attacking Midfield,"May 16, 1992 (32)",Netherlands,"1,73m",left,"Jul 3, 2024",,"Jun 30, 2026",€300k,https://www.transfermarkt.com/richard-van-der-venne/profil/spieler/376675
20,Ilias Takidine,Left Winger,"Feb 5, 2001 (24)","Belgium, Morocco","1,71m",right,"Jul 6, 2023",,"Jun 30, 2025",€150k,https://www.transfermarkt.com/ilias-takidine/profil/spieler/488768
11,Alexander Jakobsen,Left Winger,"Mar 18, 1994 (31)","Egypt, Denmark","1,80m",both,"Aug 13, 2024",,"Jun 30, 2025",€100k,https://www.transfermarkt.com/alexander-jakobsen/profil/spieler/255172
7,Denilho Cleonise,Right Winger,"Dec 8, 2001 (23)","Netherlands, Suriname","1,79m",left,"Jul 1, 2023",,"Jun 30, 2026",€500k,https://www.transfermarkt.com/denilho-cleonise/profil/spieler/582131
18,Silvester van der Water,Right Winger,"Sep 30, 1996 (28)",Netherlands,"1,84m",left,"Sep 2, 2024",,"Jun 30, 2025",€450k,https://www.transfermarkt.com/silvester-van-der-water/profil/spieler/386164
9,Oskar Zawada,Centre-Forward,"Feb 1, 1996 (29)",Poland,"1,92m",right,"Jul 4, 2024",,"Jun 30, 2026",€750k,https://www.transfermarkt.com/oskar-zawada/profil/spieler/232015
19,Richonell Margaret,Centre-Forward,"Sep 7, 2000 (24)","Suriname, Netherlands","1,91m",right,"Jul 1, 2023",,"Jun 30, 2026",€700k,https://www.transfermarkt.com/richonell-margaret/profil/spieler/465326
29,Michiel Kramer,Centre-Forward,"Dec 3, 1988 (36)",Netherlands,"1,96m",right,"Jul 20, 2021",,"Jun 30, 2025",€150k,https://www.transfermarkt.com/michiel-kramer/profil/spieler/56523
