Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
1,Vasilios Barkas,Goalkeeper,"May 30, 1994 (30)","Greece, Netherlands","1,96m",left,"Jul 28, 2023",,"Jun 30, 2028",€3.00m,https://www.transfermarkt.com/vasilios-barkas/profil/spieler/248658
25,Michael Brouwer,Goalkeeper,"Jan 21, 1993 (32)",Netherlands,"1,89m",right,"Jul 25, 2024",,"Jun 30, 2026",€500k,https://www.transfermarkt.com/michael-brouwer/profil/spieler/231650
32,Tom de Graaff,Goalkeeper,"Dec 10, 2004 (20)",Netherlands,"1,93m",left,"Jul 1, 2024",,"Jun 30, 2027",€350k,https://www.transfermarkt.com/tom-de-graaff/profil/spieler/729010
33,Kevin Gadellaa,Goalkeeper,"Apr 8, 2003 (22)",Netherlands,"2,10m",right,"Jul 1, 2024",,"Jun 30, 2027",€150k,https://www.transfermarkt.com/kevin-gadellaa/profil/spieler/607133
3,Mike van der Hoorn,Centre-Back,"Oct 15, 1992 (32)",Netherlands,"1,90m",right,"Jul 1, 2022",,"Jun 30, 2026",€1.20m,https://www.transfermarkt.com/mike-van-der-hoorn/profil/spieler/187105
40,Matisse Didden,Centre-Back,"Oct 8, 2001 (23)",Belgium,"1,98m",right,"Jul 1, 2024",,"Jun 30, 2028",€900k,https://www.transfermarkt.com/matisse-didden/profil/spieler/570597
24,Nick Viergever,Centre-Back,"Aug 3, 1989 (35)",Netherlands,"1,83m",left,"Jul 1, 2022",,"Jun 30, 2026",€400k,https://www.transfermarkt.com/nick-viergever/profil/spieler/93081
44,Joshua Mukeh,Centre-Back,"Feb 18, 2003 (22)","Netherlands, Nigeria","1,85m",left,"Jul 1, 2024",,"Jun 30, 2027",€300k,https://www.transfermarkt.com/joshua-mukeh/profil/spieler/691975
16,Souffian El Karouani,Left-Back,"Oct 19, 2000 (24)","Morocco, Netherlands","1,78m",left,"Jul 1, 2023",,"Jun 30, 2026",€7.00m,https://www.transfermarkt.com/souffian-el-karouani/profil/spieler/541134
5,Kolbeinn Finnsson,Left-Back,"Aug 25, 1999 (25)",Iceland,"1,81m",left,"Aug 21, 2024",,"Jun 30, 2027",€900k,https://www.transfermarkt.com/kolbeinn-finnsson/profil/spieler/320421
2,Siebe Horemans,Right-Back,"Jun 2, 1998 (26)",Belgium,"1,86m",right,"Jul 1, 2024",,"Jun 30, 2027",€2.50m,https://www.transfermarkt.com/siebe-horemans/profil/spieler/314915
23,Niklas Vesterlund,Right-Back,"Jun 6, 1999 (25)",Denmark,"1,85m",right,"Jan 31, 2024",,"Jun 30, 2027",€1.00m,https://www.transfermarkt.com/niklas-vesterlund/profil/spieler/422932
27,Alonzo Engwanda,Defensive Midfield,"Jan 27, 2003 (22)","Belgium, DR Congo","1,73m",right,"Jul 1, 2024",,"Jun 30, 2028",€2.50m,https://www.transfermarkt.com/alonzo-engwanda/profil/spieler/565436
21,Paxten Aaronson,Central Midfield,"Aug 26, 2003 (21)",United States,"1,75m",right,"Jul 1, 2024",,"Jun 30, 2025",€7.00m,https://www.transfermarkt.com/paxten-aaronson/profil/spieler/795738
8,Can Bozdogan,Central Midfield,"Apr 5, 2001 (24)","Germany, Türkiye","1,74m",left,"Jul 1, 2023",,"Jun 30, 2026",€4.50m,https://www.transfermarkt.com/can-bozdogan/profil/spieler/406609
6,Oscar Fraulo,Central Midfield,"Dec 6, 2003 (21)","Denmark, Italy","1,80m",right,"Aug 23, 2023",,"Jun 30, 2025",€3.50m,https://www.transfermarkt.com/oscar-fraulo/profil/spieler/610428
14,Zidane Iqbal,Central Midfield,"Apr 27, 2003 (22)","Iraq, England","1,81m",right,"Jul 1, 2023",,"Jun 30, 2027",€3.00m,https://www.transfermarkt.com/zidane-iqbal/profil/spieler/686845
7,Victor Jensen,Attacking Midfield,"Feb 8, 2000 (25)",Denmark,"1,75m",both,"Jan 31, 2023",,"Jun 30, 2026",€2.30m,https://www.transfermarkt.com/victor-jensen/profil/spieler/400548
18,Jens Toornstra,Attacking Midfield,"Apr 4, 1989 (36)",Netherlands,"1,78m",right,"Aug 23, 2022",,"Jun 30, 2025",€350k,https://www.transfermarkt.com/jens-toornstra/profil/spieler/134999
20,Yoann Cathline,Left Winger,"Jul 22, 2002 (22)",France,"1,76m",right,"Jul 23, 2024",,"Jun 30, 2025",€6.00m,https://www.transfermarkt.com/yoann-cathline/profil/spieler/782476
15,Adrian Blake,Left Winger,"Jul 15, 2005 (19)","England, Jamaica","1,70m",right,"Jul 1, 2024",,"Jun 30, 2027",€500k,https://www.transfermarkt.com/adrian-blake/profil/spieler/875581
22,Miguel Rodríguez,Right Winger,"Apr 29, 2003 (22)",Spain,"1,79m",left,"Jul 5, 2024",,"Jun 30, 2025",€2.00m,https://www.transfermarkt.com/miguel-rodriguez/profil/spieler/634427
26,Miliano Jonathans,Right Winger,"Apr 5, 2004 (21)",Netherlands,"1,78m",left,"Jan 1, 2025",,"Jun 30, 2028",€900k,https://www.transfermarkt.com/miliano-jonathans/profil/spieler/723008
11,Noah Ohio,Centre-Forward,"Jan 16, 2003 (22)","Netherlands, England","1,83m",left,"Jul 8, 2024",,"Jun 30, 2027",€3.00m,https://www.transfermarkt.com/noah-ohio/profil/spieler/557410
91,Sébastien Haller,Centre-Forward,"Jun 22, 1994 (30)","Cote d'Ivoire, France","1,90m",right,"Jan 9, 2025",,"Jun 30, 2025",€3.00m,https://www.transfermarkt.com/sebastien-haller/profil/spieler/181375
9,David Min,Centre-Forward,"Jun 23, 1999 (25)",Netherlands,"1,94m",right,"Jul 1, 2024",,"Jun 30, 2028",€1.00m,https://www.transfermarkt.com/david-min/profil/spieler/604813
19,Anthony Descotte,Centre-Forward,"Aug 3, 2003 (21)",Belgium,"1,80m",right,"Jan 31, 2023",,"Jun 30, 2025",€650k,https://www.transfermarkt.com/anthony-descotte/profil/spieler/565434
