Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
6,Stije Resink,Central Midfield,"May 28, 2003 (21)",Netherlands,"1,86m",right,"Aug 30, 2024",,"Jun 30, 2028",€2.00m,https://www.transfermarkt.com/stije-resink/profil/spieler/793099
16,Dave Kwakman,Central Midfield,"Aug 7, 2004 (20)",Netherlands,"1,85m",right,"Jan 20, 2025",,"Jun 30, 2025",€1.50m,https://www.transfermarkt.com/dave-kwakman/profil/spieler/747017
18,Tika de Jonge,Central Midfield,"Mar 11, 2003 (22)",Netherlands,"1,83m",right,"Jul 1, 2023",,"Jun 30, 2028",€750k,https://www.transfermarkt.com/tika-de-jonge/profil/spieler/653725
10,Luciano Valente,Attacking Midfield,"Oct 4, 2003 (21)","Netherlands, Italy","1,89m",right,"Jul 1, 2022",,"Jun 30, 2028",€2.50m,https://www.transfermarkt.com/luciano-valente/profil/spieler/601495
25,Thijs Oosting,Attacking Midfield,"May 2, 2000 (25)",Netherlands,"1,76m",left,"Jul 2, 2024",,"Jun 30, 2027",€700k,https://www.transfermarkt.com/thijs-oosting/profil/spieler/441216
46,David van der Werff,Attacking Midfield,"Aug 31, 2004 (20)",Netherlands,"1,80m",right,"Dec 23, 2024",,"Jun 30, 2026",-,https://www.transfermarkt.com/david-van-der-werff/profil/spieler/671737
20,Mats Seuntjens,Left Winger,"Apr 17, 1992 (33)",Netherlands,"1,87m",right,"Jan 3, 2025",,"Jun 30, 2026",€700k,https://www.transfermarkt.com/mats-seuntjens/profil/spieler/187809
11,Noam Emeran,Left Winger,"Sep 24, 2002 (22)","France, Rwanda","1,79m",left,"Aug 24, 2023",,"Jun 30, 2027",€200k,https://www.transfermarkt.com/noam-emeran/profil/spieler/557611
23,Fofin Turay,Left Winger,"Jun 7, 2004 (20)","Netherlands, Guinea","1,78m",right,"Jul 1, 2023",,"Jun 30, 2025",€125k,https://www.transfermarkt.com/fofin-turay/profil/spieler/671736
14,Jorg Schreuders,Right Winger,"Sep 9, 2004 (20)",Netherlands,"1,77m",right,"Jan 1, 2023",,"Jun 30, 2027",€1.20m,https://www.transfermarkt.com/jorg-schreuders/profil/spieler/671735
27,Rui Mendes,Right Winger,"Nov 10, 1999 (25)",Portugal,"1,79m",right,"Jan 24, 2024",,"Jun 30, 2027",€550k,https://www.transfermarkt.com/rui-mendes/profil/spieler/387996
26,Thom van Bergen,Centre-Forward,"Jan 6, 2004 (21)",Netherlands,"1,80m",right,"Jan 1, 2023",,"Jun 30, 2026",€1.00m,https://www.transfermarkt.com/thom-van-bergen/profil/spieler/671738
9,Brynjólfur Andersen Willumsson,Centre-Forward,"Aug 12, 2000 (24)",Iceland,"1,85m",right,"Jul 1, 2024",,"Jun 30, 2027",€700k,https://www.transfermarkt.com/brynjolfur-andersen-willumsson/profil/spieler/464444
29,Romano Postema,Centre-Forward,"Feb 7, 2002 (23)",Netherlands,"1,75m",right,"Jan 1, 2020",,"Jun 30, 2027",€650k,https://www.transfermarkt.com/romano-postema/profil/spieler/513330
-,Kevin van Veen,Centre-Forward,"Jun 1, 1991 (33)",Netherlands,"1,89m",right,"Jul 1, 2023",,"Jun 30, 2026",€300k,https://www.transfermarkt.com/kevin-van-veen/profil/spieler/159894
