Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Sergiño Dest,"€ 75,385","€ 3,920,000",,"Jun 30, 2028",4,"€ 15,680,000",
Rick Karsdorp,"€ 56,731","€ 2,950,000",,"Jun 30, 2025",1,"€ 2,950,000",
Ricardo Pepi,"€ 45,192","€ 2,350,000",,"Jun 30, 2028",4,"€ 9,400,000",
Tyrell Malacia,"€ 45,192","€ 2,350,000",,"Jun 30, 2025",1,"€ 2,350,000",
Luuk de Jong,"€ 38,077","€ 1,980,000",,"Jun 30, 2025",1,"€ 1,980,000",
Jerdy Schouten,"€ 37,692","€ 1,960,000",,"Jun 30, 2028",4,"€ 7,840,000",
Joey Veerman,"€ 37,692","€ 1,960,000",,"Jun 30, 2028",4,"€ 7,840,000",
Walter Benítez,"€ 32,308","€ 1,680,000",,"Jun 30, 2025",1,"€ 1,680,000",
Noa Lang,"€ 30,769","€ 1,600,000",,"Jun 30, 2028",4,"€ 6,400,000",
Ivan Perisic,"€ 22,692","€ 1,180,000",,"Jun 30, 2025",1,"€ 1,180,000",
Ryan Flamingo,"€ 22,692","€ 1,180,000",,"Jun 30, 2029",5,"€ 5,900,000",
Guus Til,"€ 20,769","€ 1,080,000",,"Jun 30, 2026",2,"€ 2,160,000",
Ismael Saibari,"€ 19,615","€ 1,020,000",,"Jun 30, 2029",5,"€ 5,100,000",
Adamo Nagalo,"€ 15,000","€ 780,000",,"Jun 30, 2029",5,"€ 3,900,000",
Mauro Júnior,"€ 15,000","€ 780,000",,"Jun 30, 2029",5,"€ 3,900,000",
Johan Bakayoko,"€ 13,846","€ 720,000",,"Jun 30, 2026",2,"€ 1,440,000",
Olivier Boscagli,"€ 11,923","€ 620,000",,"Jun 30, 2025",1,"€ 620,000",
Couhaib Driouech,"€ 11,346","€ 590,000",,"Jun 30, 2029",5,"€ 2,950,000",
Armando Obispo,"€ 11,346","€ 590,000",,"Jun 30, 2027",3,"€ 1,770,000",
Joël Drommel,"€ 8,462","€ 440,000",,"Jun 30, 2026",2,"€ 880,000",
Isaac Babadi,"€ 7,500","€ 390,000",,"Jun 30, 2028",4,"€ 1,560,000",
Esmir Bajraktarević,"€ 7,500","€ 390,000",,"Jun 30, 2029",5,"€ 1,950,000",
Tygo Land,"€ 7,500","€ 390,000",,"Jun 30, 2029",5,"€ 1,950,000",
Richard Ledezma,"€ 7,500","€ 390,000",,"Jun 30, 2025",1,"€ 390,000",
Malik Tillman,"€ 5,769","€ 300,000",,"Jun 30, 2028",4,"€ 1,200,000",
Niek Schiks,"€ 4,615","€ 240,000",,"Jun 30, 2027",3,"€ 720,000",
