Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
David Tijanic,"€ 38,077","€ 1,980,000",,"Jun 30, 2026",2,"€ 3,960,000",
Koray Günter,"€ 19,231","€ 1,000,000",,"Jun 30, 2025",1,"€ 1,000,000",
Malcom Bokele,"€ 12,885","€ 670,000",,"Jun 30, 2027",3,"€ 2,010,000",
Rômulo,"€ 9,615","€ 500,000",,"Jun 30, 2028",4,"€ 2,000,000",
Victor Hugo,"€ 9,615","€ 500,000",,"Jun 30, 2025",1,"€ 500,000",
Mateusz Lis,"€ 9,615","€ 500,000",,"Jun 30, 2027",3,"€ 1,500,000",
Furkan Bayır,"€ 8,654","€ 450,000",,"Jun 30, 2028",4,"€ 1,800,000",
Kuryu Matsuki,"€ 8,654","€ 450,000",,"Jun 30, 2025",1,"€ 450,000",
Ahmed Ildız,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
Djalma Silva,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
Emersonn,"€ 8,077","€ 420,000",,"Jun 30, 2029",5,"€ 2,100,000",
Héliton,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
Juan,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
Kubilay Kanatsızkuş,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
Ogün Bayrak,"€ 8,077","€ 420,000",,"Jun 30, 2025",1,"€ 420,000",
Taha Altıkardeş,"€ 8,077","€ 420,000",,"Jun 30, 2026",2,"€ 840,000",
Doğan Erdoğan,"€ 6,346","€ 330,000",,"Jun 30, 2025",1,"€ 330,000",
Isaac Solet,"€ 4,808","€ 250,000",,"Jun 30, 2025",1,"€ 250,000",
Nazım Sangaré,"€ 4,808","€ 250,000",,"Jun 30, 2025",1,"€ 250,000",
Novatus Miroshi,"€ 4,808","€ 250,000",,"Jun 30, 2028",4,"€ 1,000,000",
İsmail Köybaşı,"€ 3,269","€ 170,000",,"Jun 30, 2025",1,"€ 170,000",
Anthony Dennis,"€ 2,885","€ 150,000",,"Jun 30, 2027",3,"€ 450,000",
Lasse Nielsen,"€ 1,923","€ 100,000",,"Jun 30, 2025",1,"€ 100,000",
Emircan Seçgin,"€ 1,346","€ 70,000",,"Jun 30, 2025",1,"€ 70,000",
Emir Enes Araz,€ 962,"€ 50,000",,"Jun 30, 2026",2,"€ 100,000",
Ege Yıldırım,€ 962,"€ 50,000",,"Jun 30, 2026",2,"€ 100,000",
Arda Özçimen,€ 769,"€ 40,000",,"Jun 30, 2026",2,"€ 80,000",
