titular,Min,90s,Gls,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-TP/90,G+A-TP/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Tkl (Derribos),TklG,3.º def.,3.º cent.,3.º ataq.,Tkl (Desafios),Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Cmp,Int.,% Cmp,Dist. tot.,Dist. prg.,Cmp (cortos),Int. (cortos),% Cmp (cortos),Cmp (medios),Int. (medios),% Cmp (medios),Cmp (largos),Int. (largos),% Cmp (largos),Ass,xAG,xA,A-xAG,PC,1/3,PPA,CrAP,PrgP,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,ACT,SCA90,PassLive_SCA,PassDead_SCA,HASTA_SCA,Dis_SCA,FR_SCA,Def_SCA,ACG,GCA90,PassLive_GCA,PassDead_GCA,HASTA_GCA,Dis_GCA,FR_GCA,Def_GCA,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera_expected,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
2,139,1.5,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,0.0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,139,70,3.4,1.5,2,,0,0,,2,0.0,1,3,-2,-1.29,-1.34,,,,,,0,0,,0.0,,,,,,,,,,,,
0,43,0.5,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,,,0.0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,43,22,1.0,0.5,0,,0,2,,2,0.5,4,3,1,2.09,2.07,,,,,,0,0,,0.0,,,,,,,,,,,,
6,741,8.2,2,0,2,2,0,0,0,0,,,,,,,,0.24,0.0,0.24,0.24,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,6.0,,,0.73,,0.33,,,0,0,,,,,,,,,,,,,,,,,,,,,,741,41,17.9,8.2,6,,1,12,,7,1.28,8,10,-2,-0.24,-0.19,,,,,,0,0,,3.0,,,,,,,,,,,,
4,372,4.1,4,1,5,4,0,0,1,0,,,,,,,,0.97,0.24,1.21,0.97,1.21,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,7.0,,0.0,1.69,,0.57,,,0,0,,,,,,,,,,,,,,,,,,,,,,372,74,9.0,4.1,4,,3,1,,0,1.8,11,9,2,0.48,0.77,,,,,,1,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
5,632,7.0,1,2,3,1,0,0,1,0,,,,,,,,0.14,0.28,0.43,0.14,0.43,,,,,,,5.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10.0,5.0,50.0,1.42,0.71,0.1,0.2,,,0,0,,,,,,,,,,,,,,,,,,,,,,632,25,20.7,7.0,5,,0,20,,6,1.92,14,4,10,1.42,0.79,,,,,,1,0,0.0,10.0,6.0,6.0,10.0,6.0,5.0,0.0,0.0,0.0,,,,
3,136,1.5,0,0,0,0,0,0,0,0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,136,45,8.0,1.5,3,45.0,0,0,,0,1.0,1,5,-4,-2.65,-1.1,,,,,,0,0,0.0,,,,,,,,,0.0,,,,
2,367,4.1,0,2,2,0,0,0,0,0,0.5,0.5,0.5,1.0,12.0,6.0,37.0,0.0,0.49,0.49,0.0,0.49,0.12,0.13,0.25,0.12,0.25,6.0,4.0,3.0,2.0,1.0,4.0,12.0,33.3,8.0,3.0,0.0,3.0,7.0,13.0,3.0,0.0,114.0,151.0,75.5,1509.0,284.0,76.0,91.0,83.5,28.0,39.0,71.8,5.0,9.0,55.6,2,0.5,0.4,1.5,4.0,4.0,3.0,2.0,6.0,151.0,148.0,2.0,1.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,114.0,1.0,5.0,1.0,23.0,77.0,113.0,17.0,209.0,20.0,13.0,65.0,7.0,35.0,136.0,1030.0,375.0,12.0,9.0,4.0,16.0,14.0,164.0,37.0,0,4.0,0.0,0.0,0.98,0.0,0.0,,15.2,0.0,0,0,0.5,0.5,0.12,-0.5,-0.5,10.0,2.45,7.0,0.0,1.0,1.0,1.0,0.0,3.0,0.74,2.0,0.0,0.0,0.0,1.0,0.0,367,24,10.7,4.1,2,,0,13,,10,0.2,6,12,-6,-1.47,-0.91,4.8,5.6,-0.8,-0.2,0.11,0,0,0.0,2.0,5.0,0.0,9.0,7.0,4.0,0.0,0.0,0.0,14.0,5.0,7.0,41.7
5,361,4.0,3,1,4,3,0,0,1,0,,,,,,,,0.75,0.25,1.0,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,361,72,18.2,4.0,5,72.0,1,0,,0,1.8,6,2,4,1.0,1.5,,,,,,1,0,0.0,,,,,,,,,0.0,,,,
9,760,8.4,4,1,5,4,0,0,0,0,,,,,,,,0.47,0.12,0.59,0.47,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,760,54,22.2,8.4,9,76.0,4,5,16.0,4,2.5,18,4,14,1.66,0.2,,,,,,0,0,0.0,,,,,,,,,0.0,,,,
0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,27.0,81.5,251.0,36.0,12.0,15.0,80.0,6.0,7.0,85.7,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,27.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,3.0,12.0,18.0,1.0,32.0,2.0,0.0,0.0,2.0,100.0,16.0,141.0,56.0,1.0,2.0,1.0,0.0,2.0,26.0,6.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1.0,1.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,16,1.2,0.5,0,,0,3,15.0,8,0.33,1,1,0,0.0,-0.55,1.5,0.8,0.8,1.4,1.13,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,100.0
