titular,Min,90s,Gls,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls/90,Ast/90,G+A/90,G-TP/90,G+A-TP/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90,Tkl (Derribos),TklG,3.º def.,3.º cent.,3.º ataq.,Tkl (Desafios),Att,Tkl%,Pérdida,Bloqueos,Dis,Pases,Int,Tkl+Int,Desp.,Err,Cmp,Int.,% Cmp,Dist. tot.,Dist. prg.,Cmp (cortos),Int. (cortos),% Cmp (cortos),Cmp (medios),Int. (medios),% Cmp (medios),Cmp (largos),Int. (largos),% Cmp (largos),Ass,xAG,xA,A-xAG,PC,1/3,PPA,CrAP,PrgP,Int.,Balón vivo,Balón muerto,FK,PL,Camb.,Pcz,Lanz.,SE,Dentro,Fuera,Rect.,Cmp,PA,Bloqueos,Def. pen.,3.º def.,3.º cent.,3.º ataq.,Ataq. pen.,Balón vivo,Att,Succ,Exitosa%,Tkld,Tkld%,Transportes,Dist. tot.,Dist. prg.,PrgC,1/3,TAP,Errores de control,Des,Rec,PrgR,Gls.,Dis,DaP,% de TT,T/90,TalArc/90,G/T,G/TalArc,Dist,FK,TP,TPint,xG,npxG,npxG/Sh,G-xG,np:G-xG,ACT,SCA90,PassLive_SCA,PassDead_SCA,HASTA_SCA,Dis_SCA,FR_SCA,Def_SCA,ACG,GCA90,PassLive_GCA,PassDead_GCA,HASTA_GCA,Dis_GCA,FR_GCA,Def_GCA,Mín,Mn/PJ,% min,90 s,Titular,Mn/arranque,Compl,Sup,Mn/Sust,Partidos como sustituto,PPP,onG,onGA,+/-,+/-90,Dentro-Fuera,onxG,onxGA,xG+/-,xG+/-90,Dentro-Fuera_expected,TA,TR,2a amarilla,Fls,FR,PA,Pcz,Int,TklG,Penal ejecutado,Penal concedido,GC,Recup.,Ganados,Perdidos,% de ganados
1,285,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,,,0.63,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,285,36.0,8.8,3.2,1,,0,7,,4,2.63,3.0,0.0,3.0,0.95,-0.42,,,,,,0.0,0.0,,,,,,,,,,,,,,
0,80,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,25.0,4.5,1.13,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,80,20.0,2.6,0.9,0,,0,4,,3,0.5,0.0,3.0,-3.0,-3.38,-2.92,,,,,,1.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,,,,
7,585,6.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.15,0.15,0.31,0.15,0.31,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6.0,,0.0,0.92,,0.17,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,585,53.0,19.1,6.5,7,,1,4,,4,2.09,13.0,5.0,8.0,1.23,0.58,,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
7,726,8.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,1.2,2.2,29.0,21.0,62.0,0.12,0.12,0.25,0.12,0.25,0.13,0.15,0.28,0.13,0.28,20.0,12.0,7.0,8.0,5.0,6.0,8.0,75.0,2.0,8.0,2.0,6.0,3.0,23.0,1.0,0.0,211.0,315.0,67.0,3752.0,923.0,98.0,129.0,76.0,75.0,99.0,75.8,29.0,56.0,51.8,1.0,1.2,1.3,-0.2,16.0,15.0,13.0,6.0,21.0,315.0,288.0,27.0,10.0,0.0,6.0,34.0,5.0,12.0,5.0,5.0,0.0,211.0,0.0,19.0,4.0,38.0,200.0,194.0,18.0,426.0,53.0,18.0,34.0,35.0,66.0,279.0,1940.0,883.0,29.0,23.0,6.0,12.0,20.0,314.0,62.0,1.0,18.0,5.0,27.8,2.23,0.62,0.06,0.2,21.1,0.0,0.0,0.0,1.1,1.1,0.06,-0.1,-0.1,44.0,5.43,21.0,7.0,4.0,5.0,4.0,3.0,2.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,726,52.0,23.7,8.1,7,,3,7,,2,1.0,6.0,9.0,-3.0,-0.37,-0.49,10.5,10.8,-0.4,-0.05,0.06,1.0,0.0,0.0,11.0,23.0,2.0,34.0,3.0,12.0,0.0,0.0,0.0,39.0,8.0,9.0,47.1
10,869,9.7,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,1.7,1.6,1.2,2.8,31.0,32.0,72.0,0.31,0.21,0.52,0.31,0.52,0.18,0.14,0.31,0.17,0.31,15.0,12.0,6.0,7.0,2.0,6.0,12.0,50.0,6.0,17.0,0.0,17.0,4.0,19.0,3.0,0.0,243.0,338.0,71.9,4385.0,1072.0,117.0,144.0,81.3,82.0,105.0,78.1,33.0,57.0,57.9,2.0,1.2,0.9,0.8,14.0,18.0,11.0,2.0,32.0,338.0,320.0,16.0,6.0,0.0,4.0,37.0,0.0,10.0,1.0,6.0,1.0,243.0,2.0,16.0,5.0,48.0,179.0,206.0,19.0,429.0,32.0,18.0,56.3,14.0,43.8,244.0,1656.0,798.0,31.0,15.0,8.0,11.0,17.0,321.0,72.0,3.0,16.0,6.0,37.5,1.66,0.62,0.19,0.5,19.1,2.0,0.0,0.0,1.7,1.6,0.1,1.3,1.4,28.0,3.04,17.0,7.0,2.0,1.0,1.0,0.0,3.0,0.33,2.0,1.0,0.0,0.0,0.0,0.0,869,67.0,28.4,9.7,10,,2,3,,3,0.77,10.0,13.0,-3.0,-0.31,0.06,9.8,13.5,-3.8,-0.41,0.16,2.0,0.0,0.0,9.0,12.0,1.0,37.0,4.0,12.0,0.0,0.0,0.0,35.0,1.0,10.0,9.1
15,"1,415",15.7,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,2.3,2.3,1.4,3.7,72.0,78.0,111.0,0.19,0.19,0.38,0.19,0.38,0.14,0.09,0.23,0.14,0.23,15.0,7.0,7.0,6.0,2.0,5.0,18.0,27.8,13.0,15.0,1.0,14.0,12.0,27.0,9.0,1.0,424.0,625.0,67.8,7920.0,2259.0,176.0,232.0,75.9,168.0,230.0,73.0,62.0,102.0,60.8,3.0,1.4,1.7,1.6,20.0,45.0,19.0,1.0,78.0,625.0,551.0,70.0,14.0,3.0,7.0,56.0,16.0,39.0,12.0,15.0,0.0,424.0,4.0,24.0,8.0,82.0,345.0,378.0,33.0,797.0,59.0,30.0,50.8,29.0,49.2,517.0,3965.0,1927.0,72.0,45.0,20.0,36.0,25.0,570.0,111.0,3.0,26.0,13.0,50.0,1.65,0.83,0.12,0.23,19.8,0.0,0.0,0.0,2.3,2.3,0.09,0.7,0.7,62.0,3.94,41.0,15.0,1.0,1.0,3.0,1.0,7.0,0.44,6.0,0.0,1.0,0.0,0.0,0.0,"1,415",57.0,46.2,15.7,15,79.0,6,10,22.0,7,1.52,25.0,28.0,-3.0,-0.19,-1.01,18.4,23.4,-5.0,-0.32,-0.55,2.0,0.0,0.0,16.0,21.0,2.0,56.0,12.0,7.0,0.0,0.0,0.0,71.0,6.0,15.0,28.6
19,"1,670",18.6,3.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,3.8,3.8,5.8,9.7,82.0,89.0,146.0,0.16,0.22,0.38,0.16,0.38,0.21,0.31,0.52,0.21,0.52,18.0,8.0,5.0,6.0,7.0,5.0,23.0,21.7,18.0,26.0,0.0,26.0,16.0,34.0,4.0,0.0,564.0,826.0,68.3,9474.0,3130.0,266.0,349.0,76.2,197.0,251.0,78.5,67.0,134.0,50.0,4.0,5.8,4.8,-1.8,51.0,48.0,34.0,7.0,89.0,826.0,721.0,99.0,19.0,4.0,5.0,78.0,25.0,47.0,13.0,19.0,1.0,564.0,6.0,31.0,11.0,79.0,482.0,528.0,67.0,1076.0,82.0,38.0,46.3,44.0,53.7,685.0,4755.0,2324.0,82.0,63.0,33.0,51.0,44.0,768.0,146.0,3.0,42.0,16.0,38.1,2.26,0.86,0.07,0.19,20.9,1.0,0.0,0.0,3.8,3.8,0.09,-0.8,-0.8,95.0,5.12,63.0,14.0,7.0,7.0,4.0,0.0,8.0,0.43,6.0,0.0,2.0,0.0,0.0,0.0,"1,670",56.0,54.6,18.6,19,74.0,3,11,24.0,4,1.4,28.0,25.0,3.0,0.16,0.23,32.0,23.9,8.1,0.44,0.33,0.0,0.0,0.0,17.0,17.0,4.0,78.0,16.0,8.0,0.0,0.0,0.0,91.0,11.0,23.0,32.4
22,"1,814",20.2,7.0,3.0,10.0,7.0,0.0,0.0,1.0,0.0,3.6,3.6,3.8,7.4,69.0,82.0,155.0,0.35,0.15,0.5,0.35,0.5,0.18,0.19,0.37,0.18,0.37,22.0,10.0,10.0,7.0,5.0,8.0,29.0,27.6,21.0,18.0,0.0,18.0,17.0,39.0,3.0,1.0,649.0,873.0,74.3,11300.0,2496.0,284.0,348.0,81.6,275.0,344.0,79.9,68.0,119.0,57.1,3.0,3.8,3.4,-0.8,38.0,54.0,26.0,7.0,82.0,873.0,794.0,77.0,13.0,1.0,12.0,58.0,17.0,39.0,21.0,10.0,0.0,649.0,2.0,25.0,4.0,96.0,503.0,508.0,54.0,1092.0,45.0,29.0,64.4,16.0,35.6,687.0,4340.0,2030.0,69.0,51.0,20.0,62.0,31.0,788.0,155.0,7.0,47.0,21.0,44.7,2.33,1.04,0.15,0.33,20.8,2.0,0.0,0.0,3.6,3.6,0.08,3.4,3.4,82.0,4.07,57.0,11.0,8.0,5.0,1.0,0.0,11.0,0.55,7.0,0.0,1.0,2.0,1.0,0.0,"1,814",63.0,59.3,20.2,22,76.0,4,7,21.0,2,1.83,35.0,22.0,13.0,0.64,-0.15,27.0,24.2,2.8,0.14,-0.16,1.0,0.0,0.0,8.0,16.0,2.0,58.0,17.0,10.0,0.0,0.0,0.0,122.0,10.0,14.0,41.7
26,"2,286",25.4,7.0,2.0,9.0,7.0,0.0,0.0,1.0,0.0,4.3,4.3,5.5,9.9,78.0,105.0,186.0,0.28,0.08,0.35,0.28,0.35,0.17,0.22,0.39,0.17,0.39,9.0,5.0,5.0,1.0,3.0,3.0,21.0,14.3,18.0,16.0,1.0,15.0,4.0,13.0,7.0,1.0,835.0,1166.0,71.6,14202.0,3308.0,407.0,488.0,83.4,293.0,391.0,74.9,103.0,180.0,57.2,2.0,5.5,4.8,-3.5,62.0,65.0,35.0,12.0,105.0,1166.0,1043.0,112.0,40.0,7.0,8.0,135.0,13.0,52.0,19.0,21.0,0.0,835.0,11.0,34.0,10.0,107.0,587.0,705.0,57.0,1379.0,70.0,40.0,57.1,30.0,42.9,878.0,5424.0,2234.0,78.0,52.0,20.0,51.0,37.0,1033.0,186.0,7.0,44.0,17.0,38.6,1.73,0.67,0.16,0.41,19.4,2.0,0.0,0.0,4.3,4.3,0.1,2.7,2.7,122.0,4.8,82.0,23.0,7.0,7.0,3.0,0.0,9.0,0.35,6.0,1.0,2.0,0.0,0.0,0.0,"2,286",71.0,66.8,25.4,26,81.0,12,6,32.0,2,1.34,27.0,26.0,1.0,0.04,-0.28,30.4,28.3,2.2,0.09,-0.52,1.0,0.0,0.0,20.0,21.0,5.0,135.0,4.0,5.0,0.0,0.0,0.0,128.0,17.0,31.0,35.4
0,21,0.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,1.0,3.0,0.0,4.29,4.29,0.0,4.29,0.0,1.5,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,70.6,219.0,32.0,4.0,4.0,100.0,4.0,7.0,57.1,2.0,2.0,100.0,1.0,0.3,0.4,0.7,1.0,0.0,0.0,0.0,1.0,17.0,17.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,9.0,10.0,1.0,20.0,1.0,1.0,100.0,0.0,0.0,16.0,74.0,20.0,0.0,1.0,0.0,1.0,2.0,15.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,4.29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.29,1.0,0.0,0.0,0.0,0.0,0.0,21,21.0,0.7,0.2,0,,0,1,21.0,1,3.0,2.0,0.0,2.0,8.57,8.96,0.7,0.1,0.5,2.29,2.29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,
