Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
23,Mert Bayram,Goalkeeper,"Jan 2, 2005 (20)",Türkiye,"1,90m",right,"Jul 19, 2024",,"Jun 30, 2029",€100k,https://www.transfermarkt.com/mert-bayram/profil/spieler/920138
1,Ertuğrul Taşkıran,Goalkeeper,"Nov 5, 1989 (35)",Türkiye,"1,91m",right,"Jul 5, 2023",,"Jun 30, 2026",€75k,https://www.transfermarkt.com/ertugrul-taskiran/profil/spieler/91945
99,Yusuf Karagöz,Goalkeeper,"Oct 5, 1999 (25)",Türkiye,"1,95m",right,"Jul 1, 2019",,"Jun 30, 2027",€50k,https://www.transfermarkt.com/yusuf-karagoz/profil/spieler/616467
20,Fatih Aksoy,Centre-Back,"Nov 6, 1997 (27)",Türkiye,"1,89m",right,"Aug 13, 2020",,"Jun 30, 2025",€1.50m,https://www.transfermarkt.com/fatih-aksoy/profil/spieler/338794
3,Nuno Lima,Centre-Back,"Mar 16, 2001 (24)",Portugal,"1,85m",right,"Sep 14, 2023",,"Jun 30, 2027",€1.30m,https://www.transfermarkt.com/nuno-lima/profil/spieler/836336
5,Fidan Aliti,Centre-Back,"Oct 3, 1993 (31)","Kosovo, Switzerland","1,86m",left,"Jul 25, 2023",,"Jun 30, 2026",€950k,https://www.transfermarkt.com/fidan-aliti/profil/spieler/182870
4,Umut Mert Toy,Centre-Back,"May 8, 2004 (20)",Türkiye,"1,88m",left,"Feb 5, 2025",,"Jun 30, 2029",€75k,https://www.transfermarkt.com/umut-mert-toy/profil/spieler/876658
88,Yusuf Özdemir,Left-Back,"Jan 10, 2001 (24)",Türkiye,"1,81m",left,"Jul 5, 2021",,"Jun 30, 2028",€2.60m,https://www.transfermarkt.com/yusuf-ozdemir/profil/spieler/652426
29,Jure Balkovec,Left-Back,"Sep 9, 1994 (30)",Slovenia,"1,85m",left,"Jul 5, 2022",,"Jun 30, 2026",€1.00m,https://www.transfermarkt.com/jure-balkovec/profil/spieler/181410
94,Florent Hadergjonaj,Right-Back,"Jul 31, 1994 (30)","Kosovo, Switzerland","1,82m",right,"Aug 7, 2023",,"Jun 30, 2025",€1.60m,https://www.transfermarkt.com/florent-hadergjonaj/profil/spieler/238809
2,Batuhan Yavuz,Right-Back,"May 4, 2005 (20)","Türkiye, Germany","1,77m",right,"Feb 8, 2025",,"Jun 30, 2029",€75k,https://www.transfermarkt.com/batuhan-yavuz/profil/spieler/745596
25,Richard,Defensive Midfield,"Feb 18, 1994 (31)",Brazil,"1,91m",right,"Jul 3, 2023",,"Jun 30, 2027",€750k,https://www.transfermarkt.com/richard/profil/spieler/530737
42,Gaius Makouta,Central Midfield,"Jul 25, 1997 (27)","Congo, France","1,80m",right,"Jul 25, 2024",,"Jun 30, 2027",€2.30m,https://www.transfermarkt.com/gaius-makouta/profil/spieler/450173
52,Tonny Vilhena,Central Midfield,"Jan 3, 1995 (30)","Netherlands, Angola","1,75m",left,"Feb 7, 2025",,"Jun 30, 2025",€1.50m,https://www.transfermarkt.com/tonny-vilhena/profil/spieler/182581
17,Nicolas Janvier,Central Midfield,"Aug 11, 1998 (26)",France,"1,72m",right,"Jul 4, 2023",,"Jun 30, 2026",€750k,https://www.transfermarkt.com/nicolas-janvier/profil/spieler/324803
8,Enes Keskin,Central Midfield,"Jun 4, 2001 (23)",Türkiye,"1,85m",right,"Jan 30, 2025",,"Jun 30, 2029",€500k,https://www.transfermarkt.com/enes-keskin/profil/spieler/742611
21,Buluthan Bulut,Central Midfield,"Jul 21, 2002 (22)",Türkiye,"1,75m",right,"Jul 1, 2021",,"Jun 30, 2026",€75k,https://www.transfermarkt.com/buluthan-bulut/profil/spieler/700305
7,Efecan Karaca,Attacking Midfield,"Nov 16, 1989 (35)",Türkiye,"1,70m",right,"Jul 17, 2013",,"Jun 30, 2026",€300k,https://www.transfermarkt.com/efecan-karaca/profil/spieler/50655
26,Eren Altıntaş,Attacking Midfield,"Mar 30, 2004 (21)",Türkiye,"1,84m",left,"Aug 5, 2023",,"Jun 30, 2028",€100k,https://www.transfermarkt.com/eren-altintas/profil/spieler/924399
72,Yusuf Kurt,Attacking Midfield,"May 7, 2002 (22)",Türkiye,"1,86m",left,"Aug 23, 2024",,"Jun 30, 2025",-,https://www.transfermarkt.com/yusuf-kurt/profil/spieler/1369057
10,Andraz Sporar,Centre-Forward,"Feb 27, 1994 (31)",Slovenia,"1,86m",right,"Feb 11, 2025",,"Jun 30, 2027",€2.00m,https://www.transfermarkt.com/andraz-sporar/profil/spieler/179860
9,Sergio Córdova,Centre-Forward,"Aug 9, 1997 (27)",Venezuela,"1,88m",right,"Sep 15, 2023",,"Jun 30, 2027",€1.80m,https://www.transfermarkt.com/sergio-cordova/profil/spieler/377387
16,Ui-jo Hwang,Centre-Forward,"Aug 28, 1992 (32)","Korea, South","1,85m",both,"Sep 6, 2024",,"Jun 30, 2025",€900k,https://www.transfermarkt.com/ui-jo-hwang/profil/spieler/260166
15,Arda Usluoğlu,Centre-Forward,"Oct 12, 2006 (18)",Türkiye,"1,89m",right,"Sep 13, 2024",,"Jun 30, 2027",€350k,https://www.transfermarkt.com/arda-usluoglu/profil/spieler/981928
