Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
16,Oleksandr Petrusenko,Defensive Midfield,"Mar 26, 1998 (27)",Ukraine,"1,81m",right,"Sep 13, 2024",,"Jun 30, 2026",€1.20m,https://www.transfermarkt.com/oleksandr-petrusenko/profil/spieler/461657
5,Soner Dikmen,Central Midfield,"Sep 1, 1993 (31)",Türkiye,"1,79m",right,"Jul 6, 2024",,"Jun 30, 2026",€1.20m,https://www.transfermarkt.com/soner-dikmen/profil/spieler/291750
6,Erdal Rakip,Central Midfield,"Feb 13, 1996 (29)","North Macedonia, Sweden","1,79m",right,"Jan 20, 2023",,"Jun 30, 2025",€800k,https://www.transfermarkt.com/erdal-rakip/profil/spieler/230746
91,Burak İngenç,Central Midfield,"Apr 14, 2006 (19)",Türkiye,"1,75m",left,"Jul 1, 2024",,-,€200k,https://www.transfermarkt.com/burak-ingenc/profil/spieler/1047623
-,Mevlüt Han Ekelik,Central Midfield,"Dec 16, 2004 (20)",Türkiye,"1,82m",right,"Jul 1, 2022",,-,€75k,https://www.transfermarkt.com/mevlut-han-ekelik/profil/spieler/727082
10,Sam Larsson,Attacking Midfield,"Apr 10, 1993 (32)",Sweden,"1,80m",right,"Jul 18, 2022",,"Jun 30, 2025",€1.40m,https://www.transfermarkt.com/sam-larsson/profil/spieler/159668
8,Ramzi Safuri,Attacking Midfield,"Oct 21, 1995 (29)",Israel,"1,83m",right,"Sep 14, 2023",,"Jun 30, 2025",€1.30m,https://www.transfermarkt.com/ramzi-safuri/profil/spieler/204116
22,Sander van de Streek,Attacking Midfield,"Mar 24, 1993 (32)",Netherlands,"1,80m",right,"Aug 18, 2023",,"Jun 30, 2026",€1.00m,https://www.transfermarkt.com/sander-van-de-streek/profil/spieler/190222
20,Emre Uzun,Attacking Midfield,"Jun 20, 2005 (19)","Türkiye, Germany","1,79m",left,"Jul 1, 2023",,"Jun 30, 2025",€900k,https://www.transfermarkt.com/emre-uzun/profil/spieler/820148
58,Deni Milosevic,Attacking Midfield,"Mar 9, 1995 (30)","Bosnia-Herzegovina, Belgium","1,83m",right,"Jul 13, 2021",,"Jun 30, 2026",€150k,https://www.transfermarkt.com/deni-milosevic/profil/spieler/168163
12,Moussa Djenepo,Left Winger,"Jun 15, 1998 (26)",Mali,"1,77m",right,"Jul 12, 2024",,"Jun 30, 2025",€2.30m,https://www.transfermarkt.com/moussa-djenepo/profil/spieler/485424
88,Taha Osman Özmert,Left Winger,"May 9, 2006 (18)",Türkiye,"1,78m",right,"Oct 20, 2024",,-,€50k,https://www.transfermarkt.com/taha-osman-ozmert/profil/spieler/1047621
25,Andros Townsend,Right Winger,"Jul 16, 1991 (33)",England,"1,81m",left,"Aug 13, 2024",,"Jun 30, 2026",€1.00m,https://www.transfermarkt.com/andros-townsend/profil/spieler/61842
9,Adolfo Gaich,Centre-Forward,"Feb 26, 1999 (26)","Argentina, Italy","1,90m",right,"Aug 13, 2024",,"Jun 30, 2025",€1.40m,https://www.transfermarkt.com/adolfo-gaich/profil/spieler/608469
81,Braian Samudio,Centre-Forward,"Dec 23, 1995 (29)",Paraguay,"1,81m",right,"Jul 25, 2024",,"Jun 30, 2026",€1.20m,https://www.transfermarkt.com/braian-samudio/profil/spieler/520405
