Number,Name,Position,Date of Birth/Age,Nationality,Height,Foot,Signed,Previous Team,Contract Until,Market Value,Link
77,Arif Boşluk,Left-Back,"Jun 6, 2003 (21)",Türkiye,"1,84m",left,"Dec 12, 2022",,"Jun 30, 2028",€275k,https://www.transfermarkt.com/arif-bosluk/profil/spieler/801693
79,Pedro Malheiro,Right-Back,"Jan 21, 2001 (24)",Portugal,"1,79m",right,"Jul 23, 2024",,"Jun 30, 2028",€5.50m,https://www.transfermarkt.com/pedro-malheiro/profil/spieler/818252
6,Batista Mendy,Defensive Midfield,"Jan 12, 2000 (25)","France, Guinea-Bissau","1,91m",right,"Sep 7, 2023",,"Jun 30, 2027",€10.00m,https://www.transfermarkt.com/batista-mendy/profil/spieler/395234
5,John Lundstram,Defensive Midfield,"Feb 18, 1994 (31)",England,"1,81m",right,"Jul 1, 2024",,"Jun 30, 2027",€3.20m,https://www.transfermarkt.com/john-lundstram/profil/spieler/156941
35,Okay Yokuşlu,Defensive Midfield,"Mar 9, 1994 (31)",Türkiye,"1,91m",right,"Jul 31, 2024",,"Jun 30, 2027",€2.70m,https://www.transfermarkt.com/okay-yokuslu/profil/spieler/137616
74,Salih Malkoçoğlu,Defensive Midfield,"Feb 23, 2005 (20)",Türkiye,"1,90m",right,"Jul 1, 2024",,"Jun 30, 2028",€600k,https://www.transfermarkt.com/salih-malkocoglu/profil/spieler/944442
11,Ozan Tufan,Central Midfield,"Mar 23, 1995 (30)",Türkiye,"1,82m",right,"Jul 1, 2024",,"Jun 30, 2027",€2.40m,https://www.transfermarkt.com/ozan-tufan/profil/spieler/236471
26,Tim Jabol-Folcarelli,Central Midfield,"Dec 6, 1999 (25)","France, Martinique","1,87m",right,"Feb 11, 2025",,"Jun 30, 2029",€2.00m,https://www.transfermarkt.com/tim-jabol-folcarelli/profil/spieler/674241
10,Muhammed Cham,Attacking Midfield,"Sep 26, 2000 (24)",Austria,"1,80m",left,"Aug 24, 2024",,"Jun 30, 2028",€5.50m,https://www.transfermarkt.com/muhammed-cham/profil/spieler/422281
9,Anthony Nwakaeme,Left Winger,"Mar 21, 1989 (36)",Nigeria,"1,85m",right,"Jul 1, 2024",,"Jun 30, 2026",€800k,https://www.transfermarkt.com/anthony-nwakaeme/profil/spieler/175988
22,Oleksandr Zubkov,Right Winger,"Aug 3, 1996 (28)",Ukraine,"1,82m",left,"Feb 3, 2025",,"Jun 30, 2029",€8.00m,https://www.transfermarkt.com/oleksandr-zubkov/profil/spieler/289075
61,Cihan Çanak,Right Winger,"Jan 24, 2005 (20)","Türkiye, Belgium","1,75m",left,"Jul 1, 2024",,"Jun 30, 2027",€3.70m,https://www.transfermarkt.com/cihan-canak/profil/spieler/743376
7,Edin Visca,Right Winger,"Feb 17, 1990 (35)",Bosnia-Herzegovina,"1,72m",right,"Jan 12, 2022",,"Jun 30, 2026",€1.60m,https://www.transfermarkt.com/edin-visca/profil/spieler/109217
17,Simon Banza,Centre-Forward,"Aug 13, 1996 (28)","DR Congo, France","1,89m",right,"Sep 3, 2024",,"Jun 30, 2025",€15.00m,https://www.transfermarkt.com/simon-banza/profil/spieler/344869
14,Danylo Sikan,Centre-Forward,"Apr 16, 2001 (24)",Ukraine,"1,85m",right,"Jan 22, 2025",,"Jun 30, 2029",€6.00m,https://www.transfermarkt.com/danylo-sikan/profil/spieler/417228
94,Enis Destan,Centre-Forward,"Jun 15, 2002 (22)",Türkiye,"1,86m",right,"Jan 24, 2022",,"Jun 30, 2028",€4.00m,https://www.transfermarkt.com/enis-destan/profil/spieler/699980
70,Denis Drăguș,Centre-Forward,"Jul 6, 1999 (25)",Romania,"1,85m",right,"Jul 1, 2024",,"Jun 30, 2028",€3.80m,https://www.transfermarkt.com/denis-dragus/profil/spieler/405399
