Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Jovane Cabral,"€ 9,231","€ 480,000",,"Jun 30, 2026",2,"€ 960,000",
Amine Oudrhiri,"€ 6,731","€ 350,000",,"Jun 30, 2026",2,"€ 700,000",
Rodrigo Pinho,"€ 6,731","€ 350,000",,"Jun 30, 2027",3,"€ 1,050,000",
João Costa,"€ 5,769","€ 300,000",,"Jun 30, 2028",4,"€ 1,200,000",
Ferro,"€ 5,769","€ 300,000",,"Jun 30, 2028",4,"€ 1,200,000",
Francisco Meixedo,"€ 5,385","€ 280,000",,"Jun 30, 2027",3,"€ 840,000",
Rúben Lima,"€ 4,808","€ 250,000",,"Jun 30, 2026",2,"€ 500,000",
Chico Banza,"€ 4,615","€ 240,000",,"Jun 30, 2028",4,"€ 960,000",
Alan Ruiz,"€ 3,846","€ 200,000",,"Jun 30, 2026",2,"€ 400,000",
Gerson Sousa,"€ 3,846","€ 200,000",,"Jun 30, 2025",1,"€ 200,000",
Renato Pantalon,"€ 3,462","€ 180,000",,"Jun 30, 2027",3,"€ 540,000",
Miguel Lopes,"€ 3,462","€ 180,000",,"Jun 30, 2026",2,"€ 360,000",
Issiar Dramé,"€ 2,885","€ 150,000",,"Jun 30, 2027",3,"€ 450,000",
Juan Mina,"€ 2,308","€ 120,000",,"Jun 30, 2025",1,"€ 120,000",
Nilton Varela,"€ 2,308","€ 120,000",,"Jun 30, 2025",1,"€ 120,000",
Léo Cordeiro,"€ 1,923","€ 100,000",,"Jun 30, 2025",1,"€ 100,000",
Leonel Bucca,"€ 1,923","€ 100,000",,"Jun 30, 2025",1,"€ 100,000",
Semeu Commey,"€ 1,923","€ 100,000",,"Jun 30, 2027",3,"€ 300,000",
Mamede,"€ 1,731","€ 90,000",,"Jun 30, 2026",2,"€ 180,000",
Kikas,"€ 1,731","€ 90,000",,"Jun 30, 2026",2,"€ 180,000",
Travassos,"€ 1,731","€ 90,000",,"Jun 30, 2025",1,"€ 90,000",
Paulo Moreira,"€ 1,731","€ 90,000",,"Jun 30, 2026",2,"€ 180,000",
Pedro Silva,"€ 1,731","€ 90,000",,"Jun 30, 2025",1,"€ 90,000",
Daniel Cabral,"€ 1,538","€ 80,000",,"Jun 30, 2028",4,"€ 320,000",
Marko Gudžulić,"€ 1,346","€ 70,000",,"Jun 30, 2027",3,"€ 210,000",
Euri Carvalho,"€ 1,154","€ 60,000",,"Jun 30, 2025",1,"€ 60,000",
Guilherme Montóia,"€ 1,154","€ 60,000",,"Jun 30, 2026",2,"€ 120,000",
Nur Asis,"€ 1,154","€ 60,000",,"Jun 30, 2025",1,"€ 60,000",
Manuel Keliano,€ 962,"€ 50,000",,"Jun 30, 2026",2,"€ 100,000",
