Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Paulinho Bóia,"€ 9,231","€ 480,000",,"Jun 30, 2025",1,"€ 480,000",
Miguel Baeza,"€ 9,231","€ 480,000",,"Jun 30, 2025",1,"€ 480,000",
Bruno Costa,"€ 7,308","€ 380,000",,"Jun 30, 2026",2,"€ 760,000",
Luís Esteves,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Joel Tagueu,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Arvin Appiah,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Fuki Yamada,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Dyego Sousa,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Léo Santos,"€ 5,385","€ 280,000",,"Jun 30, 2027",3,"€ 840,000",
Gustavo Garcia,"€ 5,385","€ 280,000",,"Jun 30, 2025",1,"€ 280,000",
Ivanildo Fernandes,"€ 4,808","€ 250,000",,"Jun 30, 2027",3,"€ 750,000",
Lucas França,"€ 4,615","€ 240,000",,"Jun 30, 2026",2,"€ 480,000",
Isaac,"€ 4,615","€ 240,000",,"Jun 30, 2025",1,"€ 240,000",
André Sousa,"€ 3,846","€ 200,000",,"Jun 30, 2025",1,"€ 200,000",
Ulisses,"€ 3,462","€ 180,000",,"Jun 30, 2028",4,"€ 720,000",
Jota Garcês,"€ 3,077","€ 160,000",,"Jun 30, 2025",1,"€ 160,000",
Daniel Penha,"€ 2,885","€ 150,000",,"Jun 30, 2025",1,"€ 150,000",
Zé Vítor,"€ 2,308","€ 120,000",,"Jun 30, 2027",3,"€ 360,000",
Djibril Soumaré,"€ 2,308","€ 120,000",,"Jun 30, 2025",1,"€ 120,000",
Dudu Teodora,"€ 2,308","€ 120,000",,"Jun 30, 2025",1,"€ 120,000",
João Aurélio,"€ 2,308","€ 120,000",,"Jun 30, 2025",1,"€ 120,000",
José Gomes,"€ 2,308","€ 120,000",,"Jun 30, 2027",3,"€ 360,000",
Rúben Macedo,"€ 2,308","€ 120,000",,"Jun 30, 2025",1,"€ 120,000",
Matheus Dias,"€ 1,923","€ 100,000",,"Jun 30, 2025",1,"€ 100,000",
Chico Gonçalves,"€ 1,731","€ 90,000",,"Jun 30, 2029",5,"€ 450,000",
Rui Encarnação,"€ 1,346","€ 70,000",,"Jun 30, 2025",1,"€ 70,000",
Lucas Oliveira,"€ 1,154","€ 60,000",,"Jun 30, 2025",1,"€ 60,000",
Chiheb Labidi,"€ 1,154","€ 60,000",,"Jun 30, 2027",3,"€ 180,000",
César Augusto,€ 769,"€ 40,000",,"Jun 30, 2026",2,"€ 80,000",
