Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Halil Dervişoğlu,"€ 30,769","€ 1,600,000",,"Jun 30, 2025",1,"€ 1,600,000",
Alexandru Maxim,"€ 29,808","€ 1,550,000",,"Jun 30, 2025",1,"€ 1,550,000",
Badou Ndiaye,"€ 25,577","€ 1,330,000",,"Jun 30, 2026",2,"€ 2,660,000",
David Okereke,"€ 19,231","€ 1,000,000",,"Jun 30, 2025",1,"€ 1,000,000",
Emmanuel Boateng,"€ 15,962","€ 830,000",,"Jun 30, 2026",2,"€ 1,660,000",
Kacper Kozlowski,"€ 14,423","€ 750,000",,"Jun 30, 2027",3,"€ 2,250,000",
Christopher Lungoyi,"€ 11,538","€ 600,000",,"Jun 30, 2026",2,"€ 1,200,000",
Enric Saborit,"€ 11,346","€ 590,000",,"Jun 30, 2025",1,"€ 590,000",
Deian Sorescu,"€ 11,346","€ 590,000",,"Jun 30, 2027",3,"€ 1,770,000",
Kenan Kodro,"€ 9,615","€ 500,000",,"Jun 30, 2025",1,"€ 500,000",
Arda Kızıldağ,"€ 8,077","€ 420,000",,"Jun 30, 2026",2,"€ 840,000",
Ertuğrul Ersoy,"€ 7,692","€ 400,000",,"Jun 30, 2025",1,"€ 400,000",
Muhammed Gümüşkaya,"€ 7,692","€ 400,000",,"Jun 30, 2025",1,"€ 400,000",
Godfrey Stephen,"€ 6,346","€ 330,000",,"Jun 30, 2026",2,"€ 660,000",
Cyril Mandouki,"€ 6,346","€ 330,000",,"Jun 30, 2025",1,"€ 330,000",
Ogün Özçiçek,"€ 6,346","€ 330,000",,"Jun 30, 2027",3,"€ 990,000",
Semih Güler,"€ 6,346","€ 330,000",,"Jun 30, 2027",3,"€ 990,000",
Emre Taşdemir,"€ 5,769","€ 300,000",,"Jun 30, 2025",1,"€ 300,000",
Bruno Viana,"€ 5,769","€ 300,000",,"Jun 30, 2025",1,"€ 300,000",
Sokratis Dioudis,"€ 4,808","€ 250,000",,"Jun 30, 2026",2,"€ 500,000",
Quentin Daubin,"€ 4,808","€ 250,000",,"Jun 30, 2026",2,"€ 500,000",
Salem M'Bakata,"€ 4,808","€ 250,000",,"Jun 30, 2026",2,"€ 500,000",
Furkan Soyalp,"€ 4,423","€ 230,000",,"Jun 30, 2025",1,"€ 230,000",
Mustafa Burak Bozan,"€ 2,885","€ 150,000",,"Jun 30, 2026",2,"€ 300,000",
İzzet Erdal,"€ 2,885","€ 150,000",,"Jun 30, 2027",3,"€ 450,000",
Anel Husic,"€ 2,885","€ 150,000",,"Jun 30, 2025",1,"€ 150,000",
Mehmet Kuzucu,"€ 2,308","€ 120,000",,"Jun 30, 2025",1,"€ 120,000",
Ömürcan Artan,"€ 1,346","€ 70,000",,"Jun 30, 2025",1,"€ 70,000",
Burak Enes Yıkıcı,€ 962,"€ 50,000",,"Jun 30, 2027",3,"€ 150,000",
Halil Bağcı,€ 962,"€ 50,000",,"Jun 30, 2026",2,"€ 100,000",
