Jugador,Bruto Semanal,Bruto Anual,Bonus,Expiración,Años Restantes,Remanente Bruto,Cláusula De Rescisión
Luis Binks,"€ 35,579","€ 1,850,114",,"Jun 30, 2028",4,"€ 7,400,456",
Matt Grimes,"€ 29,649","€ 1,541,762",,"Jun 30, 2028",4,"€ 6,167,047",
Haji Wright,"€ 29,649","€ 1,541,762",,"Jun 30, 2027",3,"€ 4,625,285",
Ellis Simms,"€ 29,649","€ 1,541,762",,"Jun 30, 2027",3,"€ 4,625,285",
Brandon Thomas-Asante,"€ 17,790","€ 925,057",,"Jun 30, 2028",4,"€ 3,700,228",
Jack Rudoni,"€ 14,825","€ 770,881",,"Jun 30, 2028",4,"€ 3,083,523",
Ephron Mason-Clark,"€ 14,232","€ 740,046",,"Jun 30, 2028",4,"€ 2,960,182",
Jake Bidwell,"€ 11,860","€ 616,705",,"Jun 30, 2027",3,"€ 1,850,114",
Jay Dasilva,"€ 11,860","€ 616,705",,"Jun 30, 2027",3,"€ 1,850,114",
Victor Torp,"€ 9,488","€ 493,364",,"Jun 30, 2028",4,"€ 1,973,455",
Joel Latibeaudiere,"€ 9,488","€ 493,364",,"Jun 30, 2027",3,"€ 1,480,091",
Ben Sheaf,"€ 8,895","€ 462,528",,"Jun 30, 2026",2,"€ 925,057",
Oliver Dovin,"€ 8,895","€ 462,528",,"Jun 30, 2028",4,"€ 1,850,114",
Tatsuhiro Sakamoto,"€ 8,895","€ 462,528",,"Jun 30, 2026",2,"€ 925,057",
Ben Wilson,"€ 5,930","€ 308,352",,"Jun 30, 2027",3,"€ 925,057",
Norman Bassette,"€ 5,930","€ 308,352",,"Jun 30, 2028",4,"€ 1,233,409",
Jamie Allen,"€ 5,930","€ 308,352",,"Jun 30, 2025",1,"€ 308,352",
Liam Kitching,"€ 4,744","€ 246,682",,"Jun 30, 2027",3,"€ 740,046",
Bobby Thomas,"€ 4,744","€ 246,682",,"Jun 30, 2027",3,"€ 740,046",
Jack Burroughs,"€ 4,151","€ 215,847",,"Jun 30, 2025",1,"€ 215,847",
Milan van Ewijk,"€ 3,558","€ 185,011",,"Jun 30, 2027",3,"€ 555,034",
Brad Collins,"€ 3,558","€ 185,011",,"Jun 30, 2026",2,"€ 370,023",
Josh Eccles,"€ 2,965","€ 154,176",,"Jun 30, 2028",4,"€ 616,705",
Raphael Borges Rodrigues,"€ 1,779","€ 92,506",,"Jun 30, 2028",4,"€ 370,023",
Ryan Howley,"€ 1,779","€ 92,506",,"Jun 30, 2025",1,"€ 92,506",
Cian Tyler,"€ 1,779","€ 92,506",,"Jun 30, 2025",1,"€ 92,506",
Harvey Broad,"€ 1,186","€ 61,670",,"Jun 30, 2025",1,"€ 61,670",
